date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Tue Jul 07 2020 08:01:21 GMT+0900 (Korean Standard Time), Business Development Representative,"Boston, MA",Former Employee ,Great Company,I worked at HubSpot full-time,"Awesome benefits, work culture, and pay. Overall great company",None as of right now!,"5.0
★★★★★",HubSpot
Tue Jun 09 2020 08:10:09 GMT+0900 (Korean Standard Time)," Manager, Renewal Management",,Current Employee ,Amazing place to work!,I have been working at HubSpot full-time,"HubSpot has done an incredible job moving its employees to a full-time remote work force during the COVID-19 restrictions. I feel so grateful to work for a company that prioritizes employee well-being and flexibility. The executive team has been so transparent as we all navigate this ""new normal,"" and it is clear that every layer of the company values and makes decisions that are in line with our culture code, an impressive feat as we continue to grow.",None to share right now.,"5.0
★★★★★",HubSpot
Mon Jun 22 2020 08:17:00 GMT+0900 (Korean Standard Time),,"Cambridge, MA",Current Employee ,Great place to grow!,I have been working at HubSpot full-time for more than a year,"Transparency, Growth, Benefits, Work from Home, growing diversity and inclusion, team events, networking, growing product, stock options",Tough to negotiate competitive salary,"5.0
★★★★★",HubSpot
Mon Jun 15 2020 12:30:44 GMT+0900 (Korean Standard Time), Sales Enablement,"Cambridge, MA",Current Employee ,So impressed with Onboarding!,I have been working at HubSpot full-time for less than a year,"Culture is taken more seriously than anything else. Day one, we were told unequivocally that Black Lives Matter, that they understand they have work to do internally and need to do better at helping externally, and they are amplifying the voices of their BIPOC consistently. They take Diversity, Inclusion & Belonging extremely seriously as both a part of their culture as well as their business model. I've never been so impressed with a company's transparency and I am only one week in. The benefits are largely standard, but their unlimited paid time off policy is not a trap like many companies. I've heard several leaders say things like ""you should try to make sure you take AT LEAST a week total per quarter"" or ""we have mandatory mental health days."" They pay much more fairly than several prominent tech companies in the area. They have incredible remote capabilities that have made them very versatile and ready for Covid-19. I have no doubts that they will be at the front of leading the world into the new normal of corporate business and saas.","I don't know of any at this time. I know that it's not perfect, but I love that they will say that and are actively working to adapt themselves. Onboarding is exhausting, but it should be calmer after that period.","5.0
★★★★★",HubSpot
Wed Jul 08 2020 11:29:12 GMT+0900 (Korean Standard Time), Tech Lead,"Cambridge, MA",Current Employee ,Good,I have been working at HubSpot full-time,Good company culture. Enjoy working there.,Not many cons right now.,"4.0
★★★★★",HubSpot
Tue Jun 16 2020 12:43:28 GMT+0900 (Korean Standard Time), Customer Support Specialist,"Cambridge, MA",Current Employee ,The Reviews Are True!,I have been working at HubSpot full-time for less than a year,"- I've only been here for 6 months, and I'm already incredibly impressed with the company all-around, I'm so glad I accepted this role! - Timely compensation reviews (they increase your compensation per market basis, in addition to per performance basis) - No doors policy - You'll feel like a person, not a number - You're valued as you are, and feel like you belong - Incredible co-workers (by far the best part except perhaps the company itself) - The best company culture you could ask for (yes, it's real) - Remote-friendly (amazing remote team too!) - Long-term positive company outlook - Work/life balance (you're encouraged to take days off) - All upper management actually cares - Growth-mindset/mentality - Awesome on-boarding team - Personal and professional growth opportunities - Free books program - Tuition reimbursement - Unlimited vacation days (that you can actually use) - A bunch of other perks","- You have to be in the role for 12 months (1 year) before you can be promoted or apply for a role outside of the support rep area. - This role is hard, so it's not for everyone. Don't expect to slide by doing the minimum. If you take pride in your work, you'll succeed here. - As of spring 2020, starting salary is 40k a year, which some people don't like. - The product knowledge can be exhausting. You're not expected to know everything, but it's still a challenge. Just remember to relax, breathe, and do your best. Management understands and sees you as a human.","5.0
★★★★★",HubSpot
Tue Jun 23 2020 17:00:17 GMT+0900 (Korean Standard Time), Account Executive,"Cambridge, MA",Current Employee ,want to know what's under the hood?,I have been working at HubSpot full-time for more than 3 years,- get to work with really smart people - amazing trajectory of company and product growth - really well positioned product in the market and A LOT of amazing brand recognition/trust - fun outings,"If you aren't a passionate liberal you will be looked at like a freak. The best part of America is that (compared with other countries) we can freely have differing opinions and still be respected. Not. At. HubSpot. Anything that is a typical viewpoint of a conservative is NOT OKAY. The company preaches acceptance but really it's only if you agree with them. It is absolutely, incredibly important to have a diverse workforce but if you alienate regular white guys it's just as bad as alienating any other group. All I want is a place where everyone's viewpoint can be respected. If it were up to me politics would have no place in the workforce at all but HubSpot does not share this sentiment.","3.0
★★★★★",HubSpot
Mon Jun 15 2020 11:59:21 GMT+0900 (Korean Standard Time), BDR,"Cambridge, MA",Current Employee ,This place is great,I have been working at HubSpot full-time for less than a year,"People, culture, great place to grow","I really can't think of any, it's not the flashiest brand name (yet) but it's getting there.","5.0
★★★★★",HubSpot
Fri Jul 17 2020 10:43:47 GMT+0900 (Korean Standard Time), I Would Prefer Not to Say,,Former Employee ,Not everything is as it seems,I worked at HubSpot full-time for more than 3 years,The culture is great... if you are liberal... and you agree with management. There are a lot of wonderful accommodations and perks.,"The pay is horrendous. The ""cult-like"" culture rumors are completely true. While the culture claims to be the ""best"", I have seen managers padding results with fake posts on Glassdoor, and I reported this internally only to find nothing was done. The culture is extremely liberal. It is very closed minded in terms of opinions that aren't in line with the company bureaucracy. I'm liberal, but I'd prefer to leave my political opinions and religious beliefs at the door. The work-life balance is somewhat hit or miss. Some teams have more challenging work than others, but the expectations aren't adjusted accordingly. Managers tend to play favorites, allowing personal feelings to impact productivity. Management is a bit underhanded at times. There was a RIF during covid. It wasn't announced, and it was carried out in an extremely underhanded way. The interview process is ok, but they've let a lot of good talent slip through the cracks based on a process that is weighted towards college graduates and being restrictive in terms of compensation.","1.0
★★★★★",HubSpot
Sun Jun 21 2020 15:04:48 GMT+0900 (Korean Standard Time), Customer Support Representative,"Cambridge, MA",Former Employee ,Specific Growth Opportunities,I worked at HubSpot full-time for less than a year,"Hubspot has undeniably poured money into developing a fantastic facility with many tech amenities. The people are all friendly and there's a genuine camaraderie within departments. The benefits were up to par with a scaling mid-sized tech company and the location was accessible. I really believed in the vision of the leadership team, and the north star of the company influenced each business unit, resulting in a strong combined effort!","The customer support rep job is an entry level job and the only clear pathways available are into customer success and backline support via the product expert role. People successfully transition to other roles, but compared to success and backline support, other transitions are much less direct and have a lower probability, meaning you might be forced to stay in customer support for much longer than you desire. Timing is a huge limiting factor with regards to non-traditional internal transfers -- you might be waiting for the perfect opportunity that you ultimately get passed over on. More on this below, but this is a greater risk because support reps are not paid well. Depending on your background, customer support can be a fantastic entry point into a strong company. But for some, the choice will be between taking a support role for 40k instead of a position that pays a non-negligible amount more at a non-tech company. I believed that I would be able to ascend quickly based on working harder than other support reps, but the internal structures do not incentive outperformers, they reward time in seat. Despite being able to complete cases with rapidity while maintaining a high NPS score, I was not able to take on stretch projects due to my manager tracking ""availability"". While the operation justification for tracking availability made some sense, practically it meant that I was not allowed to work towards my next desired role during my work day despite exceeding the core KPIs of case count and NPS. This is not how a salaried role should be structured. Becoming more efficient at your current role is how you stretch into the next role at any other company. My development was throttled due to this dynamic. Finally, you'll be paid below national market rates at every step of the way at Hubspot. For some people the pros mentioned above are worth being underpaid and experiencing stagnation, but I didn't believe it was a prudent early career decision -- although it might be a valid choice at a more senior position within the company.","3.0
★★★★★",HubSpot
Wed Jun 10 2020 07:20:11 GMT+0900 (Korean Standard Time), Software Engineer,"Cambridge, MA",Current Employee ,Great place to work!,I have been working at HubSpot full-time,"- Unlimited vacation
- Great culture, love my coworkers",None so far! Only a couple months in :),"5.0
★★★★★",HubSpot
Thu Jul 16 2020 08:57:19 GMT+0900 (Korean Standard Time), Technical Lead,"Boston, MA",Former Employee ,just ok,I worked at HubSpot full-time,you can get lucky and end up on a great team,or you can end up in a sweatshop,"1.0
★★★★★",HubSpot
Sun Jun 14 2020 15:24:35 GMT+0900 (Korean Standard Time), Software Engineer,"Boston, MA",Former Employee ,Know what you're getting in for,I worked at HubSpot full-time for less than a year,"Benefits are excellent. This is a standard mid-sized tech company that's performing well. You'll get excellent medical , dental, & vision, excellent stock options, above-average base salary, a beautiful office, unlimited PTO, and more. The company has done an excellent job of becoming a best place to work for women, and this shows, from the high number of women in top management positions. The company hasn't achieved this by taking a radical feminist stance of trying to encourage women to be more like men and then driving them away in the process, but rather, by valuing women for who they are and creating special benefits that women will enjoy. On site you'll find manicures and pedicures available, and the company offers flexible hours and other benefits so that women with children won't feel they have to choose between their children and their careers. The managers have created a positive environment by genuinely listening to their employees (en masse). This is a company that understands how to hire developers. Developers are given freedom to suggest and implement new projects, attention is given the removing processes which can impede developers, and so on. You really will be working with the best of the best. Your colleagues will be alumni from the best names in the industry, such as Google. Having this company on your resume will improve your job prospects. The company is recognized as being one that hires the best of the best. However, this comes with a caveat that if the job doesn't work out, it can also hurt your prospects because many employers assume that if it didn't work out for you at HubSpot, you must not be a good developer. This is especially concerning given the above-average chance of it not working out for you, which is something I will cover in the cons.","The company has done an excellent job of creating a positive environment for women, but this can lead to double standards. In the office, women make sex jokes of the same nature that you'd expect most women only to make in private with their female friends. It's generally understood that if a male employee were to make similar jokes, he'd be fired. Most tech companies err on the side of not hiring an employee they're on the fence about, in the belief that it's more detrimental to the company to make a bad hire, than it is beneficial to make a good one. HubSpot wants to ensure it doesn't miss out on a rockstar developer. The way it reconciles these two competing interests is by hiring anyone the company could go either way on, but also firing them if, for any reason, it isn't working out after 3-6 months. What this means is it's possible to be hired by the company, placed in a situation in which it's impossible for you to succeed through no fault of your own, and fired three months later. In my case, I was placed on a team in which the tech lead was out recovering from surgery and the person who was supposed to be helping me was unavailable. After six months I was fired without the company ever trying me on a different team. What Dan Lyons wrote about the company only caring about the bottom line is very true. The managers do listen, but only to large numbers. As an individual, you matter very little. I worked 10 hour days and on weekends to compensate for the absence of management I was given. I suggested pairing me to work with someone from another team for just a few days and it was ignored. People knew I was struggling, but not a single one ever offered to help me. The only management I was given was being told that anonymous members of my team had assumed I wasn't doing work, and because the team is more important than the individual, it was my job to figure out how to get them to stop. When I was fired, I saw a very different side of one of my managers. This was someone who was largely respected in the company and regarded as a sensitive, helpful manager. I was told I didn't have common sense and that I didn't belong in the field. I've since gone on to lead projects at major companies and be courted by some of the biggest names in tech, but once the company decides it doesn't need you, you see its real side. The company's approach to management is very passive aggressive. They might hold a meeting telling everyone they don't want them to feel they have to work too long, but privately you'll be told you're underperforming and you need to get your productivity up. Even though the company does take steps to create a feeling that you're around friends, the truth is many of the people will show a different side of themselves once you're no longer with the company. Only one person from the company has kept in touch. The reputation about being the best place to work in Boston is largely hype that the company has created. During the years I've worked in Boston, the only people I've met who wanted to work for HubSpot were college students who bought into the hype. By contrast, I know several seasoned developers who know about this company's reputation and don't want to work here. Everyone in Boston knows someone who knows someone who got overworked by the company and either was fired, or quit. Once you leave the company you'll meet multiple people who tell you they felt the same way as Dan Lyons but were less vocal about it, etc.","2.0
★★★★★",HubSpot
Mon Jun 15 2020 13:23:01 GMT+0900 (Korean Standard Time), Senior Software Engineer,,Current Employee ,Good company,I have been working at HubSpot full-time,Very autonomous in the department of engineering,None that I can think of,"4.0
★★★★★",HubSpot
Fri Jun 12 2020 18:23:37 GMT+0900 (Korean Standard Time), Customer Support Specialist,,Current Employee ,Best place to be a support rep,I have been working at HubSpot full-time,- Great customers who rarely (if ever) abuse the support reps trying to help - Incredible leadership that is always looking for ways to improve you experience and make sure you perform your best,- Huge product that you will be expected to know the ins and outs of quickly - Case quotas can be tough to hit consistently and there is constant pressure to take on the expected number of cases with lower emphasis on ensuring that you have helped your current customers to the point of being delighted,"4.0
★★★★★",HubSpot
Sat May 30 2020 03:52:58 GMT+0900 (Korean Standard Time), Business Analyst,,Former Employee ,I have heard of this business it would be good for People that have disability to get this job,I worked at HubSpot full-time,Good pay and easy to work,When it come with clients or phone call to deal with angrily customers,"3.0
★★★★★",HubSpot
Wed May 27 2020 08:04:32 GMT+0900 (Korean Standard Time), Customer Support Specialist,,Current Employee ,Great Company to work for,I have been working at HubSpot full-time,unlimited paid time off. Overall benefits,Difficult to find promotion opportunities; salary,"4.0
★★★★★",HubSpot
Fri May 01 2020 12:59:26 GMT+0900 (Korean Standard Time), Business Development Representative,"Cambridge, MA",Current Employee ,Good place to be a BDR,I have been working at HubSpot full-time,"- Solid product to sell, can sell everything not just a specific product - Shortest BDR Tenure I could find - Promotion based on metrics",None that I could think of,"5.0
★★★★★",HubSpot
Sat Apr 18 2020 08:19:29 GMT+0900 (Korean Standard Time), Software Engineer,"Cambridge, MA",Current Employee ,Feel like I won the employment lottery,I have been working at HubSpot full-time for less than a year,"Unlimited vacation days, ability to WFH whenever, amazing culture code and dedication to inclusivity and diversity",Wish they had more US offices - in NYC specifically,"5.0
★★★★★",HubSpot
Sun Apr 19 2020 13:22:12 GMT+0900 (Korean Standard Time), Technical Consultant,"Cambridge, MA",Former Employee ,Great company with excellent culture.,I worked at HubSpot full-time for more than 3 years,"I worked alongside some of the most intellectually curious and humble people in Boston, and I grew more professionally and personally at HubSpot at any other company.",Sometimes it’s hard to take risks and try new things where the company is such a well oiled machine.,"5.0
★★★★★",HubSpot
Tue Apr 21 2020 14:48:35 GMT+0900 (Korean Standard Time),,,Current Employee ,A company you want to stay at,I have been working at HubSpot full-time,1. Fair 2. Transparent 3. Human 4. Kind 5. Treat all employees equally,Commuter benefits are not great. Need to stand out for internal mobility,"5.0
★★★★★",HubSpot
Sat May 16 2020 16:03:34 GMT+0900 (Korean Standard Time), Customer Service Representative,"Cambridge, MA",Current Employee ,Don't Bother if you Aren't White.,I have been working at HubSpot full-time for less than a year,"Low pay, high stress, angry customers/clients, bully management.","For a company that always preaches about diversity and exclusivity, minorities are not treated with the same level of respect here. Time and time again, I saw the opinions of my white coworkers considered more important and above those of my minority coworkers.","1.0
★★★★★",HubSpot
Thu Mar 26 2020 07:56:53 GMT+0900 (Korean Standard Time), Software Engineer,"Cambridge, MA",Former Employee ,wouldn’t recommend for women/minorities,I worked at HubSpot full-time for more than 3 years,flexible work environment; interesting technical challenges; great mentorship opportunities,"needs a lot more diversity, inclusion and belonging work; lacks transparency in compensation and pays way below the market rate; small 401K match; undervalue employees","4.0
★★★★★",HubSpot
Sun Apr 05 2020 11:55:39 GMT+0900 (Korean Standard Time), Junior Staff Writer,"Cambridge, MA",Current Employee ,Great Place to Start Your Career,I have been working at HubSpot full-time for less than a year,"Unreal perks, unlimited PTO, great people, big emphasis on diversity and inclusion",Can't think of many offhand,"5.0
★★★★★",HubSpot
Thu Mar 26 2020 13:48:39 GMT+0900 (Korean Standard Time), Engineer,,Current Employee ,Not a good place to start Tech job,I have been working at HubSpot full-time for less than a year,Maybe free gourmet coffee and smoothie.,"The company were flooded with junior engineers who were just prompted to Tech Lead positions, and know pretty much nothing about software design and constantly exercise poor technical judgements. They don't know how to solve problems many of times, and focus on unimportant and trivia stuff. I would imagine Hubspot is probably the first job for them out of their colleges, and ironically they hold some bad-practice (software design anti-patterns) as golden rules for them.","2.0
★★★★★",HubSpot
Mon Mar 23 2020 16:42:22 GMT+0900 (Korean Standard Time), Marketing Manager,"Cambridge, MA",Current Employee ,Great company with awesome people,I have been working at HubSpot full-time for more than a year,"- A lot of autonomy in my role - Work with a lot of smart people at the top of their game - General health benefits (Teladoc, 24/7 mental health resources)",- Can be difficult to balance work/life,"5.0
★★★★★",HubSpot
Wed Mar 11 2020 07:02:40 GMT+0900 (Korean Standard Time), Sales Operations Manager,,Current Employee ,Inspiring place to work,I have been working at HubSpot full-time,"The most significant reason to love working at HubSpot are the people. They hire people who are passionate about what they do and doing it to the best of their ability. Employees aren't here to collect health insurance and go home - they are here because their work excites them. Other pros: - The office environment has great perks: coffee baristas and cold brew on tap, smoothie baristas, dogs, free food - The work itself is interesting and challenging. Leadership is always trying to innovate our product, GTM, etc, which creates an environment of ongoing change. - Flexibility. Working remote, working from home, working at the common space in the building is all encouraged. Unlimited vacation also help de-stress concerns about work life balance","There is a lot to do, which means sometimes the hours can be long.","5.0
★★★★★",HubSpot
Tue Mar 10 2020 08:55:21 GMT+0900 (Korean Standard Time),,,Current Employee ,The Executive Leadership Team is truly committed to HubSpot's values,I have been working at HubSpot full-time,"I have been at HubSpot for almost 5 years and I am constantly amazed by our executive leadership team and how they care for and prioritize our employees, customers, candidates and new hires. Not only did the team create clear and concise communication regarding COVID-19 but they explained the why behind their decision and took the time to ensure the community understood next steps. They always lead with empathy in everything that they do and genuinely care deeply about putting people first. This consistency and commitment to our values is something that makes me super proud to work at HubSpot.",no cons to note right now,"5.0
★★★★★",HubSpot
Thu Mar 05 2020 21:56:15 GMT+0900 (Korean Standard Time),,,Former Employee ,I loved this job it was a great company to work for,I worked at HubSpot full-time,Great Company to work for I would go back,I have nothing bad to say about this business,"5.0
★★★★★",HubSpot
Wed Mar 04 2020 21:59:37 GMT+0900 (Korean Standard Time), Channel Account Manager,"Denver, CO",Current Employee ,Great Culture,I have been working at HubSpot full-time,"Flexibility, benefits and leadership are second to none",Sales quotas can be tough to achieve while ramping.,"4.0
★★★★★",HubSpot
Tue Feb 11 2020 18:29:03 GMT+0900 (Korean Standard Time), Software Engineer,"Cambridge, MA",Current Employee ,Real Change starts from the bottom up,I have been working at HubSpot full-time for less than a year,"As an individual contributor, you really have a lot of autonomy in the work you do and can make big plays with your team. Orders don't come down from executives -- the teams decide what they want to do and how to do it, start to finish, on their own terms. You of course get direction and insight from people higher up, but engineers, product managers, designers, and business stakeholders all work together in autonomous teams to make things happen. As a software engineer, your work is always high impact, and you get to shape how your team operates.","Especially now, certain parts of the org are feeling some growing pains that come from scaling up. In the long term that's a good thing, but sometimes it can cause some logistical issues in the short term.","5.0
★★★★★",HubSpot
Thu Feb 20 2020 13:54:57 GMT+0900 (Korean Standard Time), Tech Lead,"Cambridge, MA",Current Employee ,Mostly Great Company to work for,I have been working at HubSpot full-time for more than 5 years,"Smart, helpful and friendly co-workers. Small teams grant tons of autonomy with very low process/meeting burden. Great technology platform and platform teams provide massive leverage, so you can concentrate on solving just your business problem rather than figure out many technical problems. Leadership is good- to-great across the board. Senior leadership especially continue to impress with their level of engagement and transparency. Has retained much of its small company flexibility while growing steadily. Steady growth provides lots of opportunities to grow a career. Great health plan Solid compensation","401(k) match is small and hasn't been adjusted in years. New dental plan has poor network, particularly for remote employees. Currently seems to be disappointing many. While increase in health insurance deductible responsibility this year from nothing to $500 was small, it makes it much more time consuming to figure out which bills need paying vs having the HRA pay. Can feel very big some times.","4.0
★★★★★",HubSpot
Fri Feb 07 2020 13:16:17 GMT+0900 (Korean Standard Time),,,Customer Support Specialist ,Customer Support Specialist,I have been working at HubSpot,"Incredible first company to work for out of college. I’m sure this sounds redundant, but the people at this company are absolutely incredible. Never have I felt so welcomed at a place, and I never feel judged or like I can’t be anything but myself. Along with the people, the culture is also amazing. I’ve gained so much from working from this company.","I will be fully transparent in that when they first hire you, they hype up how much internal growth is possible. That said, they brush over the fact that while they do open applications internally to everyone (no matter your position or team), the Hiring Managers/Recruiters don’t emphasize exactly what level or tier they’re looking for. As of yet, I’ve applied to 3 internal positions and have yet to land any of them. The process is smooth and they even give you feedback afterwards, but I feel as if the feedback is just for show, as I’ve acted on the feedback by doing various things to “up my skills”, but nada. I’m not the only one in my current role (Support), that feels this way. Because of this, I’m currently seeking other job opportunities outside of HubSpot to continue my career growth—because sadly as of right now I feel like I’m stuck in a dead-end in my position. I’ve met with countless people, made connections with, and asked questions to the people on the team I’m looking to join, but it still doesn’t allow me to get hired on the other team. Many reps in my position have left the company in the past for the same reason.","3.0
★★★★★",HubSpot
Tue Oct 15 2019 06:35:22 GMT+0900 (Korean Standard Time), Learning Designer,"Arlington, VA",Current Employee ,Absolutely Incredible - I'm never leaving!,I have been working at HubSpot full-time for less than a year,"Flexibility (work from home, remote work, unlimited vacation) intelligent/positive/understanding people, motivated and proactive workforce, leadership is genuine and practices what they preach.","It's such a flexible work environment that it may be a huge shock to someone coming from the outside or from a very structured and disciplined background. This does not mean there is no structure or discipline, on the contrary, there's structure with purpose.","5.0
★★★★★",HubSpot
Fri Jan 31 2020 08:26:24 GMT+0900 (Korean Standard Time)," Consultant, Technical Architect","Atlanta, GA",Current Employee ,Truly the best place to work,I have been working at HubSpot full-time for less than a year,"Company culture, benefits, the people, flexibility, pay, exciting and fun work, diversity","Honestly, haven't found any yet. Remote work is still somewhat new to HubSpot so there are times that being remote can be a bit challenging and feel a bit isolating, but they're working really hard on this and are doing a great job navigating the remote world.","5.0
★★★★★",HubSpot
Mon Feb 17 2020 17:05:09 GMT+0900 (Korean Standard Time), Inbound Sales Representative,"Cambridge, MA",Current Employee ,great place to work,I have been working at HubSpot full-time for more than 5 years,"great product, people and roadmap for the future. steady leadership that responds well to criticism and knows when to make changes in order to steward an amazing future for the company as well the individual. unlimited vacay, good benefits, tons of perks and incentives for sales reps to perform that change all the time to keep it interesting.","very competitive on the sales side because there is a lot of $$ to be made if you can keep up and do well. monthly quotas so you are under the gun each month. lots of ambitious smart people on the team, so you have to be prepared to push yourself all the time and pick yourself up quickly when you fail. there is a LOT of expectations and pressure to perform on the sales reps and it can be overwhelming at times but again, tons of information, lots of support from leadership and a best in class product make it much more manageable than perhaps this review is leading you to believe!","4.0
★★★★★",HubSpot
