date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Fri Jul 17 2020 17:26:20 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,"Good Product, Good People, Great Place to Work",I have been working at Glassdoor full-time for more than 5 years,I have worked at several tech companies in the Bay Area throughout my career and I can honestly say that Glassdoor is a great place to work. The product and the people are incredible.,Salary is not as competitive as other similar size/revenue companies in the Bay Area,"5.0
★★★★★",glassdoor
Tue Jul 21 2020 12:52:32 GMT+0900 (Korean Standard Time), Senior Software Engineer,"Chicago, IL",Current Employee ,Great place to learn and grow,I have been working at Glassdoor full-time for less than a year,"Good Benefits, great staff, diverse workforce, open to all technology (no one-size-fits -all approach)","Old technology, slow to innovate, lots of product churn and changes in direction","4.0
★★★★★",glassdoor
Mon Jul 20 2020 10:45:17 GMT+0900 (Korean Standard Time), Analyst,,Current Employee ,Practicing what they preach,I have been working at Glassdoor full-time for less than a year,Leadership shows integrity and transparency and I feel very supported to do my job,"Going through a lot of changes right now, it's hard to keep up.","5.0
★★★★★",glassdoor
Tue Jul 21 2020 07:41:00 GMT+0900 (Korean Standard Time), Systems Engineer,,Current Employee ,Great People and Great Opportunities,I have been working at Glassdoor full-time for less than a year,- Coworkers and management are great - Work/life balance - Opportunities to learn - Ability to make changes that really impact the company,Now that Glassdoor is owned by Recruit there's some uneasiness about the future,"5.0
★★★★★",glassdoor
Wed Jul 15 2020 11:42:35 GMT+0900 (Korean Standard Time), Senior Data Scientist,"Chicago, IL",Current Employee ,"Fun work, great coworkers. Aggressive male leadership, too much bureaucracy.",I have been working at Glassdoor full-time for less than a year,"I work with some really smart people, from all different parts of the US + the rest of the world. The work is fun, I like working on the Glassdoor products, and believe strongly in the mission of the company. People are generally really nice! I like my coworkers a lot. A fair amount of freedom in how you scope your work. There's plenty of opportunity to be immediately helpful and impactful, particularly in product & engineering and associated teams. The technical systems are also pretty good. Tech gets updated fairly often, and there's a continual emphasis on improving process. We had layoffs recently, and although there's no great way to layoff a lot of people, Glassdoor did it in the kindest way possible.","Senior leadership within departments can be pretty absent unless something is going wrong which can be frustrating. There's an acceptance that being aggressive is fine which can lead to some people (mostly men) being allowed to be really shout-y in meetings, or leaning really hard on people to get things done too quickly. This shoutiness is often out of knee-jerk defensiveness, which sucks. That's not everyone though. There's also a significant amount of bureacracy, the benefit of which is not obvious. Almost every capability has it's own ""operations"" team (business ops, marketing ops) and it can be confusing to know who to ask for things, and projects end up with bloated stakeholder list, making getting all necessary people into a single meeting basically impossible. Way too many meetings, but we're working on it. There's also a lot of process for process's sake, with no obvious value.","4.0
★★★★★",glassdoor
Thu Jul 16 2020 11:24:07 GMT+0900 (Korean Standard Time),,"Uniontown, OH",Current Employee ,Awesome Employer and work!,I have been working at Glassdoor full-time for more than 5 years,"Glassdoor is an excellent place to be employed! I am grateful for the opportunity to grow with a company and mission to which I feel aligned. I love the team I am on and the work I do every day plus my manager is outstanding. I get the pleasure of having different projects to work on and my input is always considered. Maybe not always implemented but considered and leaders are transparent why some suggestions aren’t feasible. We work as a team from the top-down and side-to-side. I honestly have a voice at this company and my manager cares about my personal professional development. Plus all the fun stuff Glassdoor showers upon us just for being an employee! Pre-pandemic times, in Ohio, we recently moved into a beautiful state-of-the-art office space that is incredible!! So many amenities!! All new everything!! Glassdoor seriously invested in this space. Dogs in the office, fully stocked kitchen, and all the activities offered, i.e. weekly yoga on site, so many catered lunches, companywide film discussions of The Death and Life of Marsha P. Johnson and 13th, Pride Bingo night.","Work from home has been a struggle to be away from our awesome co-workers daily and our awesome new office space. As always though, we flex, adapt, and make it the best it can be. I love working from home now! It gives me peace of mind that I can still do my job and make my impact through my work without worrying about spreading COVID to my family or within my community.","5.0
★★★★★",glassdoor
Mon Jul 20 2020 12:36:36 GMT+0900 (Korean Standard Time), SMB Sales Manager,"Chicago, IL",Former Employee ,Great place to work,I worked at Glassdoor full-time for more than a year,"Great people, Good pay, Great place to learn.",The product lacked innovation compared to competitors.,"4.0
★★★★★",glassdoor
Mon Jul 20 2020 13:41:04 GMT+0900 (Korean Standard Time), Vice President,"San Francisco, CA",Current Employee ,Can Glassdoor successfully navigate the transition we are going through?,I have been working at Glassdoor full-time,"Glassdoor has an incredible team of people that believe in the company mission. We have a product that has the potential to be incredibly powerful in world where transparency continues to be more important for job seekers, employees and employers. Glassdoor has a leadership team that is trying hard to navigate lots of transition as we partner more with Indeed and focus on our true differentiators. It is a company where you can be yourself and is committed to supporting diversity.","Glassdoor is navigating lots of change as we look to partner with our sister company Indeed. While this change can create opportunity, it also creates uncertainty particularly for the sales org. The next 6-12 months will be incredibly important for ensuring Glassdoor successfully navigates the transition. We need to retain the talented people we have to ensure we can be successful long-term.","4.0
★★★★★",glassdoor
Fri Jul 17 2020 15:49:39 GMT+0900 (Korean Standard Time), Product Manager,,Current Employee ,"Wonderful culture, challenging times",I have been working at Glassdoor full-time,"In many ways, I feel very fortunate to work at Glassdoor. -Tremendous learning and growth opportunities. Glassdoor is really committed to developing its people and giving them increasing responsibility and seniority over time. -My colleagues are kind, smart, committed, thoughtful, and fun. I literally miss hanging out with them now that we're working remotely, which I know is not true of a lot of people at other companies. -The mission - people really want to do right by jobseekers and help them find a job and company they love. This is our driving force, no matter what rumors you hear about employers paying Glassdoor to delete reviews. That doesn't happen. We would never sacrifice our trust to jobseekers like that. -I have a lot of faith in our CEO and CPO. I believe they are doing their best to navigate a challenging economic climate, innovate, manage a complex integration process, and support our people. -A fun, collaborative culture. I work with many cross-functional teams and with few exceptions they are valuable partners, committed to achieving our shared goals. -Layoffs are always devastating, but I appreciate that Glassdoor put together a generous severance package including 3+ months pay, healthcare through the end of the year, etc.","-Covid has hurt our business, and we have dramatically changed our company strategy in response. I am tentatively hopeful that our new direction will be successful, but it feels like it might be a long slog to get to there. -Related, the recent pace of organizational change has been relentless. No matter how well-intentioned, it's created some uncertainty and reduced motivation. -Total compensation for PMs seems to be under market, especially now that LTIPs are worth so little. My friends in similar roles have 3-10x as much equity as I'm currently earning.","4.0
★★★★★",glassdoor
Wed Jul 15 2020 06:50:49 GMT+0900 (Korean Standard Time),,,Current Employee ,"The company's heart is in the right place, but can we deliver?",I have been working at Glassdoor full-time for more than 3 years,Glassdoor has been great at navigating through this difficult period of chance (both externally and internally). I appreciate my co-workers and the transparency from the leadership team. I'm also excited to focus on our strength: informing employers of how their brand is perceived.,One word: execution. I've seen so many fantastic product demonstrations that fizzle out somewhere along the line and never make it to market. We need to innovate faster rather than just launch features our competitors successfully launched years ago.,"4.0
★★★★★",glassdoor
