date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Wed May 13 2020 09:27:11 GMT+0900 (Korean Standard Time), Senior Principal Software Engineer,"Bellevue, WA",Former Employee ,Generally Good Company,I worked at Nuance full-time for more than a year,Organized and fair pay structure and benefits. Very diverse staff (gender and cultural). Stable and public company.,"Too many management layers hindering decision processes, some infighting due to acquisition nature and redundancy across acquired teams. Decisions driven by budget spreadsheets vs what is best for customer and product being built.","3.0
★★★★★",Nuance
Thu Jun 04 2020 19:32:11 GMT+0900 (Korean Standard Time), Customer Engagement Analyst,"Seattle, WA",Current Employee ,No room for advancement,I have been working at Nuance full-time for more than a year,"Work-life balance is okay if you make it be, lots of PTO","Incompetent managment, no one will spend money on anything, no advancement, no raises","1.0
★★★★★",Nuance
Tue Jun 02 2020 11:14:14 GMT+0900 (Korean Standard Time), Conversational Designer,,Former Employee ,Worst culture ever,I worked at Nuance full-time,The people I worked directly with were amazing,"Always crying that there is no money, oh I mean except for daily uneaten catered lunches for the c-suite. No money for a holiday party, sorry we wasted it sending every sales person to some tropical resort somewhere and had to fly in Maroon 5 for them. You want to get promoted? Here's 40% more work for no extra pay and we'll discuss it in a couple of years -- oh sorry we aren't doing promotions then either. Oh, you got a 5 on your review? Sorry, excellent is the new average. Here's your 2% raise the same as that other person who got a 3 on their review.","1.0
★★★★★",Nuance
Mon Apr 27 2020 18:24:33 GMT+0900 (Korean Standard Time), Royalty Accountant,"Burlington, MA",Former Employee ,Great Pay but hours can be grueling,I worked at Nuance full-time for more than a year,Great Pay and People and General Atmosphere,Hours are really long and not evenly distributed,"4.0
★★★★★",Nuance
Mon May 11 2020 14:19:58 GMT+0900 (Korean Standard Time), Director,"Boston, MA",Former Employee ,Starting to turn the corner?,I worked at Nuance full-time for more than 3 years,"exceptional people, great products, market leader. I think the new leadership under CEO Mark Benjamin ""gets it"" vs previous leadership.",Nuance does not invest appropriately in sales training & enablement...it is not a priority outside of Healthcare,"3.0
★★★★★",Nuance
Mon Apr 20 2020 07:47:42 GMT+0900 (Korean Standard Time), Project Manager,"Burlington, MA",Current Employee ,"Good atmosphere, good product",I have been working at Nuance full-time for more than 5 years,"good work environment, flexible work at home, interesting projects",common issue for established companies: entrenched systems,"4.0
★★★★★",Nuance
Fri May 01 2020 08:41:38 GMT+0900 (Korean Standard Time), Strategic Account Executive,"Boston, MA",Former Employee ,Challenging Environment,I worked at Nuance full-time for more than 8 years,Market Leader in specific verticals,Company direction seems ever changing and unclear,"3.0
★★★★★",Nuance
Thu Apr 23 2020 17:39:42 GMT+0900 (Korean Standard Time), Principal Software Engineer,"Durham, NC",Former Employee ,"If you can't beat em, buy em",I worked at Nuance full-time for more than 5 years,"PTO, had 5 weeks at departure
Pockets of competence","Poorly managed software projects
Poorly or not at all integrated software acquisitions
Title bloat
Completely stale stock","2.0
★★★★★",Nuance
Tue May 12 2020 08:35:19 GMT+0900 (Korean Standard Time), Software Sales Specialist,"Melbourne, FL",Former Employee ,Don't bother to work for this company,I worked at Nuance full-time for more than 5 years,Pay was good until commissions reduced to nearly nothing.,Management is horrible and has no idea what they are doing. Employees are ridiculed for trying to move to another department and seeking a promotion.,"1.0
★★★★★",Nuance
Tue May 05 2020 04:28:10 GMT+0900 (Korean Standard Time), Architect,"Burlington, MA",Current Employee ,Career Destroyer,I have been working at Nuance full-time for more than 3 years,Location is decent. They have added to their 401k contribution. it is now up to 3%.,"Middle management is awful. Continuous lies and setups. Horrible politics. The place will destroy your career. Hired for one job and doing nothing that was described. No upward mobility, plays favorites people are moved without any notice, layoffs occur at a slow pace so it is not announced. STAY AWAY from this place if you want to be successful and if you are starting out. They will put on the smiles but you soon realize how inefficient and screwed up this place is.","1.0
★★★★★",Nuance
Tue Apr 28 2020 00:11:46 GMT+0900 (Korean Standard Time), Typist,"New York, NY",Current Employee ,Typist for 10 years,I have been working at Nuance full-time for more than 8 years,None. It is not a good company.,Company is dead. No revenues. get out,"1.0
★★★★★",Nuance
Sat Mar 07 2020 09:44:26 GMT+0900 (Korean Standard Time), Medical Transcriptionist,"Atlanta, GA",Former Employee ,Good place to work - Miss it!,I worked at Nuance full-time for more than 3 years,I loved this place! I miss it very much.,"The only con was that they would deduct money from my pay for errors - But to me, that was a pro on their part because they cared about the accuracy of the medical reports, and any company should!","4.0
★★★★★",Nuance
Tue Mar 10 2020 05:34:44 GMT+0900 (Korean Standard Time), Software Development Team Lead,"Atlanta, GA",Former Employee ,"Good financial rewards, beware corporate politics",I worked at Nuance full-time for more than a year,"Good financial rewards, good opportunities for career advancement",Work/life balance can suffer; permeated by corporate politics.,"3.0
★★★★★",Nuance
Wed Mar 04 2020 06:54:00 GMT+0900 (Korean Standard Time), Medical Language Specialist,,Current Employee ,Poor compensation,I have been working at Nuance full-time for more than 3 years,Remote work and good hours,Seldom enough work. Not paid if there’s not.,"2.0
★★★★★",Nuance
Fri Mar 20 2020 09:32:46 GMT+0900 (Korean Standard Time), Senior Systems Engineer,"Burlington, MA",Former Employee ,Worst employer EVER,I worked at Nuance full-time for less than a year,Cant think of any now,Nor enough space to include all,"1.0
★★★★★",Nuance
Thu Feb 20 2020 13:33:55 GMT+0900 (Korean Standard Time), Principal Software Engineer,,Current Employee ,Seeing a better future for this company with new CEO,I have been working at Nuance full-time for more than 8 years,"- New CEO and Exec Management changes has made so much positive impact so far - Made the company lean with focus on Enterprise and Healthcare - Better benefits packages is introduced in 2020 - 401K Employer contribution increased to 4%, Bereavement Leave enhancements, 12 weeks paid leave new parents, increased adoption assistance - Lower Out of pocket Expenses for Medical/Dental plans - Volunteer matching and 2 Volunteer PTO added. - Much improved career development programs and resources added.",- Takes time for culture change to trickle down culture change to rank and file - Ex. Management needs to ensure inertia of middle management should not derail the culture turnaround plans,"3.0
★★★★★",Nuance
Wed Jan 22 2020 11:44:26 GMT+0900 (Korean Standard Time), Team Lead,"New Castle, VA",Current Employee ,Great but fading culture,I have been working at Nuance full-time for more than 10 years,"iScribes offers a team-based, do whatever it takes, learning and improving atmosphere. Communication is top notch! Management structure is effective and efficient.",The company is now part of Nuance and is becoming too corporate too fast. Changes and new technology are being implemented without sufficient training. insufficient infrastructure to support current growth.,"4.0
★★★★★",Nuance
Tue Feb 25 2020 14:36:30 GMT+0900 (Korean Standard Time), Director,,Former Employee ,Nuance,I worked at Nuance full-time,There are no pros for working here.,The organization is in a constant state of restructuring,"1.0
★★★★★",Nuance
Mon Jan 27 2020 14:49:57 GMT+0900 (Korean Standard Time), Medical Transcriptionist/Editor,,Former Employee ,Terrible employer,I worked at Nuance full-time for more than 10 years,None that I can think of,Highly underpaid for the job I was doing.,"1.0
★★★★★",Nuance
Sat Nov 16 2019 02:44:31 GMT+0900 (Korean Standard Time), Senior Software Engineer,"Burlington, MA",Current Employee ,Hire and fire company,I have been working at Nuance full-time for less than a year,5 stars given so my review is not hidden,Headaches Stress Tension Lack of integrity at work place Advice: Join Nuance only if you don't have a job. It's not worth to leave your current job for a career in Nuance.,"5.0
★★★★★",Nuance
Sat Nov 23 2019 13:56:13 GMT+0900 (Korean Standard Time), Software Developer Intern,,Current Employee ,Software Developer Intern,I have been working at Nuance full-time for less than a year,Really amazing and talented people.,"Sometimes, communication problems between the headquarters and the offshore team.","5.0
★★★★★",Nuance
Sat Nov 16 2019 07:24:08 GMT+0900 (Korean Standard Time), Senior Sales Executive,"Washington, DC",Former Employee ,Less is More,I worked at Nuance full-time for more than 3 years,"Great Manager, a company with amazing technology and dedicated people.",Seven Blind Men and the Elephant - Voice of the customer,"4.0
★★★★★",Nuance
Tue Nov 19 2019 15:48:41 GMT+0900 (Korean Standard Time), UI Designer,,Former Employee ,"Work Like a Dog, Learn a Ton, Go Nowhere Fast",I worked at Nuance full-time for more than a year,The people you will work with are generally super smart and dependable. Opportunity to learn a ton. Great work from home policy.,You can work yourself sick and no one will bat an eye. There is little room.for advancement below the 4 or 5 year mark at least! Old tech stack. Too much client is king culture.,"3.0
★★★★★",Nuance
Tue Nov 05 2019 07:38:44 GMT+0900 (Korean Standard Time), Senior Software Engineer,,Former Employee ,great place to work,I worked at Nuance full-time,Fantastic people and benefits. Work is very rewarding.,"Lots of change recently. Good changes, but change is hard.","5.0
★★★★★",Nuance
Thu Nov 07 2019 17:57:06 GMT+0900 (Korean Standard Time), Scribe,,Current Employee ,AMAZING Company,I have been working at Nuance part-time,the management is absolutely amazing,there are no cons at all,"5.0
★★★★★",Nuance
Sun Nov 03 2019 10:01:59 GMT+0900 (Korean Standard Time), Marketing,"Boston, MA",Former Employee ,It all depends with whom you work,I worked at Nuance full-time for more than 10 years,"Great team, smart and decent superiors (rare thing nowadays), good compensation, very flexible hours, home office, often interesting projects dealing with innovation and AI","Our new boss had no clue outside of his former domain and dismissed all members of our team within 6 months or so. Not only this, but he even did not have guts to speak with us before that. Instead, he delegated that to HR. So, after 10+ years of the company, and getting all kind of excellent appraisals, promotions, pay rises and other recognition, I was dismissed by some HR employee whom I hardly knew and my boss did not even bother to say a word to me. That was grotesque and says everything about the company culture. There was a new vision and new strategy every 6 months and those depend on what the management have accidentally heard or read somewhere.","3.0
★★★★★",Nuance
Mon Nov 18 2019 06:21:37 GMT+0900 (Korean Standard Time), Training Manager,"Burlington, MA",Former Employee ,"generally good, lack of vision and execution",I worked at Nuance full-time for more than 10 years,"good PTO, good benefits, stable","lack of vision, organization, communication across groups","3.0
★★★★★",Nuance
Mon Oct 28 2019 13:49:57 GMT+0900 (Korean Standard Time),,,Current Employee ,Great Company - Fantastic Benefits,I have been working at Nuance full-time for less than a year,Flexibility and benefits are awesome. Leadership trusts you.,None that I can think of,"5.0
★★★★★",Nuance
Tue Dec 03 2019 08:31:34 GMT+0900 (Korean Standard Time), Principal Software Engineer,,Current Employee ,Big company politics with small company scrambling,I have been working at Nuance full-time for more than a year,Benefits are good Work from home possibilities,Offshore model does not work No room for promotion Small raises,"1.0
★★★★★",Nuance
Thu Nov 28 2019 15:50:01 GMT+0900 (Korean Standard Time), Medical Language Specialist,"Spokane, WA",Former Employee ,A bad experience that only got worse,I worked at Nuance part-time for more than 10 years,Able to work from home,"tant supervisor turnover, low pay, poor dictators, constantly changing accounts.","1.0
★★★★★",Nuance
Sun Oct 13 2019 02:08:30 GMT+0900 (Korean Standard Time), Front Desk Associate,,Former Employee ,Okay job,I worked at Nuance part-time,Good people And great pay,Bad location and Bad customers,"4.0
★★★★★",Nuance
Sun Oct 20 2019 07:58:49 GMT+0900 (Korean Standard Time), Medical Language Specialist,"Mays Landing, NJ",Former Employee ,Just Don't,I worked at Nuance full-time for more than 3 years,Work from home. Money was decent for a little while,Management. Ridiculously low pay. Antiquated platforms. Tossed from account to account.,"2.0
★★★★★",Nuance
Mon Oct 07 2019 09:28:19 GMT+0900 (Korean Standard Time), Medical Transcriptionist/Editor,"Williamston, NC",Former Employee ,Company has poor management skills,I worked at Nuance full-time for more than 8 years,Working remotely and independently from anywhere.,Managers with poor people skills. Only met with employees when something was wrong.,"2.0
★★★★★",Nuance
Sun Sep 08 2019 17:36:12 GMT+0900 (Korean Standard Time), Team Lead,"Ocala, FL",Current Employee ,Wonderful company that promotes from within.,I have been working at Nuance full-time for more than a year,"This company truly values every employee and offers promotions based on work ethic versus college degree. No medical background was necessary. Paid training, which was very intense (it gets way better after, I promise!) Promotions are generally internal. If you work hard and apply constructive feedback to your medical charts, it is noticed. Even though I work from home, I feel like I am clocking in with co-workers and friends each day.","The one negative is the training, but they continue to work on the program with the input of the employees.","5.0
★★★★★",Nuance
Fri Sep 20 2019 13:51:16 GMT+0900 (Korean Standard Time), Marketing Director,,Current Employee ,"Good life balance, tension with Sales",I have been working at Nuance part-time,"- If you show that you can deliver on your job and learn, there are opportunities to advance at Nuance, but you can't sit and wait for things to fall in your lap - Really smart PS and tech leaders - CEO and new leadership team working on new vision and beginning to effectively communicate the long term game","- Big disconnect between Sales and Marketing. Marketing tends to get thrown under the bus when Sales not making numbers - Some divisional leaders have been in place for a long time and seem to be in ""analysis paralysis""","3.0
★★★★★",Nuance
Sat Oct 19 2019 09:39:49 GMT+0900 (Korean Standard Time), Transcriptionist/SRE,,Former Employee ,Hopefully they've improved,I worked at Nuance full-time for less than a year,There is nothing positive to say.,"I worked 11 p.m. to 7:30 a.m. - there was NO support available, emailed questions (hoping for a reply for the next shift) were never answered, felt like I was drowning.","1.0
★★★★★",Nuance
Tue Sep 10 2019 08:17:35 GMT+0900 (Korean Standard Time), Medical Scribe,"Atlanta, GA",Former Employee ,Pretty good,I worked at Nuance part-time for less than a year,Good for gaining experience in the healthcare industry. Google suite was a good choice imo,"Low pay considering the value scribes provide and what I'd imagine the doctors pay the company, but that is the market salary for remote scribe jobs so yeah can't complain I guess.

Oh yeah and you have to sign a non-competition agreement. The idea is that since they trained you, you'd be exploiting them by turning around and starting your own business with the skills you learned from them. Which kind of makes sense. But at the same time, that's a bit like if you were working as a mechanic and then the guy you worked for got mad because you quit and then used the same skills to open up your own shop.","4.0
★★★★★",Nuance
Tue Aug 27 2019 12:11:24 GMT+0900 (Korean Standard Time), Medical Scribe,"Dallas, TX",Current Employee ,iScribe Job Review and Recommendation,I have been working at Nuance full-time for less than a year,"Awesome team leads, work from anywhere, opportunities to move up, plus great experience.",There is only one tough side to iScribes (technically it's not a downside but common sense quality insurance) and that was the initial training. It's certainly not a bad thing but it is fairly tough and requires good time management skills as well as a decent grasp of the English language and grammar rules.,"5.0
★★★★★",Nuance
Thu Sep 05 2019 16:35:10 GMT+0900 (Korean Standard Time), Senior Benefits Specialist,"Burlington, MA",Current Employee ,.,I have been working at Nuance full-time for more than 3 years,Great co-worker. Great new leadership,There are no glaring cons,"4.0
★★★★★",Nuance
Tue Aug 27 2019 14:59:28 GMT+0900 (Korean Standard Time), Team Support Specialist,,Current Employee ,Great Company To Work For,I have been working at Nuance part-time for more than a year,"Flexible schedule, great team members, room for advancement.",Occasional excessive work load,"5.0
★★★★★",Nuance
Thu Aug 22 2019 16:06:31 GMT+0900 (Korean Standard Time), Regional Sales Manager,,Current Employee ,Great Company,I have been working at Nuance full-time,"Great People, industry leading products.",Hard to get development done on existing products.,"5.0
★★★★★",Nuance
Wed Jul 31 2019 06:10:31 GMT+0900 (Korean Standard Time), Senior Sales Engineer,"Burlington, MA",Current Employee ,New CEO is a breath of fresh air,I have been working at Nuance full-time for more than 8 years,"PTO, work/life, day to day are all great. Full of smart people willing to help. Everyone is real. The technology we have is cutting edge, which is exciting. New CEO seems to really want to implement a culture, something that was lacking with the previous CEO. I think it's beginning to take shape.","401k was recently increased to 3% match (previously 2%). Still lower than similar tech companies. This, along with limited HDHP healthcare (that costs quite a lot) is unattractive. A lot of employees are remote, there aren't many (if any) opportunities to meet face to face with colleagues.","5.0
★★★★★",Nuance
Fri Aug 30 2019 22:21:30 GMT+0900 (Korean Standard Time), Senior Project Manager,"Sunnyvale, CA",Former Employee ,Run Away Fast - Dysfunctional Disaster,I worked at Nuance full-time for more than 10 years,Some well known major clients,"You will be worked to death by less than bright middle managers who belong to a political clique. If you don’t belong so said clique, you won’t advance. If you’re a woman, forget about career advancement or even having the same title as men who have less experience. They’ve been outsourcing for years. The culture is dead. Most people with any substance and character have left years ago. It’s an extremely sad place to work. No such thing as a cohesive team who stays together. Management keeps piecemealing projects together with partially allocated resources.","1.0
★★★★★",Nuance
Sun Aug 04 2019 17:27:40 GMT+0900 (Korean Standard Time), MyChart Support Agent,"Beavercreek, OH",Former Employee ,Unprofessional and Disrespectful,I worked at Nuance full-time for more than 3 years,The convenience of working remotely (at home).,"Horrible leadership, very disrespectful and unprofessional. The manager treats everyone like children, or even worse, like morons! Lots of micromanagement, always demanding more and more numbers, no tolerance for errors yet their training is poor or even nonexistent! They blame you for what is a result of their own lack of leadership skills and lack of teaching and training skills! They need to hire managers that actually know what they are doing and also know how to treat people with respect. Managers like these give this company a very bad name.","2.0
★★★★★",Nuance
Sat Aug 10 2019 12:12:37 GMT+0900 (Korean Standard Time), Medical Transcriptionist/Editor,"Gaithersburg, MD",Former Employee ,Thinking about working for them gives me chills of disgust,I worked at Nuance full-time for more than a year,"The only pro of working for them was that I learned how to use EditScript, which is a program I use in my current job. I did work with some very fine transcriptionists and some of the team leaders were nice and sympathetic.","I have read through the reviews by other transcriptionist/editors and have been nodding my head for an hour. Yes, I experienced everything they did; their reviews are legit; I experienced this myself. Where do I begin? I was recruited for this job. I’ve been transcribing for over 30 years. This was the worst experience of my professional life. Right from the get-go, the recruiter represented the compensation was at more than $0.08/line, but that was a lie; he had said nothing about the “edited” work was compensated at half that. I worked here for about 15 months. It was awful. I was required to be available to work 40 hours a week; my shift began in the afternoon and I worked until 11 p.m. or something. However, there was never enough work to work more than 30 hours/week. I was scheduled to work, couldn’t work for anyone else, but for at least two hours a day, there was no work and no pay. I was still supposed to check in periodically to see if there was work, but this was uncompensated. I honestly couldn’t afford to live on $12K for a full-time job. At the time I was l living in poverty working for them, Nuance’s CEO Paul Ricci was reported to be the highest paid executive in Massachusetts, earning around $33 MILLION per year. There were frequent problems with the platform I was using. I found the IT folks pleasant, but the hours I waited for a callback for someone to remote access my computer and fix things were uncompensated time. I was repeatedly told “Nobody else has these problems” and it was suggested that I get a new computer. The computer I was working on was less than a year old, but I did go out and get a new computer, and the problems persisted. I supplied the computer, the Word software, the high-speed internet connection, the electricity; Nuance’s contribution to this overhead was ZERO. There were phone meetings and emails from managers where we were continually promised more work which never materialized. I worked on several accounts and each account had different editing/transcription standards. The QA was punitive. I was expected to contend with horrible sound quality (imagine 5 minutes of static) and produce a transcript with zero blanks or else my compensation rate for the entire pay period would be reduced. The entire system was designed so that transcriptionists were paid the lowest rate possible while keeping them constantly hungry for work. I came across an article on sick systems at issendai dot com and it really hit home. This is the Nuance business model. I remember bursting into tears and telling my supervisor of the moment (they changed frequently) that I had to borrow money for groceries. This was met with stony silence. By having us work at home (this was touted as a benefit) Nuance kept its transcriptionist/editors isolated; we couldn’t join forces or discuss working conditions and we couldn’t unionize or collectively bargain. Soon after I started, they announced with great fanfare and patting themselves on the back that everyone with Nuance NTS (the transcription end of Nuance) would be getting 40 WHOLE HOURS OF PTO PER YEAR. Cue the confetti. This was PTO that had to be used for sick leave, holidays, and vacation. The crappy health insurance plan had a $2600 yearly deductible. That’s right; on an annual salary of $12K/year, I was supposed to pay the first $2.6K out of pocket before the insurance would kick in the first dime. I have been on state medical assistance and it had better benefits. I was actually offered a promotion and higher rate to work as a member of some sort of special group of MTs that worked with new accounts, but my start date kept getting pushed back, which was disappointing; I kept hoping for more work and a tiny bit more money, but it was never going to come. (They can’t control you effectively by fulfilling their promises, can they?) I had applied for another job and asked my Nuance manager if I could use her as a work reference. She agreed and stipulated she’d use her personal email address. She mentioned that Nuance never answered any employment history inquiries. Under her breath, she suggested that I not give Nuance any notice of my impending departure. If I gave them a two-week notice, her superiors would have forced her to take me off the schedule. I heard later that Nuance fired all its California-based transcriptionists because that state instituted a higher minimum wage ($10/hour) and well, Nuance’s business model is based on exploiting an underpaid workforce. (I just noticed on Nuance’s website that they no longer hire in my state, either; our state minimum wage was increased to about $10/hour, too. I ESCAPED THIS HELLHOLE JUST IN TIME.) After I resigned (escaped), I was contacted about a class action lawsuit concerning uncompensated time. I didn’t join the lawsuit because I still felt traumatized over the company's abusive, dehumanizing treatment. I was with my current employer about a year when Nuance had that big meltdown/computer virus thing where for days and days the dictation system couldn’t be accessed. Part of me was thrilled that this had happened to them, but I know that this disaster was borne on the backs of the MTs who couldn’t afford to lose even a day’s pay.","1.0
★★★★★",Nuance
Tue Jul 16 2019 08:58:24 GMT+0900 (Korean Standard Time), Human Resources Business Partner,,Current Employee ,"Interesting work, but tough environment",I have been working at Nuance full-time,"Never a dull moment - always something going on, tight timelines",The most political environment I've ever witnessed,"3.0
★★★★★",Nuance
Fri Aug 09 2019 13:10:43 GMT+0900 (Korean Standard Time), Medical Language Specialist,"Minneapolis, MN",Former Employee ,stay away,I worked at Nuance full-time for more than a year,"They paid for ""new"" (actually 5 years old, but perhaps unused, and they said it was ""new"") computer as part of the deal they cut with the hospital I worked for previously. Then they claimed the PC and footpedal were worth over 1000 dollars and had me pay tax on that amount. I see the same PC selling for about $300.",cuts your pay every way they can think of,"1.0
★★★★★",Nuance
Sat Jul 13 2019 14:19:10 GMT+0900 (Korean Standard Time), Speech and Data Scientist,,Current Employee ,Exciting Atmosphere with Innovation at its Core,I have been working at Nuance full-time for more than 3 years,"PTO, Work Life Balance, Growth Opportunities","Low Pay, Minimal Benefits, Older Staff","3.0
★★★★★",Nuance
Thu Jul 11 2019 09:30:50 GMT+0900 (Korean Standard Time), Software Development Manager,"Rockville, MD",Former Employee ,Decent Job,I worked at Nuance full-time,Pay and people were fine.,They are a large publicly traded corporation.,"3.0
★★★★★",Nuance
Tue Jul 23 2019 08:34:36 GMT+0900 (Korean Standard Time), Senior Program Manager,"Burlington, MA",Former Employee ,"uninspired management, constant layoffs",I worked at Nuance full-time for more than 10 years,- great co-workers with solid experience,"- focused on blaming employees rather than planning for success 
- layoffs every 3 months
- no on-boarding program for new employees 
- unengaged managers
- zero career development initiatives
- old technology platforms
- buggy code
- system performance challenges","1.0
★★★★★",Nuance
Sat Jun 22 2019 08:04:12 GMT+0900 (Korean Standard Time), Director,"Remote, OR",Current Employee ,Passion for what we do,I have been working at Nuance full-time for more than 8 years,fantastic culture. We have passion,communication can be stronger transparency works,"5.0
★★★★★",Nuance
Mon Jun 24 2019 13:27:17 GMT+0900 (Korean Standard Time), Senior Software Engineer,"Burlington, MA",Former Employee ,"Good Technology, Bad Management",I worked at Nuance full-time for more than 5 years,Access to a good technology stack. Talented workforce. Decent Pay,Top down management structure that does not always value engineering.,"3.0
★★★★★",Nuance
Wed Jun 26 2019 10:15:25 GMT+0900 (Korean Standard Time), Senior Product Support Specialist,,Current Employee ,Nuance Review,I have been working at Nuance full-time for more than 5 years,Ability to become familiar with advanced technology within the healthcare field,non competitive salaries and no real development opportunities,"3.0
★★★★★",Nuance
Thu Jul 11 2019 09:56:24 GMT+0900 (Korean Standard Time), Principal Software Engineer,"Bellevue, WA",Current Employee ,Stay away from this company!,I have been working at Nuance full-time for more than a year,There is hardly anything good about this company.,"- Compensation is poor relative to other companies in the area (Google, Microsoft, Facebook, Amazon, Apple). - There is no growth potential here except what you personally choose for growth. You might work on technologies that don't align with your choices. - There is no upward mobility. - You are not fairly compensated for your effort and rewards and recognition are only given to top-level positions regardless of competence. Lower-level positions receive minimal pay increases and no stock awards. - Management is slow to make decisions and can't seem to express a vision that aligns with the work you do. - Facilities are awful. They are remotely managed and the person in charge is incompetent.","1.0
★★★★★",Nuance
Wed Jul 10 2019 08:42:01 GMT+0900 (Korean Standard Time), Scribe,"Fayetteville, NC",Former Employee ,No Support from Managers,I worked at Nuance part-time for less than a year,"Work from home, no commute, work your own hours",During training I wasn’t guided well enough. I was always given a “cookie-cutter” response it felt like. I waited far too long to hear back from management often.,"1.0
★★★★★",Nuance
Thu May 23 2019 06:27:52 GMT+0900 (Korean Standard Time), Product Manager,"Burlington, MA",Current Employee ,Mission-driven for a bright future,I have been working at Nuance full-time for less than a year,"- New CEO is taking bold, thoughtful action to unify the company around mission-driven transformative technology - Challenging, interesting work. Products are great and customer-base is easily accessible - Cons below are acknowledged by leadership and they are working on them (push to move products to the cloud, modernize tech stack, align technical direction, etc.)","- Distributed workforce and historical silos can make it challenging to collaborate and create social connections with colleagues. - Inconsistent agile adoption, disjointed products, and lack of unified technical leadership direction.","4.0
★★★★★",Nuance
Mon Jun 10 2019 10:32:10 GMT+0900 (Korean Standard Time), Sales,"Chicago, IL",Former Employee ,Great boss and team but awful view on how to do business.,I worked at Nuance full-time for less than a year,Great boss. Great team to work with.,On-boarding was confusing. Felt like they were a little stuck up (we are Nuance and the best so why give discounts),"3.0
★★★★★",Nuance
Sun Jun 30 2019 18:23:35 GMT+0900 (Korean Standard Time), Medical Transcriptionist,,Former Employee ,The ruination of Medical Transcription,I worked at Nuance full-time for more than 3 years,"There are no pros, none.",Nuance is the worst thing to happen to MTs.,"1.0
★★★★★",Nuance
