date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Tue Mar 17 2020 14:57:52 GMT+0900 (Korean Standard Time), Product Manager,"Redlands, CA",Former Employee ,"It's 2020, not 1970",I worked at Esri full-time for more than 5 years,"Fully paid PPO, but no orthodontia. If you’re lucky and you get in the “right” group or department, you can skate by, doing the minimum, for years with little or no stress","March 17, 2020 and the most of California (if not the U.S. and the world) is on lock-down due to Covid-19 yet my former colleagues at Esri are still required to report to the office. Inexplicable and irresponsible. There is one reason and one reason only. The need for complete control by senior leadership (ie, the owners). It comes down to their antiquated hourly pay structure. They believe you can’t be trusted to honestly report your time unless they can see you, unless, of course, you’re a chosen one who’s allowed to work from home in Colorado or Arizona, etc. Yet countless employees charge 10-12 hours/day with 3-4 hours of actual productivity and apparently that’s fine by them. This type of employee comes in two flavors, depending on their manager. Those with strict management, sit tied to their desk, usually eating lunch at their desk, because if they actually go out, they’re not getting paid. And they must work at least 9 hours/day to get an “equivalent” salary (pssss it’s 2020, get with the times). On the other hand, there are managers who don’t pay attention (often because they have 20+ direct reports or they no incentive to care). Their employees can take long lunches, come and go throughout the day, nap in their car (or even at home if they live close enough), run their side businesses, go to the casino (true example) – all paid by Esri. Productivity is extremely low yet Jack’s answer to every problem is “hire more engineers”. I’ve worked at a number of companies, large and small and Esri is unique, to put it nicely. The company’s policies and procedures are a joke, if they even exist. Security is not administered very well. HR is not allowed to perform many of their intended functions and are often adversarial to the employee rather than a resource. Redlands is scorching in the summer and boring year-round. In its attempt to be everything to every potential customer, the company is falling behind other, cheaper alternatives. Oh yeah. Salespeople are not incentivized to sell. Seriously. A 3% 401k match is a joke. No cash bonus is unheard of in this industry. At my current company, I can pretty much work when and from where I choose. Because I’m trusted and held accountable to perform my job. Foreign concepts at Esri. I’m rambling now.","1.0
★★★★★",Esri
Sat Feb 08 2020 05:44:16 GMT+0900 (Korean Standard Time), Solutions Engineer,"Denver, CO",Current Employee ,Great work/life balance,I have been working at Esri full-time for more than 10 years,"Flexibility, rewarding work, mostly good culture, benefits",Pay could be better. No salary transparency. Difficult to advance in the organization.,"4.0
★★★★★",Esri
Thu Mar 05 2020 14:04:21 GMT+0900 (Korean Standard Time), Software Engineer,"Redlands, CA",Former Employee ,Join only if you don't see any other viable option,I worked at Esri full-time for more than 5 years,- People are nice - Nice office cabin - Job security as Esri is lucky they don't have too many competitors,"- Really bad in terms of career growth, they finally added levels - Poor compensation - Redlands - Run like a government style organization, extremely difficult to voice your opinion. - Difficult to switch teams - On the job learning is minimal - Join only if you dont have any other options, I jumped ship last year. I am ashamed I stayed at Esri this long","1.0
★★★★★",Esri
Thu Jan 30 2020 12:45:04 GMT+0900 (Korean Standard Time), Front End Web Developer,"Pomona, CA",Current Employee ,The kind of place you retire from,I have been working at Esri full-time for more than 3 years,Great culture with leadership that supports your career goals. Plenty of growth opportunities.,"Location.... deep in the Inland Empire, people used to the Orange County or Los Angeles vibe will need to adjust.","5.0
★★★★★",Esri
Fri Jan 24 2020 21:41:37 GMT+0900 (Korean Standard Time), Product Manager,"Redlands, CA",Current Employee ,A good somewhat risk averse company,I have been working at Esri full-time for more than 5 years,"Friendly co-workers, good benefits, casual work environment","They have a monopoly on the industry so they move slowly and deliberately, and they tend to silo their staff more often than not.","4.0
★★★★★",Esri
Tue Jan 21 2020 09:37:15 GMT+0900 (Korean Standard Time), User Experience Designer,"Redlands, CA",Former Employee ,Friendly working environment,I worked at Esri full-time for more than a year,"Colleges are very friendly, 
good manager","Workload too light, no compensations","5.0
★★★★★",Esri
Thu Jan 16 2020 07:38:52 GMT+0900 (Korean Standard Time), Administrative Assistant,"Redlands, CA",Current Employee ,Administrative Assistant,I have been working at Esri full-time for more than 3 years,Good benefits. Kind and friendly people. Relaxed environment. Admirable company mission. Beautiful Redlands campus.,More paid maternity leave would be helpful.,"4.0
★★★★★",Esri
Wed Feb 12 2020 12:02:14 GMT+0900 (Korean Standard Time),,"Redlands, CA",Former Employee ,Comfortable Job/No advancement from within,I worked at Esri full-time for more than 5 years,"Nice people, nice culture, onsite Cafe, flexible hours, did I already say nice people?","HR is a mess and doesn't care for you (the employee), they protect the company from you. No upward mobility, very very low pay, BAD management that starts at the top. If you are young, blonde and thin, you will definitely go places there.","1.0
★★★★★",Esri
Wed Jan 22 2020 06:09:31 GMT+0900 (Korean Standard Time), Assistant,"Redlands, CA",Current Employee ,Great first and last job.,I have been working at Esri full-time for more than 10 years,Great medical and dental benefits.,Pay is low. No opportunities for advancement.,"3.0
★★★★★",Esri
Fri Jan 03 2020 10:11:42 GMT+0900 (Korean Standard Time), Technical Support Analyst,"Redlands, CA",Current Employee ,Great Company to start with,I have been working at Esri full-time for more than 5 years,Tons of opportunities to learn and grow your skills in GIS and other areas. Tuition assistance helps with cover some college costs.,Upward movement can be challenging.,"4.0
★★★★★",Esri
Mon Jan 13 2020 23:20:26 GMT+0900 (Korean Standard Time), Analyst,,Former Employee ,Ok Company with good benefits,I worked at Esri full-time for more than 5 years,Good benefits and work life balance,Not much opportunity to move around,"3.0
★★★★★",Esri
Mon Feb 03 2020 00:36:37 GMT+0900 (Korean Standard Time),,, ,Senior Product Engineer,I have been working at Esri,Esri is located near the mountains.,Management needs to be replaced. Low pay relative to the rest of the industry. No annual bonus. No career path. Does not support educational advancement. Did I say low pay. Bad location. Poor leadership.,"1.0
★★★★★",Esri
Tue Dec 24 2019 22:06:59 GMT+0900 (Korean Standard Time), Product Marketing Manager,"Redlands, CA",Current Employee ,Overall good company,I have been working at Esri full-time for more than 3 years,Esri has state-of-the-art location intelligence software. They are truly the front runners in the spatial analysis industry. Their portfolio of software is simply amazing. Work environment is positive and overall energy is great.,They should become more flexible with relocation and encourage employees to work remotely.,"4.0
★★★★★",Esri
Wed Dec 04 2019 21:09:13 GMT+0900 (Korean Standard Time), Enterprise Analyst,,Former Employee ,great place,I worked at Esri full-time for less than a year,Great benefits and work environment,none that I could think of,"4.0
★★★★★",Esri
Sat Dec 07 2019 05:25:56 GMT+0900 (Korean Standard Time), Product Engineer,"Redlands, CA",Current Employee ,"Great Company, Small Town",I have been working at Esri full-time for more than 3 years,Most everyone really loved maps and GIS,Some teams have been together for too long and have deep rooted conflicts.,"3.0
★★★★★",Esri
Wed Nov 13 2019 21:13:15 GMT+0900 (Korean Standard Time), Implementation Analyst,,Current Employee ,Implementation Analyst,I have been working at Esri full-time,1. No commuting 2. Decent pay 3. Opportunities for career development,Opportunities for career advancement can be difficult.,"4.0
★★★★★",Esri
Fri Nov 22 2019 14:37:30 GMT+0900 (Korean Standard Time),,,Former Employee ,Stable and Predictable,I worked at Esri full-time for more than 3 years,"Esri is one of the biggest companies that most people don’t know about. With that said, it’s a super stable job, with good benefits.","There isn’t much room to be creative. The marketing department is a bit too traditional and there isn’t much that changes. The job almost becomes autonomous. It’s great if that’s what you’re looking for, but it gets tedious after a while.","3.0
★★★★★",Esri
Wed Oct 23 2019 12:10:41 GMT+0900 (Korean Standard Time), Product Engineer,"Redlands, CA",Current Employee ,"Great day-to-day experiences, issues up the line",I have been working at Esri full-time for more than a year,"Paid hourly, so extra hours are paid out/banked for vacation. Great benefits and profit sharing. I love working on a product that is vital for the health and future of the planet, and there is great communication and flexibility in my immediate team. I feel like my work matters.","Many teams are unable to appropriately prioritize - frustrating to watch the product suffer because teams are overpromising features instead of fixing bugs and equivalency issues. There are definitely some ""old-guard"" politics - employees who have been around for so long and are used to putting their feet up. New hires are being paid less than they should be to fund these people's low-effort paychecks.","4.0
★★★★★",Esri
Mon Oct 21 2019 18:03:09 GMT+0900 (Korean Standard Time), Proposals Manager,"Redlands, CA",Former Employee ,Really awesome company,I worked at Esri full-time for more than a year,"Really collaborative environment, nice people, efficient culture","The company is really big so you get very specialized in doing one thing, and might miss the opportunity to do a border scope at work","4.0
★★★★★",Esri
Thu Oct 03 2019 12:53:04 GMT+0900 (Korean Standard Time), Business,,Former Employee ,Average,I worked at Esri full-time for more than a year,Work was steady and easy.,"Not a lot of upward movement and since big ships take a long time to turn around, so does ESRI.","3.0
★★★★★",Esri
Tue Oct 15 2019 19:03:56 GMT+0900 (Korean Standard Time), Marketing Specialist,,Former Employee ,Don't bother working here,I worked at Esri full-time for more than 8 years,"-Some people are nice, but most are narcissistic entitled brats with a huge ego.",-Most managers don't know the first thing about managing a team. Often time they overpromise and undermine their team and set them up for failure. -Both HR and management don't care about keeping talented folks around. They're too afraid of lawsuits so they keep the incompetent people around instead.,"1.0
★★★★★",Esri
Fri Aug 30 2019 20:50:58 GMT+0900 (Korean Standard Time), GIS,"Redlands, CA",Current Employee ,Good,I have been working at Esri full-time for more than 3 years,So many things to learn,So many things to learn in a short time,"5.0
★★★★★",Esri
Wed Aug 21 2019 10:13:40 GMT+0900 (Korean Standard Time), Platform Engineer,"Vienna, VA",Current Employee ,"Good, stable, and challenges you mentally",I have been working at Esri full-time for more than a year,"Largest GIS company, most expansive GIS platform, huge customer base, privately owned, hourly pay, let you dictate the direction of your work/professional development","Pay is not comparable with other companies for similar positions, feel like you're a stepchild in DC vs. in Redlands","5.0
★★★★★",Esri
Wed Aug 14 2019 09:24:22 GMT+0900 (Korean Standard Time), Dev Ops Engineer,"Redlands, CA",Current Employee ,great place to work,I have been working at Esri full-time for more than a year,"great place to work,
Mangement is good.","less pay.
Processes are usually too slow","4.0
★★★★★",Esri
Tue Aug 06 2019 23:59:40 GMT+0900 (Korean Standard Time), Enterprise Analyst,"Redlands, CA",Former Employee ,"Decent company, too much politics",I worked at Esri full-time for more than 3 years,"Esri is probably the best company to start your career in GIS with lots of benefits., one of the reasons why lot of people stay with the company for a long time. It's a good place to pad up your resume and leave.","Management is bad, but HR is worse if not worst. HR (Human Resources) is more like ""Company Resources."" The HR team looks out for the companies best interest and is not in support of the individuals within Esri at all. No matter the situation or disagreement, HR will always be in support for the company plain and simple. -If you apply to Esri, depending on which team, be prepared to have that role for years with no change to your pay what so ever. - If you are looking for a possible financial opportunity, Esri is not the company for you. There are ""yearly increases"" that come at Esri,. Ifa that.50 cents is important to you however, you may make an argument as to why you deserve it while sitting with your manager and HR. - Esri will promote individuals based off years served at Esri and not based off experience. You can see someone being promoted to Marketing Director who's spend 15 years at Esri as an Engineer rather than promoting a 5 year Marketing Manger to Marketing Director. It makes no sense. - The company does not believe in peer reviews. They have no conducted one manager peer review in 50 years. This is why terrible manager continue to have a job at Esri. Managers with practically no management experience will be responsible for managing a team of experienced professionals. You may sometimes see bias on how peoplw get opportunities based on who gets along the best with the managers.","2.0
★★★★★",Esri
Sat Jul 27 2019 10:55:30 GMT+0900 (Korean Standard Time), Technology Lead,"Redlands, CA",Current Employee ,How can you not love this company?,I have been working at Esri full-time for more than 10 years,"Great management, good pay, FANTASTIC benefits",Development is the tail that wags the dog here.,"5.0
★★★★★",Esri
Mon Jul 29 2019 13:03:31 GMT+0900 (Korean Standard Time), IT Security,"Redlands, CA",Former Employee ,Great Company Terrible Security Environment!,I worked at Esri full-time for more than 3 years,"Pays well, relative stability, budget for IT (not InfoSec) usually not an issue.","Information is necessary evil. It's a private company with no accountability. Very bad security practices, no reason to change. The majority of their code is regularly stole by bad actors outside the company and no real action take to stop to flow. They only want to appear to implement security. They have almost unlimited budget but will not make and difficult process changes to secure their business. Regular disclosures are covered up.","3.0
★★★★★",Esri
Sat Jul 20 2019 07:40:07 GMT+0900 (Korean Standard Time), Implementation Analyst,"Redlands, CA",Current Employee ,Great company great atmosphere,I have been working at Esri full-time for less than a year,"Good atmosphere, bank time, great coworkers",Doesn't pay as well as it should,"4.0
★★★★★",Esri
Tue Jul 23 2019 07:31:04 GMT+0900 (Korean Standard Time), Account Executive,"Sacramento, CA",Current Employee ,Esri is the leader in GIS software and hires the brightest possible candidates.,I have been working at Esri full-time for more than a year,"Amazing pay and benefits. This is one of the legitimately best companies you can work for. Up there with Google, Microsoft, Nvidia etc",Less competitive environment if you are used to that from a sales perspective.,"5.0
★★★★★",Esri
Wed Jul 17 2019 16:13:26 GMT+0900 (Korean Standard Time), Account Manager,"San Antonio, TX",Current Employee ,Great company and benefits. Hard to grow career from regional office.,I have been working at Esri full-time for more than 3 years,"are different depending on what team you are on. Many of the general pros are the benefits: great health care, vacation time, etc. My team is leaninent on what hours we work throughout the day, we just need to get our job done and/or get 40 hours a week. Most of us work 45-55 hours/week though. Low turnover, people do love this company and stay there forever. Great friendly work environment.","Have to work from office, cannot work from home. Hard to move up in company because people stay there so long. Harder to move up if you're not willing to move to the corporate office in Redlands, CA. On some teams it feels like the managers don't listen to their direct reports and only care about what their director is hounding them on at that specific time.","4.0
★★★★★",Esri
Thu Jun 20 2019 08:53:41 GMT+0900 (Korean Standard Time), Devops Engineer,,Current Employee ,Devops Engineer,I have been working at Esri full-time for more than a year,Fair amount of freedom to pursue r and d work,Silo's teams makes cross team work difficult,"4.0
★★★★★",Esri
Mon Jun 17 2019 16:22:34 GMT+0900 (Korean Standard Time),,,Current Employee ,Great Company,I have been working at Esri full-time for less than a year,"Beautiful campus, wonderful people, good pay.",Allergies with all the plants :),"5.0
★★★★★",Esri
Fri Jun 21 2019 16:53:49 GMT+0900 (Korean Standard Time), Marketing Coordinator,,Former Employee ,good start for your career,I worked at Esri full-time,good pay compared to others in the industry,location is not ideal. there are some hierarchies in the company,"3.0
★★★★★",Esri
Wed May 29 2019 20:54:17 GMT+0900 (Korean Standard Time), Technical Writer,"Redlands, CA",Current Employee ,Good stable place to work,I have been working at Esri full-time for more than a year,"Schedule is flexible, and my job is not stressful. Most of my colleagues are nice and competent. They seem invested their employees growth if you're willing to ask for a move to a different role.","This might vary between departments, but the atmosphere can be a little to sleepy for my taste. Not a great environment for extroverts. Sometimes, company seems driven more on producing new features than controlling the quality of what they've already made","4.0
★★★★★",Esri
Sun May 26 2019 22:55:53 GMT+0900 (Korean Standard Time), Principal Software Engineer,"Redlands, CA",Current Employee ,Great place to work,I have been working at Esri full-time for more than 10 years,good work environment and opportunities,none that should be considered for working,"5.0
★★★★★",Esri
Thu May 23 2019 10:51:21 GMT+0900 (Korean Standard Time), Business Development,"Redlands, CA",Former Employee ,Weigh your options,I worked at Esri full-time for more than 3 years,Very relaxed work environment (if you're into that),"Low pay, weak benefits package, advancement only without pay or title increases, Slow moving and complicated product cycles","2.0
★★★★★",Esri
Tue Jun 11 2019 14:23:09 GMT+0900 (Korean Standard Time),,,Current Employee ,"Terrible, poor benefits and overall depressing place to work",I have been working at Esri full-time for less than a year,Like with any company there are good people here.,It's basically a cattle-call. tant turnover and you will know why once you get there why that is. You support extremely complex and buggy software. It is constantly changing and its massive the amount of products you are expected to be experts on. The customers are rude and makes for an extremely stressful work environment.,"1.0
★★★★★",Esri
Wed May 08 2019 11:59:18 GMT+0900 (Korean Standard Time), Solutions Engineer,"Washington, DC",Current Employee ,Esri is a Great Place to Work,I have been working at Esri full-time for more than a year,The company has a great benefits package and very open culture that pushes people to explore what they're interested in,Flat company and salary vs. similar examples with other companies in area,"5.0
★★★★★",Esri
Wed Apr 24 2019 11:05:38 GMT+0900 (Korean Standard Time), Solutions Engineer,"Redlands, CA",Current Employee ,Great Place to Be,I have been working at Esri full-time for more than 3 years,Great place to work and begin learning new skills,I have no cons for this company,"5.0
★★★★★",Esri
Thu Apr 25 2019 05:19:23 GMT+0900 (Korean Standard Time), Product Engineer,,Current Employee ,Decent job,I have been working at Esri full-time,"Job security, nice work environment","Overworked, underpaid, telecommuting frowned upon","4.0
★★★★★",Esri
Thu Apr 25 2019 03:30:53 GMT+0900 (Korean Standard Time), Designer,,Former Employee ,Great Company to Work For,I worked at Esri full-time for more than 3 years,The people and work culture are amazing.,Within the creative field there is a lack of career advancement opportunities.,"4.0
★★★★★",Esri
Tue Apr 30 2019 09:56:44 GMT+0900 (Korean Standard Time), Solutions Engineer,"Redlands, CA",Former Employee ,Decent,I worked at Esri full-time for more than 3 years,"Good environment, great people, good work-life balance","Little to no room for growth. Low wages, no upward mobility","3.0
★★★★★",Esri
Sat May 04 2019 13:28:45 GMT+0900 (Korean Standard Time), GIS Analyst,"Redland, MD",Current Employee ,GIS Analyst in Esri,I have been working at Esri full-time for less than a year,"Good Culture, flexible working time.",Low Pay. Small grow career path.,"3.0
★★★★★",Esri
Mon Apr 01 2019 12:26:47 GMT+0900 (Korean Standard Time), Account Manager,,Former Employee ,Good Place to Work,I worked at Esri full-time for more than 10 years,"Passionate workers that believe GIS can improve the world by extending use. Generally, a great place to work.",Advancement opportunities and salary where you top out.,"4.0
★★★★★",Esri
Mon Mar 04 2019 00:00:11 GMT+0900 (Korean Standard Time), Software Engineer,"Redlands, CA",Former Employee ,Good if you want to coast,I worked at Esri full-time for more than 3 years,"Your job is extremely secure. Since esri dominates the gis industry, growth is decent and layoffs don’t really happen. The software produced is also used for some really laudable things, e.g conservation.","The culture and software process is very 1980s, and things are extraordinarily slow to change. When I started around three and a half years ago my team was one of the very first to be using git. Everyone else was still using starteam. Testing (except for throwing code over the fence at some poor sucker) and ci/cd are almost unheard of. There are also a lot of office politics, and a definite “old boys club.” Finally, getting help or resources from teams outside of your own (and often, even on your own team) is like pulling teeth. It felt like engineers completely ignored my requests or questions until I had demonstrated that I wasn’t an idiot and earned some social capital. Now imagine that you’re working on something that needs to work with Pro, ArcGIS online, the latest version of server, and the sdks. Good luck getting any of the engineers on teams other than your own to share knowledge. As a result, everyone does things their own way and integrating the “platform” involves lots and lots of duck tape and prayer.","2.0
★★★★★",Esri
Wed Apr 03 2019 21:57:05 GMT+0900 (Korean Standard Time), Community Content Manager,"Redlands, CA",Former Employee ,Community Content Manager,I worked at Esri full-time for more than a year,Excellent benefits. Opportunity to travel. Many events. Training in GIS for employees. Can bank overtime hours if you're exempt.,HR does not take complaints regarding harassment or discrimination seriously and sides with managers even if there is substantial evidence. They have a flat management system.,"1.0
★★★★★",Esri
