date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Wed Mar 18 2020 11:44:13 GMT+0900 (Korean Standard Time), Senior Principal Applications Engineer,"San Jose, CA",Current Employee ,Cadence,I have been working at Cadence Design Systems full-time,Good work life balance compared to others.,Strategy is not always conveyed .,"4.0
★★★★★",Cadence-Design-Systems
Sun Mar 01 2020 12:09:46 GMT+0900 (Korean Standard Time),,,Current Employee ,Cadence ...the secret ingredient to ALL electronics!,I have been working at Cadence Design Systems full-time,"Management leadership, great people, teamwork.",Not a 10-3 type of a job,"5.0
★★★★★",Cadence-Design-Systems
Tue Mar 03 2020 15:51:11 GMT+0900 (Korean Standard Time), Senior Manager,"San Jose, CA",Former Employee ,A bad boss took your credits and won't promote you,I worked at Cadence Design Systems full-time for more than 3 years,relatively stable tech company in Bay Area,so-so salary and so-so stock,"3.0
★★★★★",Cadence-Design-Systems
Fri Feb 21 2020 09:56:13 GMT+0900 (Korean Standard Time), Group Director,"San Jose, CA",Former Employee ,Very flexible company,I worked at Cadence Design Systems full-time for more than 10 years,The company is extremely flexible and open for new and thoughtful ideas. Thanks for the great time!,Sometimes decisions take too much time and too many people involved in the decision making process,"5.0
★★★★★",Cadence-Design-Systems
Wed Feb 05 2020 16:15:38 GMT+0900 (Korean Standard Time), Software Engineer,,Current Employee ,good,I have been working at Cadence Design Systems full-time,good atmosphere and environment here,don't see any cons for now,"5.0
★★★★★",Cadence-Design-Systems
Thu Jan 16 2020 13:33:23 GMT+0900 (Korean Standard Time), Marketing Representative,,Former Employee ,Best aspects of working at Cadence,I worked at Cadence Design Systems full-time for more than 5 years,Distinguished Speaker Series and access to executive leadership and their decision-making and thought process,Growing fast and has no real all employee development or training program incredibly ad hoc,"5.0
★★★★★",Cadence-Design-Systems
Wed Jan 29 2020 17:53:20 GMT+0900 (Korean Standard Time), Architect,"San Jose, CA",Current Employee ,Great company to work,I have been working at Cadence Design Systems full-time for more than 5 years,"good work-life balance, and flexible work hours",salary is kind of at lower end,"4.0
★★★★★",Cadence-Design-Systems
Mon Jan 06 2020 22:05:40 GMT+0900 (Korean Standard Time), Senior Manager,,Current Employee ,Culture,I have been working at Cadence Design Systems full-time for more than 8 years,Culture is good and transparent.,None which I have at this moment,"5.0
★★★★★",Cadence-Design-Systems
Mon Jan 13 2020 22:23:06 GMT+0900 (Korean Standard Time), Director of Engineering,"San Jose, CA",Former Employee ,Product Engineering Director,I worked at Cadence Design Systems full-time for more than 8 years,"Good company culture, good benefit, and flexible working hours. Strong momentum in recent years.",Life can be extremely stressful if one gets assigned to the firstier customer support.,"4.0
★★★★★",Cadence-Design-Systems
Thu Jan 02 2020 18:31:44 GMT+0900 (Korean Standard Time), Principal Applications Engineer,,Former Employee ,This company does not develop or care about the employees careers,I worked at Cadence Design Systems full-time for more than 10 years,Salary and benefits and some interesting work.,No employee development once you have worked there for a few years. Management is greedy and self centered.,"3.0
★★★★★",Cadence-Design-Systems
Wed Dec 11 2019 14:55:46 GMT+0900 (Korean Standard Time), Screen Printer,,Former Employee ,Cozy work environment,I worked at Cadence Design Systems full-time for more than a year,"Good experience, lots of work, been in business locally for several years","Lots of work, small team, you're on your own","5.0
★★★★★",Cadence-Design-Systems
Sat Dec 14 2019 23:37:04 GMT+0900 (Korean Standard Time), Lead Engineer,"San Jose, CA",Former Employee ,Just okay,I worked at Cadence Design Systems full-time for more than 3 years,Good opportunities. Good projects.,"Poor compensation, no work life balance.","2.0
★★★★★",Cadence-Design-Systems
Wed Nov 13 2019 09:44:01 GMT+0900 (Korean Standard Time), Senior Applications Engineer,"Chelmsford, MA",Former Employee ,Cadence the two C's stand for the two layoff periods during the year,I worked at Cadence Design Systems full-time for more than 10 years,"Good salary, work from home, great customers","Long hours if you break down the salary based on the hours the pay is average , tons of travel means long times away from family","2.0
★★★★★",Cadence-Design-Systems
Thu Nov 07 2019 16:02:43 GMT+0900 (Korean Standard Time), Engineer,,Current Employee ,Good place to work,I have been working at Cadence Design Systems full-time for more than 5 years,"Small teams, more closure to work",Not a balanced work environment.,"4.0
★★★★★",Cadence-Design-Systems
Mon Nov 04 2019 08:54:47 GMT+0900 (Korean Standard Time), Senior Applications Engineer,"Irvine, CA",Former Employee ,Average,I worked at Cadence Design Systems full-time for more than 10 years,Good Benefits and opportunities for growth.,"Long hours, management aren't responsive","3.0
★★★★★",Cadence-Design-Systems
Wed Oct 02 2019 17:56:17 GMT+0900 (Korean Standard Time), Engineering Manager,"San Jose, CA",Former Employee ,Mixed experience at Cadence.,I worked at Cadence Design Systems full-time for more than 8 years,"Cafeteria is good, in San Jose at least. A lot of really great people who really care, work at Cadence. Some managers are good at providing flexibility and accommodating crazy life schedules, including working remotely at times.","Way too much weight and pressure given to product release schedules, at the expense of long-term job satisfaction and product quality. Salaries are based on a 40 hour work week, but many folks end up working easily 60 hours per week and occasionally more. Benefits are average, in spite of what claims are made by HR.","4.0
★★★★★",Cadence-Design-Systems
Mon Oct 14 2019 19:41:19 GMT+0900 (Korean Standard Time), Senior Manager,"San Jose, CA",Current Employee ,Falling employee morale,I have been working at Cadence Design Systems full-time for more than 5 years,"Good pay, awesome colleagues, good benefits","Old technology, poor communication withing groups, focus on cost cutting,","3.0
★★★★★",Cadence-Design-Systems
Fri Oct 11 2019 21:02:31 GMT+0900 (Korean Standard Time), Machine Learning Engineer,"Pittsburgh, PA",Former Employee ,Nice workplace,I worked at Cadence Design Systems full-time for less than a year,The working pressure is not high. The colleagues at the Pittsburgh office are all very nice.,It's a Cadence branch which is not so big. A lot of phone meetings are needed for collaboration with the headquarter in CA.,"4.0
★★★★★",Cadence-Design-Systems
Tue Oct 08 2019 15:24:49 GMT+0900 (Korean Standard Time), Principal Applications Engineer,"San Jose, CA",Current Employee ,Best place to work!,I have been working at Cadence Design Systems full-time for more than a year,One Cadence mentality where collaboration is at its best. Everyone is friendly.,Some minor book-keeping things application engineers need to do can be improved.,"4.0
★★★★★",Cadence-Design-Systems
Sat Sep 21 2019 17:16:05 GMT+0900 (Korean Standard Time), Lead Software Engineer,"Pittsburgh, PA",Current Employee ,Great place to work,I have been working at Cadence Design Systems full-time for less than a year,"Interesting work, good management, beenfits, ability to ork at home when necessary, good work-life balance, lots of very smart people.",No cons that I can see.,"5.0
★★★★★",Cadence-Design-Systems
Fri Oct 04 2019 16:46:11 GMT+0900 (Korean Standard Time), Senior Group DIrector,"San Jose, CA",Current Employee ,"Tensilica IP Biz - Poor Leadership, Low Morale, Strict P&L Focus",I have been working at Cadence Design Systems full-time for more than a year,"Good people, Stock price holding, global sales teams are very good","Very Poor Leadership at Tensilica IP BU - Zero Communications, No Structure. Message to Tensilica Leaders: Lead by example, interact with teams, inclusive growth, believe in employees No investments in Software, Partner ecosystems, Zero Marketing","2.0
★★★★★",Cadence-Design-Systems
Sat Sep 28 2019 11:04:26 GMT+0900 (Korean Standard Time), Design Engineer,"San Jose, CA",Former Employee ,very good work place. fortune 100,I worked at Cadence Design Systems full-time for more than 8 years,very good working environment and handle very trending technology,Not available. nothing bad. good to new graduate,"4.0
★★★★★",Cadence-Design-Systems
Mon Sep 23 2019 13:45:12 GMT+0900 (Korean Standard Time), Manager,,Former Employee ,Good company to work for,I worked at Cadence Design Systems full-time for more than 3 years,Technical exposure Tools exposure Latest design nodes,Short design times tantly changing work environment,"4.0
★★★★★",Cadence-Design-Systems
Mon Sep 02 2019 19:05:49 GMT+0900 (Korean Standard Time), Senior Director,"San Jose, CA",Former Employee ,Great company--fantastic supportive team,I worked at Cadence Design Systems full-time for more than 5 years,Care about their employees. Opportunities abound.,Sometimes overly aggressive goals regarding schedules.,"5.0
★★★★★",Cadence-Design-Systems
Thu Sep 19 2019 20:49:54 GMT+0900 (Korean Standard Time), Lead Software Engineer,,Current Employee ,"Good vacations, work from home",I have been working at Cadence Design Systems full-time,"Work from home, good salary","Not much, may be free foods like big companies","4.0
★★★★★",Cadence-Design-Systems
Wed Sep 11 2019 22:54:25 GMT+0900 (Korean Standard Time), Staff Systems Specialist,"San Jose, CA",Former Employee ,Bad IT Management.,I worked at Cadence Design Systems full-time for more than 5 years,It is a good company to work. People are friendly and helpful.,New IT management play tough on their employee who have been with the company before this management take over. They tried to replace the current IT employees with their own people. So many IT employees were either forced to leave or laid off.,"3.0
★★★★★",Cadence-Design-Systems
Wed Aug 21 2019 21:02:53 GMT+0900 (Korean Standard Time), Software Engineer,"San Jose, CA",Current Employee ,"Old tech, old code, bad mid-level management.",I have been working at Cadence Design Systems full-time for less than a year,Decent work-life balance for some.,"Archaic tech stack and onboarding process. Would not have accepted an offer, knowing how much of a mess onboarding and management were.","3.0
★★★★★",Cadence-Design-Systems
Mon Jul 29 2019 17:45:07 GMT+0900 (Korean Standard Time), Principal Software Engineer,,Current Employee ,good company,I have been working at Cadence Design Systems full-time,good WL balance. Good for new grad to gain knowledge.,salary is a little bit low,"5.0
★★★★★",Cadence-Design-Systems
Sat Jul 27 2019 01:14:31 GMT+0900 (Korean Standard Time), Principal Product Engineer,"San Jose, CA",Current Employee ,Great company to work,I have been working at Cadence Design Systems full-time for more than 10 years,Good compensation. Great work culture. Decent growth opportunities.,Need to reach out to management for growth opportunities a lot even if your work does the talking. RSU are given very limited.,"5.0
★★★★★",Cadence-Design-Systems
Fri Jun 28 2019 23:17:28 GMT+0900 (Korean Standard Time), Applications Engineer,"Los Angeles, CA",Current Employee ,Good,I have been working at Cadence Design Systems full-time for more than 8 years,Good culture and team work,None that I can think of,"5.0
★★★★★",Cadence-Design-Systems
Thu Jun 27 2019 16:17:08 GMT+0900 (Korean Standard Time), Principal Software Engineer,"San Jose, CA",Current Employee ,Principal Software Engineer at cadence design,I have been working at Cadence Design Systems full-time for more than 5 years,excellent and motivated team to work together,"pressure is relative high, with sometime long working hours","5.0
★★★★★",Cadence-Design-Systems
Wed Jul 03 2019 16:47:52 GMT+0900 (Korean Standard Time), Principal Design Engineer,"San Jose, CA",Current Employee ,Good place to work and expect work life balance,I have been working at Cadence Design Systems full-time for more than 3 years,Professional team and engineering groups,No much cons you see,"4.0
★★★★★",Cadence-Design-Systems
Tue Jun 11 2019 13:22:00 GMT+0900 (Korean Standard Time), Lead Applications Engineer,"Austin, TX",Current Employee ,Love Working here,I have been working at Cadence Design Systems full-time for more than 5 years,Work-Life balance is the best,No Stock option for employees until they reach certain level,"5.0
★★★★★",Cadence-Design-Systems
Wed Jun 19 2019 09:27:55 GMT+0900 (Korean Standard Time), Software Engineer ,,Former Employee ,Not bad,I worked at Cadence Design Systems full-time,Good life work balance and atomosphere,Salary is not very good. Techniques are not very up to date.,"4.0
★★★★★",Cadence-Design-Systems
Fri Jun 14 2019 13:15:35 GMT+0900 (Korean Standard Time),,,Current Employee ,Great People,I have been working at Cadence Design Systems full-time for more than 10 years,"Good people, good pay and well run",Some favoritism and low accountability,"4.0
★★★★★",Cadence-Design-Systems
Fri Jun 07 2019 16:58:10 GMT+0900 (Korean Standard Time), Principal Applications Engineer,"Irvine, CA",Current Employee ,Good company to work for,I have been working at Cadence Design Systems full-time,Good work life balance. Can work on many technologies,Stock compensation needs to be increased,"4.0
★★★★★",Cadence-Design-Systems
Fri May 24 2019 16:51:42 GMT+0900 (Korean Standard Time), Lead ASIC Physical Design Engineer,"San Jose, CA",Current Employee ,Physical Design,I have been working at Cadence Design Systems full-time for more than 8 years,Work life balance is good,Compensation and benefits needs to improve,"3.0
★★★★★",Cadence-Design-Systems
Fri May 17 2019 18:31:16 GMT+0900 (Korean Standard Time), Product Engineering Manager,,Former Employee ,Lack of drive to excell,I worked at Cadence Design Systems full-time for more than 3 years,"Good pay, work like balance",No motivation in team or management to excel,"2.0
★★★★★",Cadence-Design-Systems
Sun Apr 14 2019 16:32:26 GMT+0900 (Korean Standard Time), Software Architect,,Former Employee ,lots of fake about the company appearance,I worked at Cadence Design Systems full-time for more than 3 years,"flexible schedule competitive pay, typical benefits there are still cubes and offices, providing at least some privacy and quietness you may be lucky to work on the problems you enjoy","The company is very bureaucratic from top to bottom. The CEO is clearly clueless about the technologies developed in the company, so obviously isn't suitable to making those decisions and must rely on subordinates. The lower management level is a combination of some knowledgeable people and some total ignoramuses and everything in between. That environment is quite poisonous for technically minded people because they have to contend with the Darwinian survival of fittest, when the fittest are those scheming quite illiterate people carving their career niches. No wonder, the company is spying on their employees, installing the stealthy monitoring software on the laptops. The company constantly hiring H1B, novices, moving business oversees, and pushing experienced employees out. So the development base is getting cheaper and less capable, while the management increases their salaries. The company got rid of vacation time, calling it ""unlimited vaction."" In reality it means your time off is still recorded but you don't accrue any vacation pay. This gives the managers even more freedom to play favorites, which is already pretty rampant. And there is something else appeared in recent years, that wasn't there before. There is now a push to spread socialist ideas in the work place. Women of Cadence are slowly by steadily trying to introduce those ideas in various forms.","2.0
★★★★★",Cadence-Design-Systems
Thu Apr 18 2019 11:34:31 GMT+0900 (Korean Standard Time), Senior Field Applications Engineer,"San Jose, CA",Current Employee ,Why Cadence?,I have been working at Cadence Design Systems full-time for more than 3 years,"Flexibility, Travel for globetrotters, Visibility to higher management","Salary, Age Gap can be a pro and a con","4.0
★★★★★",Cadence-Design-Systems
Mon Apr 15 2019 09:21:39 GMT+0900 (Korean Standard Time), Senior Engineer,,Current Employee ,Great work culture!,I have been working at Cadence Design Systems full-time for more than 10 years,Work-life balance. Good work environment.,Limited career path. Deep management hierarchy.,"4.0
★★★★★",Cadence-Design-Systems
Wed Apr 10 2019 07:08:21 GMT+0900 (Korean Standard Time), Product Marketing Director,"Boston, MA",Former Employee ,Need to Invest Beyond EDA,I worked at Cadence Design Systems full-time for more than 5 years,One of the leaders in EDA,Only a few products are superstars,"4.0
★★★★★",Cadence-Design-Systems
Wed May 01 2019 02:59:24 GMT+0900 (Korean Standard Time),,,Former Employee ,Ho Hum,I worked at Cadence Design Systems full-time for less than a year,Nothing is good that I liked,Everything is bad and mediocre,"1.0
★★★★★",Cadence-Design-Systems
Sun Mar 24 2019 16:09:38 GMT+0900 (Korean Standard Time), Senior Finance Manager,"San Jose, CA",Former Employee ,Exceptional Staff,I worked at Cadence Design Systems full-time for more than 10 years,Working together as a cohesive team Drive for process improvement and operational effectiveness Flexibility to work remotely Camaraderie Intelligent EMT,"Some ""silos"" exist and consideration to update practices should occur.","5.0
★★★★★",Cadence-Design-Systems
Thu Mar 28 2019 11:27:04 GMT+0900 (Korean Standard Time), Senior Technical Account Manager,,Former Employee ,Great company with great people,I worked at Cadence Design Systems full-time for more than 10 years,Relationship selling approach. Solution mindset for field staff. Continually sharpening the sw for staff.,Culture is a bit top heavy with management. but it gets the work done without overworking everyone.,"4.0
★★★★★",Cadence-Design-Systems
Fri Mar 29 2019 09:12:07 GMT+0900 (Korean Standard Time), Principal Software Engineer,,Current Employee ,cadence,I have been working at Cadence Design Systems full-time for more than 5 years,"Friendly environment, great team work, stable industry",Less stock compensation compared to other software companies,"4.0
★★★★★",Cadence-Design-Systems
Fri Mar 22 2019 13:26:09 GMT+0900 (Korean Standard Time), Software Engineer(Internship),,Former Employee ,Software Engineer - internship,I worked at Cadence Design Systems full-time for less than a year,Sushi every Monday and Friday! Good work-life balance and mentorship.,Lack of youth people to communicate.,"4.0
★★★★★",Cadence-Design-Systems
Tue Feb 19 2019 04:17:12 GMT+0900 (Korean Standard Time), Sales Director,"San Jose, CA",Current Employee ,Best of Silicon Valley,I have been working at Cadence Design Systems full-time for less than a year,Ability to retain talent in a highly competitive area,None None None None None,"5.0
★★★★★",Cadence-Design-Systems
Thu Jan 24 2019 21:46:49 GMT+0900 (Korean Standard Time), IT Architect,"Chandler, AZ",Former Employee ,"Good for IT; but beware, as usua",I worked at Cadence Design Systems full-time for more than 10 years,"In my experience, managers tended to trust employees to finish their objectives - high trust level, lots of independence for individuals to manage their objectives and their work schedules.","Unfortunately, the tech tends to be a behind - although that can be a very good thing. But it makes it hard to stay current. Standard segmentation of tech among groups makes it hard to cross-train with new tech. Lots of pressure to finish objectives sometimes - it can feel unreasonable at those times. BIG BAD - frequent layoffs! Every year, I waited to be cut just because my current project might be on a VP's s#!t list (bad language censor alert!) . Very stressful.","4.0
★★★★★",Cadence-Design-Systems
Sat Jan 12 2019 09:21:05 GMT+0900 (Korean Standard Time),,,Current Employee ,principal product engineer,I have been working at Cadence Design Systems full-time,"good salary, work and life balance, good benefits",None..as far as I know,"5.0
★★★★★",Cadence-Design-Systems
Tue Dec 04 2018 14:48:11 GMT+0900 (Korean Standard Time),,,Current Employee ,Great company,I have been working at Cadence Design Systems full-time,Good work life balance and Decent potential if you are in IT,Technology stack very old and not much innovation happening.,"5.0
★★★★★",Cadence-Design-Systems
Tue Dec 18 2018 18:00:48 GMT+0900 (Korean Standard Time),,,Current Employee ,Release Engineer,I have been working at Cadence Design Systems full-time,Company is doing well and keep growing,sometimes job can be very stressful,"4.0
★★★★★",Cadence-Design-Systems
Thu Nov 29 2018 14:32:59 GMT+0900 (Korean Standard Time),,,Current Employee ,Best Place to Work here,I have been working at Cadence Design Systems full-time,Productive from Day One. Great place to work !,Not found any downside to comment,"5.0
★★★★★",Cadence-Design-Systems
Mon Nov 19 2018 09:33:46 GMT+0900 (Korean Standard Time), Software Engineer II,"San Jose, CA",Current Employee ,Software engineer 2,I have been working at Cadence Design Systems full-time for less than a year,Competitive pay and benefits.,Not much cons to say,"5.0
★★★★★",Cadence-Design-Systems
Thu Nov 15 2018 20:19:40 GMT+0900 (Korean Standard Time),,,Former Employee ,best company to woth with,I worked at Cadence Design Systems full-time,"friendly environment, technically people, cutting-edge technology, good food",there are no shortcomings i have seen while working there,"5.0
★★★★★",Cadence-Design-Systems
Mon Nov 26 2018 03:13:58 GMT+0900 (Korean Standard Time),,"San Jose, CA",Current Employee ,Product Management Director,I have been working at Cadence Design Systems full-time for more than 10 years,"Stable, good work/life balance, good compensation, good location, and reasonable benefits.","poor growth opportunities, and low quality managers.","3.0
★★★★★",Cadence-Design-Systems
Mon Nov 26 2018 16:30:52 GMT+0900 (Korean Standard Time),,,Current Employee ,Accounting Supervisor,I have been working at Cadence Design Systems full-time,Pay is good. Nice co-workers,Low pace. Hard to implement change.,"3.0
★★★★★",Cadence-Design-Systems
Wed Oct 24 2018 08:18:47 GMT+0900 (Korean Standard Time),,"San Jose, CA",Current Employee ,Great place to work!,I have been working at Cadence Design Systems part-time for less than a year,Wonderful work environment and culture!,None I can think of.,"5.0
★★★★★",Cadence-Design-Systems
Thu Oct 18 2018 14:18:03 GMT+0900 (Korean Standard Time), Finance,"San Jose, CA",Current Employee ,Awesome company to work!,I have been working at Cadence Design Systems full-time for more than 5 years,People are very nice. Very good work life balance. Good perks and bonus. It may not be as fast paced as some of the others but overall a very good place to work. Lot of employees who are with the company for over 10 years.,Not many chances for rapid upward mobility.,"5.0
★★★★★",Cadence-Design-Systems
Wed Oct 17 2018 11:37:21 GMT+0900 (Korean Standard Time), Software Engineer,"San Jose, CA",Current Employee ,A very friendly place to work,I have been working at Cadence Design Systems full-time for less than a year,"- Stable Company. - Great Management. - Very friendly, knowledgeable and great people to work with. - Very helpful and friendly On-boarding process. - 401k plan. - Great Cafe and food options(although you have to pay for your own food). - Work life balance.",- Little overwhelming initially if you are not familiar with the work. - Lack of team outings(if you are into those things).,"5.0
★★★★★",Cadence-Design-Systems
Wed Oct 31 2018 12:45:14 GMT+0900 (Korean Standard Time), Software Engineer,,Former Employee ,Software Engineer,I worked at Cadence Design Systems full-time for more than 3 years,Open work culture. Work-life balance is excellent.,I am not sure at this point of time except few my manager's. But it was specific to my manager only and it does not apply to others.,"4.0
★★★★★",Cadence-Design-Systems
Thu Sep 27 2018 17:05:45 GMT+0900 (Korean Standard Time),,,Current Employee ,Good company,I have been working at Cadence Design Systems full-time,good fighting spirit to win business,Job loading among employee are not balance,"5.0
★★★★★",Cadence-Design-Systems
Thu Oct 04 2018 18:43:38 GMT+0900 (Korean Standard Time),,, ,Designer,I worked at Cadence Design Systems,Wonderful Team - Great to work with,None to be frank a great team,"4.0
★★★★★",Cadence-Design-Systems
Sun Sep 23 2018 21:04:48 GMT+0900 (Korean Standard Time), Software Engineering Director,"Pleasanton, CA",Current Employee ,Pretty good place to work,I have been working at Cadence Design Systems full-time for more than 3 years,Relaxed for now and easy to manage expectations,Heats up quick if they start doing badly :),"4.0
★★★★★",Cadence-Design-Systems
Fri Sep 21 2018 11:47:32 GMT+0900 (Korean Standard Time), Director,,Former Employee ,General review,I worked at Cadence Design Systems full-time for more than 3 years,"Interesting, high profile environment. Networking options are very good.",Sometimes disorganized. Goals and key drivers change frequently.,"3.0
★★★★★",Cadence-Design-Systems
Mon Sep 17 2018 07:45:11 GMT+0900 (Korean Standard Time),,, ,it's okay,I have been working at Cadence Design Systems,pittsburgh rural area is great.,not many people work there,"4.0
★★★★★",Cadence-Design-Systems
Wed Sep 12 2018 06:07:01 GMT+0900 (Korean Standard Time),,,Current Employee ,Stable Company,I have been working at Cadence Design Systems full-time,-Stable company -Very cool industry and products -Great compensation and benefits,-Outdated -Needs to work on training and on boarding,"4.0
★★★★★",Cadence-Design-Systems
Mon Sep 10 2018 19:03:12 GMT+0900 (Korean Standard Time),,,Current Employee ,Nice company to work with,I have been working at Cadence Design Systems full-time,Good pay Work Flexibility Good insurance benefits Decent 401K,Stock compensation need to be a lot better to catch up with other technology co.,"4.0
★★★★★",Cadence-Design-Systems
Mon Aug 20 2018 10:23:48 GMT+0900 (Korean Standard Time), Marketing Communications Manager,"San Jose, CA",Current Employee ,A great & professional company to work for,I have been working at Cadence Design Systems full-time for more than a year,Great work/life balance Friendly office atmosphere Professional & responsible employees Terrific benefits,None that I can find.,"5.0
★★★★★",Cadence-Design-Systems
Sun Aug 19 2018 02:50:36 GMT+0900 (Korean Standard Time), Software Architect,"San Jose, CA",Former Employee ,Good job with reasonable expectations,I worked at Cadence Design Systems full-time for more than a year,Good salary and a decent cafeteria.,My particular product is more of a fledgling than a mainstream product. This makes it hard to get favorable attention from upper management.,"4.0
★★★★★",Cadence-Design-Systems
Wed Aug 15 2018 15:18:28 GMT+0900 (Korean Standard Time), Principal Engineer,"San Jose, CA",Current Employee ,Great company culture with technical expertise,I have been working at Cadence Design Systems full-time for more than 3 years,1) Great culture of innovation and knowledge sharing 2) Domain experts from many fields,1) Portfolio need to be broadened,"4.0
★★★★★",Cadence-Design-Systems
Fri Jul 27 2018 08:25:30 GMT+0900 (Korean Standard Time),,"San Jose, CA",Former Employee ,Above average work environment,I worked at Cadence Design Systems full-time,"Competitive compensation and benefits. Executive leadership. Roadmap execution and customer/innovation driven, not just shareholder value driven.",Performance review encourages one-upmanship and showing-off. Insufficient processes to effectively manage harassment. Contracted out-of-continent IT.,"4.0
★★★★★",Cadence-Design-Systems
Wed Jul 18 2018 15:38:53 GMT+0900 (Korean Standard Time), Principal Solutions Engineer,"San Jose, CA",Current Employee ,Principal Solutions Engineer,I have been working at Cadence Design Systems full-time for less than a year,Aggressive work culture with a lot of learning opportunity,Nothing as such that I can think of yet,"4.0
★★★★★",Cadence-Design-Systems
Fri Jun 29 2018 17:37:17 GMT+0900 (Korean Standard Time),,,Former Employee ,Good company,I worked at Cadence Design Systems full-time,this is a good company to work for,really nothing comes to mind,"5.0
★★★★★",Cadence-Design-Systems
Wed Jul 11 2018 11:02:31 GMT+0900 (Korean Standard Time),,,Current Employee ,Not the best place for a Software Engineer,I have been working at Cadence Design Systems full-time,"No crazy working hours, good location","Not close to public transit, not competitive pay for software engineers","3.0
★★★★★",Cadence-Design-Systems
