date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Tue Apr 07 2020 16:58:50 GMT+0900 (Korean Standard Time),,"Santa Clara, CA",Former Employee ,"Great company to work for, but progress is slow",I worked at Akamai full-time for more than 5 years,"Great work/life balance, flexibility, and benefits. Most colleagues were friendly and nice to work with. Ability for IC career progression.","High level of bureaucracy, need many people to sign off to move forward. Some colleagues and leadership were old-fashioned. Transition in leadership in my dept led to team decline. Recent trend of large layoffs based on what makes revenue, leading to projects that were more user-centric being cut.","4.0
★★★★★",Akamai
Thu Mar 26 2020 09:38:51 GMT+0900 (Korean Standard Time),,,Former Employee ,Great products - too many cost cuts,I worked at Akamai full-time,"Great benefits, right products in the right space",Too many cost cuts across the board,"4.0
★★★★★",Akamai
Tue Mar 24 2020 11:56:01 GMT+0900 (Korean Standard Time),,, ,"Awful. Just awful. Has a history of pushing high performers out the door, due to back door politics",I worked at Akamai,Stock. Some really good folks at IC levels.,Croneyism. Old tech stack. Some terrible leaders in place due to length of service,"1.0
★★★★★",Akamai
Fri Feb 21 2020 13:15:01 GMT+0900 (Korean Standard Time),,,Current Employee ,Exciting and challenging,I have been working at Akamai full-time for more than a year,"Working with really smart, passionate people who like solving challenges.",Data processes and reporting tools are being streamlined but still have a way to go.,"5.0
★★★★★",Akamai
Wed Feb 19 2020 18:14:41 GMT+0900 (Korean Standard Time), Network Engineer,,Current Employee ,Awesome!,I have been working at Akamai full-time for more than 5 years,Akamai is one of the best places to work for Information Security in South Florida.,I do not have any cons at this time.,"5.0
★★★★★",Akamai
Tue Mar 17 2020 18:32:47 GMT+0900 (Korean Standard Time), Software Engineer,"San Diego, CA",Former Employee ,Mismanaged,I worked at Akamai full-time for more than a year,There are some smart people there.,"Too many remote employees, micromanagement, some people extremely mean.","1.0
★★★★★",Akamai
Tue Feb 25 2020 19:43:07 GMT+0900 (Korean Standard Time), SDET2,"Cambridge, MA",Current Employee ,SDET,I have been working at Akamai full-time,flexible work culture at the office,not enough growth at the office,"4.0
★★★★★",Akamai
Mon Feb 10 2020 12:20:03 GMT+0900 (Korean Standard Time),,,Current Employee ,Excellent company with great WL balance,I have been working at Akamai full-time for more than 5 years,work on breadth of internet technologies,management needs to up there game,"5.0
★★★★★",Akamai
Mon Feb 24 2020 08:16:22 GMT+0900 (Korean Standard Time), Senior Director,"Cambridge, MA",Former Employee ,Stable Company w/ Headroom for Growth,I worked at Akamai full-time for more than 3 years,"Flexible work schedule, great location in the heart of Kendall Sq, and interesting work that keeps you on your toes","Accountability can be inconsistent from group to group, limited attention span to follow through on corporate priorities each year because of frequent firefighting","4.0
★★★★★",Akamai
Wed Feb 12 2020 15:53:13 GMT+0900 (Korean Standard Time), NOC Technician,,Former Employee ,Bar Room Language and boozing - some make comments if you old in age,I worked at Akamai full-time,"Not sure, I have read some reviews that are very good. Diversity is a big winner, but in my opinion if you not a Diversity group you may feel it.","Rule by fear of job loss, Contradictive. One lead will tell you how to do something and the other lead will mumble out 3 three different answers and will say I told you how to do that. Meanwhile the upper management panties get in a bind and just want to point fingers.","2.0
★★★★★",Akamai
Fri Mar 06 2020 13:13:11 GMT+0900 (Korean Standard Time),,, ,Beware if you’re a woman,I worked at Akamai,"Decent coworkers, new building, pay",Work life balance is non existent in some departments Complete boys club if you’re a woman in a BU with mostly males,"1.0
★★★★★",Akamai
Wed Feb 12 2020 11:55:04 GMT+0900 (Korean Standard Time), Director of Marketing,,Current Employee ,Culture is lost,I have been working at Akamai full-time for more than 8 years,Great technology. Engineering is top notch,"Over the last few years, culture had deteriorated significantly in the headquarters. Workers feel unfairly challenged. I guess Elliot Management...","3.0
★★★★★",Akamai
Thu Jan 30 2020 02:08:13 GMT+0900 (Korean Standard Time),,"Asia, TN",Former Employee ,I enjoyed this company but I don't recommend.,I worked at Akamai full-time for more than 3 years,"It's very difficult to divide  and Cons. I'll try to write actual situations I encountered, not just writing my impressions, ""good or bad"". So let me mix them up here. As a memorial to my leave this company. (Place and title is anonymous) == Culture == I had worked for a bureaucratic company that everyone including non-tech people would know the name and is several ten times larger than Akamai. From my experience, Akamai has five times more managers and positions compared to a far larger company than Akamai. I feel too many management teams and the job titles end up leading Akamai to ""no decision can't be made"". Even though Akamai is still small - midsize company, Akamai is the most bureaucratic company I've ever experienced. The interesting part is that there are so many rules but many managers even don't care about the rules. They tend to overwrite even very basic company rules. In most cases, those rules are used to say ""It's not my/our job"". A lot of red tapes in Akamai. So, it's sometimes impossible to achieve a very simple thing. Let's say, when you go to someone to ask a task following a guide on the intranet, you might be told ""it's not my task because my manager has told me it's not our task even if they're defined and written on the intranet"". Or ""I know Akamai is selling that service/product but our team doesn’t have enough skill, so we don’t do that."" These are just examples, but you would often encounter similar situations because one small task is divided into many small tasks. It's very common throughout the company, not depending on your job title. So, in most cases, I think your responsibility is very small compared to average companies. If you like small tasks and don’t want to experience new things. I recommend this company. You would get a great work-life balance. But if you are like go-to-guy, I don’t recommend this company because a lot of people would come to you and push you to do their jobs even if those tasks are not your responsibility. No rules. You need to work with many people to achieve a small task. Sometimes, you need to find someone who follows the company rules secretly behind his/her managers if the manager is kind of people who don't like to follow the rules. The more you are versatile, the more you would encounter these troublesome situations. I felt Akamai consists of village culture. Cliques are everywhere. They control the company and block innovation and changes. And the culture created by them is, as you can imagine, naturally corrupting. If you like corruption and are good at getting benefits from the culture, this culture will fit you. I think this creates village culture. I've seen several bullies consistently over the years. One bully is recognized and reported even by a customer. So, I could say it's the prevailing culture. HR recognizes those bullies but seems trying to confine them as if there is nothing happening. And I've seen some managers seem to have difficulties communicating with customers or partners. I've seen and been told by customers or partners that some of Akamai's managers are arrogant even in front of customers even when they have trouble with their platform. Naturally, many staff employees follow that kind of style while saying customers are most important. So, you often encounter many illogical situations. One best point in Akamai would be that you can get more anger management ability. I was told by my former colleagues in Akamai. ""You proved yourself to be a really bad guy because you could work for such a long time in Akamai"" Many good colleagues quit. The average is around one or two years. They are still good friends.","Instead of . I put my review from the perspective of technologies. == Technologies == I don’t recommend this company, especially for engineers. If you want to have some experience with CDN, go to Fastly or AWS. Akamai CDN is based on old physical server technologies, there a lot of legacy operations that seem to be automated very easily. Akamai is trying to move on to new technologies, but it's too slow. The number of CDN servers is still number one in the world and the strongest point from the perspective of capacity. But Akamai started losing the advantage as other cloud vendors are focusing on CDN. And I feel making things more complicated by dividing into many manual tasks is the typical Akamai way while many tech companies making things easier with technologies. There are many small products based on CDN which could be a simple product with other venders. I would say they are coming from too many organizations and politics. The way I look at it, to create more positions, Akamai has needed to divide one product into many products. Maybe there is so much to do. But that would be because of a lot of manual work which comes from the immaturity of legacy product architectures and approval processes which have to go through many people. It's very common for engineers to say that they feel they are wasting their time, should be able to consolidate these tasks. For example, with AWS, you may be able to do a task in 5 minutes. With Akamai, it takes one month or impossible. If it's a simple task, these things could happen very easily. And roles are divided into many job titles. So, your responsibility would be very small. Depending on your situation, most of the tasks you do could be clerical tasks. At least I know a few guys who weren't satisfied with their roles and quit saying that their responsibility is too small and they can't understand why a simple single task requires many people. So, if you have good work ethics to learn more and work hard, I think this is not the place you should belong to. You would encounter a lot of red tapes and politics, local rules by cliques. For example, in other companies, one person can manage and complete one simple task. But in Akamai, sometimes it can be called a project and may require three or four people. But you can’t tell these things from job description open on the internet. Akamai is trying to expand into new technology areas such as enterprise security which are completely different from CDN. But Akamai has track records keep failing new business. You can find them if you look up on the internet carefully. As I see it, Akamai tries to put those new businesses into the same business framework as CDN. So, Akamai still has difficulties to get those new business rolling. So, you shouldn’t expect much in these areas. Some people may like birth pains to create new things and get new business rolling. But I think only you can encounter there would be politics and red tapes, a lot of reasons ""we don’t do that"" by old cliques who stick to the experience of CDN. I've seen a few people left in very short terms, again and again, saying that they had trouble with those situations. It seems a typical innovation dilemma. If you have good experience in those areas, it wouldn't work here. Even with CDN business, Akamai doesn’t allow customers to sign up online. You need to sign a contract that is really complicated and hard to understand and takes a lot of time. From outside, as many cloud companies allow customers to sing up online, it seems an easy thing. But Akamai has a lot of reasons why ""we don't / can't do that"". There are a lot of people involved in one product development, but even the specifications of a product are very vague. Most of the specifications are ""not defined"". So, learning a product takes a lot of effort and time then even with that effort and time, you will still be not sure about the product. Actually, there are many materials online, but most of them are sales/marketing materials even though they are supposed to be targeted at technical people. In most cases, you need to work based on some kind of rumors. Product information is usually exchanged verbally or through chatting. In most cases, the source of information is someone's blog on the intranet. No culture to write down information. Everyone is not sure who is responsible for a product even though there are many product managers. Product managers (I don’t know why there are many product manager titles for one product) are in most cases not able to be responsible for their products probably because of a lot of red tapes.","2.0
★★★★★",Akamai
Wed Feb 12 2020 06:53:14 GMT+0900 (Korean Standard Time), Product Marketing Manager,,Former Employee ,todotodone,I worked at Akamai full-time,people are great to work with,too many management layers all over,"4.0
★★★★★",Akamai
Tue Jan 21 2020 21:23:28 GMT+0900 (Korean Standard Time), Senior QA Engineer,"Cambridge, MA",Current Employee ,"Unclear path for advancement, regular layoffs",I have been working at Akamai full-time for more than 5 years,"Generous PTO Good salary, bonus and RSU rewards Complex systems and real technical challenges","Layoffs happen every year now. Once you hit senior II, advancement is very difficult. People who get to higher levels tend to hold on for dear life. Because they don't move on, it's harder to get promoted. The promotion process is unclear and uneven across the organization. Some teams have 30 or 40 percent Principal level titles which seems really ridiculous.","4.0
★★★★★",Akamai
Wed Jan 15 2020 10:31:34 GMT+0900 (Korean Standard Time), Senior Product Architect,,Current Employee ,Forward looking,I have been working at Akamai full-time for more than a year,"Open to ideas, going forward company.",Directions are mistimed and not focused in the areas of growth.,"5.0
★★★★★",Akamai
Wed Jan 29 2020 10:53:54 GMT+0900 (Korean Standard Time), Senior Engineering Manager,,Former Employee ,Ok place to work overall,I worked at Akamai full-time for more than a year,Decent technology problems and scale. Strong engineering culture.,Risk averse middle management lacks vision.,"3.0
★★★★★",Akamai
Wed Jan 08 2020 19:52:28 GMT+0900 (Korean Standard Time), Software Engineer,,Current Employee ,Great company to work with.,I have been working at Akamai full-time,"Excellent work-life balance, extremely intelligent and understanding people to work with.",Average Salaries - could do better to retain talent.,"4.0
★★★★★",Akamai
Mon Jan 06 2020 09:56:45 GMT+0900 (Korean Standard Time), Technical Project Manager,"Reston, VA",Current Employee ,haven't had a new idea in 20 years,I have been working at Akamai full-time for more than a year,there are some really nice people,seriously. no new concepts. stagnant is an understatement. this is a dead company.,"2.0
★★★★★",Akamai
Sat Dec 07 2019 08:30:32 GMT+0900 (Korean Standard Time), Senior Software Engineer,,Former Employee ,Great workplace with interesting technical problems to solve.,I worked at Akamai full-time for more than a year,"Great benefits, location and pay. The technical work is very interesting at the scale they operate. They have an excellent approach to career management and HR.",There is a lot of legacy software and tech debt that they can be risk-averse to address. Certain teams are better than others in this regard.,"5.0
★★★★★",Akamai
Mon Dec 16 2019 21:32:16 GMT+0900 (Korean Standard Time), Senior DevOps Engineer,"Cambridge, MA",Current Employee ,Great work-life balance & Progressive,I have been working at Akamai full-time for less than a year,- Decent Compensation - Great work-life balance - Very progressive company - Senior Management is technically savvy - Good individual contributor progression - Individual contributors are knowledgeable,- Mid level management only partially technical - No room for advancement to management - Deployment practices lag - Poor communication with acquired technology groups - Sales over stability,"4.0
★★★★★",Akamai
Mon Dec 16 2019 12:01:21 GMT+0900 (Korean Standard Time), SDET2,,Former Employee ,Good place to work,I worked at Akamai full-time for more than 3 years,"Flexible working hours, good work life balance",Not much opportunity to learn new tools and techniques.,"4.0
★★★★★",Akamai
Tue Nov 26 2019 12:09:06 GMT+0900 (Korean Standard Time), Senior Manager,"Cambridge, MA",Current Employee ,Wonderful company,I have been working at Akamai full-time for more than a year,Akamai is by far the best company for which I have ever worked. The management has the best interest of the employees in mind. The employees are dedicated to the success of Akamai.,There are growing pains which is expected of a rapidly-growing firm.,"5.0
★★★★★",Akamai
Fri Dec 06 2019 18:08:00 GMT+0900 (Korean Standard Time), Engagement Manager,"Atlanta, GA",Current Employee ,Loyal Employer,I have been working at Akamai full-time for more than 8 years,Work life balance is great if you work hard,Internal processes and tools need improvement,"4.0
★★★★★",Akamai
Thu Dec 05 2019 07:06:23 GMT+0900 (Korean Standard Time), Security Operation Center Technician,,Current Employee ,Great Company,I have been working at Akamai full-time for more than 3 years,Great benefits Great Environment Good Training platform Opportunities to Grow Good management,Salary is not than good.,"4.0
★★★★★",Akamai
Wed Nov 27 2019 11:02:20 GMT+0900 (Korean Standard Time), Software Engineer,"Cambridge, MA",Current Employee ,Decent,I have been working at Akamai full-time for less than a year,"Decent benefits, good pay, work life balance is awesome",Work like a government office,"4.0
★★★★★",Akamai
Thu Oct 24 2019 11:28:43 GMT+0900 (Korean Standard Time), Senior Technical Writer,"Cambridge, MA",Former Employee ,"Amazing company, people, and tech.",I worked at Akamai full-time for more than 3 years,"The people. Talent abounds at Akamai and these incredible minds are applying cutting edge technology to solve the challenges on the internet to make a faster, more secure communication system for us all.",Work can be consuming. There is so much to do and so much passion to do it that a work-life balance can be hard to achieve from a personal perspective. Akamai provides tools to enable a balance but I found that this was a very personal struggle for me.,"5.0
★★★★★",Akamai
Mon Sep 30 2019 13:58:30 GMT+0900 (Korean Standard Time), Lead Software Engineer,"Cambridge, MA",Current Employee ,Shifting to dinosaur status,I have been working at Akamai full-time for more than 5 years,"Akamai's benefits and pay are good to great, and the work life balance is excellent. You'll have an opportunity to work with really huge datasets and the intersection between your work and your daily life will start to become apparent as you realize just how much traffic Akamai controls. It's a real opportunity to make a difference with some decent technology. There's a huge and shiny new building in Kendall Square that Akamai will be moving in to very shortly. It's very modern and cool.","The tech stack at Akamai is almost entirely proprietary. The company does let teams integrate open source and new tech as they see fit, but the process is very slow. Basic solved problems like continuous build and integration seem like unmoveable behemoths, even though they are not. Technical debt is rising and the company leadership has explicitly admitted that they are prioritizing revenue streams over any sort of technical debt reduction or mitigation. Over the past 5 years the company has gone from a fairly nimble if a bit introspective organization to a profit hungry big business. There are a few departments that seem to be guided by randomly throwing darts at a board with no thought to how it will affect other units. Communication between business units is poor to non-existent.","3.0
★★★★★",Akamai
Thu Oct 10 2019 09:55:49 GMT+0900 (Korean Standard Time), Strategy & Operations,"Cambridge, MA",Current Employee ,Poor Leadership,I have been working at Akamai full-time,Very flexible depending on your manager,tant reorgs and restructures that result in multiple lay offs. Everyone is is constantly watching their backs due to fear of being laid off. Poor leadership decisions across the board. Awful annual salary increases,"2.0
★★★★★",Akamai
Wed Oct 16 2019 21:17:33 GMT+0900 (Korean Standard Time), Inside Sales,"Fort Lauderdale, FL",Former Employee ,Enjoy it while you can.,I worked at Akamai full-time for more than 3 years,Nice work environment. Very professional. Great benefits.,"Low turnover but lots of changes. Departments getting moved to other cities, companies getting absorbed. Creates unstable environment.","3.0
★★★★★",Akamai
Wed Oct 09 2019 08:07:29 GMT+0900 (Korean Standard Time), Program Manager,,Former Employee ,Use to be a great place to work,I worked at Akamai full-time for more than 10 years,"Generally surrounded by good, honest, hardworking people in most departments. There were a few bad apples. Problem was that many of them were hired in the last five years—unfortunately into department leadership positions.","Akamai went from a great place to work to a nightmare in a short period of time. Akamai became extremely lazy in the hiring process over the last half decade. Rather than finding good cultural fits, they just started hiring the first candidate that met a desired quota. Real Estate leadership team was an example of nepotism at it finest. It’s run by a crew of inexperienced career climbers with undefined, but well compensated roles, and a “do as I say, not as I do.” attitude. Hint—when you tell other departments that their space utilization is an issue, but most of your Directors and VP work from home or their real estate brokers office 3-4 days a week, it’s not a good look. HR leadership is a lacking. They generally couldn’t be bothered to weed out harassment or bullying even when it was staring them right in the face. Victim blaming and excuse making became all too common. Suggestion: Stop ignoring the patterns of misbehavior and hope it will go away when mistreated employees get fed up and leave. Acknowledging, but failing to correct or remove the problem actors doesn’t solve anything. It just reinforces that the misbehavior is acceptable to a company that represents itself as an inclusive “Great Place to Work”.","2.0
★★★★★",Akamai
Tue Oct 08 2019 12:07:09 GMT+0900 (Korean Standard Time), Senior Technical Program Manager,,Former Employee ,Marketing is TOXIC - Stay away,I worked at Akamai full-time for more than 3 years,"RSU, pay, and bonus was great. Working from home was great too!","Marketing is toxic. Being a woman at Akamai is challenging. If you're a woman, beware of working for another woman at this company. Hypocritical female executives.","2.0
★★★★★",Akamai
Fri Sep 06 2019 15:59:09 GMT+0900 (Korean Standard Time), Lead Principal,"Cambridge, MA",Current Employee ,Great company. Stuck between small and big company,I have been working at Akamai full-time for more than 8 years,Great compensation and benefits. Supportive management. Great labs and learning resources.,Too many managers. Too many program / project managers. Too siloed and narrow teams. Very slow to move because of trying to be politically correct and trying to build consensus.,"5.0
★★★★★",Akamai
Thu Oct 10 2019 10:27:53 GMT+0900 (Korean Standard Time), Engineering Manager,,Current Employee ,Good work culture and better work-life balance,I have been working at Akamai full-time for more than 8 years,"Excellent benefits like Dental, vision, 401k, maternity and paternity leaves",Nothing as I can think of,"4.0
★★★★★",Akamai
Wed Oct 02 2019 10:38:07 GMT+0900 (Korean Standard Time), Senior Database Administrator,"Boston, MA",Former Employee ,akamai,I worked at Akamai full-time for more than a year,high salary bump when compare to other jobs,local politics and not good for long term plans,"2.0
★★★★★",Akamai
Thu Oct 03 2019 20:44:33 GMT+0900 (Korean Standard Time), Technical Support Engineer,,Former Employee ,It was fine,I worked at Akamai full-time,"- Company seemed to be growing
- Team was fun to be around",- Layoffs were still happening during growth,"4.0
★★★★★",Akamai
Tue Oct 01 2019 14:22:59 GMT+0900 (Korean Standard Time), Site Reliability Engineer,,Former Employee ,Good place to work,I worked at Akamai full-time for more than a year,Its a good place to work with good salary and benefits. People are helpful and very less politics. Friendly working environment.,Some techs are outdated. Lots of management rules to use something new and lot of internal tools.,"3.0
★★★★★",Akamai
Thu Sep 19 2019 17:10:17 GMT+0900 (Korean Standard Time), Engineering Manager,"Cambridge, MA",Current Employee ,Not what you it appears to be,I have been working at Akamai full-time for more than 5 years,"Location, in the epicenter of technology in Kendall square",Managers who only think of their own careers. Be prepared to be tossed under the bus.,"2.0
★★★★★",Akamai
Thu Sep 05 2019 11:22:03 GMT+0900 (Korean Standard Time), Account Executive,"San Francisco, CA",Current Employee ,Good for Sales,I have been working at Akamai full-time for more than a year,Products that work good work-life balance autonomy,lack of engagement with senior leadership many moving pieces and internal teams to work with during sales process which can cause bottlenecks,"5.0
★★★★★",Akamai
Sat Sep 14 2019 07:18:07 GMT+0900 (Korean Standard Time), Solutions Engineer,,Current Employee ,Great company going places,I have been working at Akamai full-time for more than 3 years,Fantastic CEO and C level leadership,Too quick to promote leading to a weaker organization.,"4.0
★★★★★",Akamai
Mon Aug 26 2019 07:39:50 GMT+0900 (Korean Standard Time), Senior Product Manager,,Current Employee ,Treats employees well,I have been working at Akamai full-time for more than a year,Amazing perks that matter: like paid time off and flexibility to work remote,Don't have any major cons,"5.0
★★★★★",Akamai
Sat Sep 07 2019 05:52:21 GMT+0900 (Korean Standard Time), Finance,,Current Employee ,It is going from bad to worse,I have been working at Akamai full-time,good benefits and nice people to work with.,"Promotions are very hard to get compared to other technology companies, HR department is cloudless of how promotions work and they are very defensive, very hard to maybe impossible to transfer from a team to another team within finance. Too many systems used and almost all of them do not speak to each other and very bad interfaces which is very bad for a technology company.","2.0
★★★★★",Akamai
Thu Aug 08 2019 12:34:56 GMT+0900 (Korean Standard Time), Communications Manager,,Current Employee ,Good place to work,I have been working at Akamai full-time for more than a year,"Smart, talented people who work hard.",Going through growing pains as the pivot to new markets,"5.0
★★★★★",Akamai
Fri Aug 23 2019 10:44:48 GMT+0900 (Korean Standard Time), Director,,Current Employee ,Ok place to work,I have been working at Akamai full-time for less than a year,"Product based IT company, good experience","bureaucratic, too fast paced, not enough work life balance, some groups can be very hard to work in","2.0
★★★★★",Akamai
Thu Aug 22 2019 07:32:09 GMT+0900 (Korean Standard Time), Account Executive,,Current Employee ,"Some amazing people but lacks in leadership, innovation and strong management",I have been working at Akamai full-time for more than 5 years,An abundance of smart people. Growing into the security space. Attempting to be inclusive (limited success). Established brand with great customers. Generous comp and benefits.,Lacking true innovation in their leadership. Many inexperienced and unqualified managers. Longevity is confused for leadership. Very male dominated culture. Stopped investing in development in key areas of the business. Limited career path.,"3.0
★★★★★",Akamai
Sun Aug 18 2019 13:25:49 GMT+0900 (Korean Standard Time), Technical Project Manager,,Current Employee ,Great people and good place to work! Benefits can be better,I have been working at Akamai full-time for more than 3 years,"Great people, Decent Salary and Industry leader","Benefits are decent, but can be greatly improved Technology wise there is lot of scope for improvement Career path forward is a bit of a concern","4.0
★★★★★",Akamai
Wed Aug 14 2019 13:37:41 GMT+0900 (Korean Standard Time), Prefer Not to Say,,Current Employee ,"smart products, smart people, challenging culture",I have been working at Akamai full-time for more than 3 years,"Akamai builds world class cloud security tools, promotes volunteerism and community service around local offices, health benefits are top notch, mid-level management is competent and many at this level were individual contributors who are generally technical, understand day-to-day challenges, and have completed leadership and management training (both)","poor work-life balance, most colleagues are good people - however, some of the smartest people have difficulty interacting with others, chaotic knowledge management, high learning curve","3.0
★★★★★",Akamai
Wed Jul 31 2019 06:50:27 GMT+0900 (Korean Standard Time), Marketing,"Cambridge, MA",Current Employee ,It is getting very political- and shady,I have been working at Akamai full-time for more than 8 years,"Good compensation and benefits, nice offices",Getting extremely political with BU heads fighting with one another. I have seen many great people go as they are just fed up with the behaviors. Shady treatment of employees.,"3.0
★★★★★",Akamai
Tue Aug 06 2019 08:47:37 GMT+0900 (Korean Standard Time), Senior Software Engineer,,Current Employee ,Squandered potential,I have been working at Akamai full-time for more than 10 years,Usually treats employees with respect Many bright people to work with Lots of potential growth,"Has changed focus from long term goals to quarterly profits since Elliott Management got involved, never went back after. No investment or interested in addressing technical debt, long standing risks and inefficiency. Any work relying on other teams is impossible due to being short staffed. Most of development time is spent fighting antiquated systems and dealing with busy work that should have been automated a long time ago.","3.0
★★★★★",Akamai
Fri Aug 23 2019 16:13:52 GMT+0900 (Korean Standard Time), Senior Software Engineer,"Cambridge, MA",Current Employee ,I wouldn't recommend it,I have been working at Akamai full-time for more than 5 years,* good WLB * good people * decent pay,"* Company has shifted its focus from growth to profitability and has gotten cheap to an extreme. They are cutting back on everything: employee events, travel, hiring, bonuses, stock refreshes. They even cut back on the candy delivery to our floor. Cheap Hershey's kisses candies are the ONLY form of free snack the company will provide. The company will decide to delay annual raises by 6 months to save a few pennies and this has happened multiple times!!! * MASSIVE offshoring to low wage countries especially in engineering. You will be left wondering why they even bother paying you to sit in a high wage country. You will see your colleagues leave and management will replace the headcount by hiring 2 engineers in a low wage country such as Poland. * Extremely dated technology. * The general feel is that the company is slowing down and stagnating in a major way.","1.0
★★★★★",Akamai
Thu Aug 01 2019 10:57:48 GMT+0900 (Korean Standard Time), Account Executive,,Current Employee ,High turnover in sales roles,I have been working at Akamai full-time for more than 3 years,"Good product, know in industry","Poor accounts, not relevant to solutions","3.0
★★★★★",Akamai
