date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Thu Jul 09 2020 19:20:40 GMT+0900 (Korean Standard Time), User Operations,"San Francisco, CA",Current Employee ,"low pay, but overall a good entry level job",I have been working at Yelp full-time for less than a year,"-pretty comprehensive employee benefits -several planned events for employee morale (pre-covid) -young employees (could also be a con, but I like the work culture) -free snacks & coffee bar -no overtime all in all, for an SF job, yelp falls short compared to other tech companies. However, if you take the job at face value, the benefits, work culture, and snacks are pretty good. I would even go so far as to say that the benefits are actually on par with other tech companies - they offer less PTO, but have a really good medical benefit system that include mental health and wellness benefits. I enjoy the work culture and feel like I'm learning a lot from my experience. It's dependent on what department of User Ops you get into, but I don't regret accepting my job at Yelp.","-pay!! I understand that Yelp has several cities to work across and they standardize the wages, but the SF wages are barely competitive -back to the young people: as with any tech company, management can be a little unorganized. yelp is interesting though because there ARE higher level people who have been at yelp for 5+ years now, but on the lower level you do get the younger, less experienced managers. -if you can't focus on your own grass, you will get annoyed seeing the greener grass from other tech companies lol. I don't even care about free meals, but I wish the pay was more up to par -I will keep my overall rating as a 4 for now...but I would really give it a 3.5 if I were to include the response to COVID... employees were kept in the dark about layoffs and furloughs until the day it happened","4.0
★★★★★",Yelp
Thu Jul 23 2020 10:01:59 GMT+0900 (Korean Standard Time), Sales Manager,,Former Employee ,Frat like,I worked at Yelp full-time,Career growth (before covid). Easy product to sell,Frat like - must friend the right people to move up.,"3.0
★★★★★",Yelp
Tue Jul 07 2020 13:21:47 GMT+0900 (Korean Standard Time), Account Executive,"Scottsdale, AZ",Former Employee ,Good place to learn,I worked at Yelp full-time for more than a year,"great people (coworkers, managers, directors), good vibes and fun atmosphere, open kitchen, great health benefits, world class offsites and holiday parties.","Call center, deal with a lot of rejection, mentally draining.","4.0
★★★★★",Yelp
Wed Jul 08 2020 06:26:02 GMT+0900 (Korean Standard Time), Sales,,Former Employee ,"Good atmosphere, boring job",I worked at Yelp full-time,"Nice office, good people, good views","Cold calling, stick to the script","4.0
★★★★★",Yelp
Mon Jul 20 2020 19:07:21 GMT+0900 (Korean Standard Time), Customer Success Manager,,Former Employee ,"Great benefits, but job title doesn't match the pay",I worked at Yelp full-time,Free health insurance from day 1 Fully stocked kitchen Lots of events/outings,tantly adding job duties with no more pay Lack of transparency Lots of favoritism,"2.0
★★★★★",Yelp
Mon Jul 20 2020 05:31:33 GMT+0900 (Korean Standard Time), Software Engineer,"Pittsburgh, PA",Current Employee ,Healthy Environment,I have been working at Yelp full-time,"Healthy Environment, friendly and very young",Team reorgs happen very often,"3.0
★★★★★",Yelp
Mon Jun 29 2020 06:54:07 GMT+0900 (Korean Standard Time), Junior Account Executive,"Chicago, IL",Former Employee ,Solid First Sales Job,I worked at Yelp full-time for less than a year,Great Training Free Food Barista Open floor plan People are open to giving advice,A little culty Too much drama A little bit of micromanaging,"4.0
★★★★★",Yelp
Thu Jun 25 2020 14:04:31 GMT+0900 (Korean Standard Time), Sales,,Former Employee ,Great p;ace,I worked at Yelp full-time,Great place for young professionals,Hard to remain motivated throughout day,"5.0
★★★★★",Yelp
Thu Jun 25 2020 10:39:21 GMT+0900 (Korean Standard Time), Recruiting Manager,"San Francisco, CA",Former Employee ,Great place to work,I worked at Yelp full-time for more than a year,Lots of room to create and build,Resources were a bit tight at the time,"4.0
★★★★★",Yelp
Thu Jun 25 2020 22:16:53 GMT+0900 (Korean Standard Time), Marketer,,Former Employee ,good people but wouldn't recommend,I worked at Yelp full-time,good people and culture. decent comp.,not much growth potential. not much innovation happening.,"4.0
★★★★★",Yelp
Fri Jun 26 2020 07:11:36 GMT+0900 (Korean Standard Time), Elite Account Executive,,Former Employee ,Great experience,I worked at Yelp full-time for more than 3 years,You gain great skills from this job that future employers really search for,High pressure environment and intense expectations,"4.0
★★★★★",Yelp
Wed Jul 08 2020 11:10:21 GMT+0900 (Korean Standard Time), Account Executive,"Chicago, IL",Former Employee ,Simple but Hard,I worked at Yelp full-time for less than a year,They give you everything you need to succeed,It can get boring -- everyday is the same,"3.0
★★★★★",Yelp
Tue Jun 23 2020 18:30:54 GMT+0900 (Korean Standard Time), Associate Account Executive,"Chicago, IL",Former Employee ,Fun but challenging place to work,I worked at Yelp full-time for less than a year,"Worked with some of the coolest people I ever met, there's a fully stocked kitchen, managers are genuine and helpful, everyone is very welcoming and open to helping you. Also, casual wear is a nice perk too. Many good benefits too. It's an excellent work environment in my opinion.","Oh, it's a grind. There are many tough days. If you are not comfortable cold calling businesses, this job is not for you. I would've stayed with Yelp longer but COVID-19 had other plans. Otherwise I have nothing negative to say about Yelp.","5.0
★★★★★",Yelp
Tue Jun 23 2020 07:49:40 GMT+0900 (Korean Standard Time), Yelp Account Executive,"Washington, DC",Current Employee ,It was great,I have been working at Yelp full-time for less than a year,"The people, the office , the food",The pay was not that great,"5.0
★★★★★",Yelp
Sun Jun 21 2020 21:31:03 GMT+0900 (Korean Standard Time),,,Former Employee ,Not Bad,I worked at Yelp part-time for more than a year,"good benefits, working with great people",not a lot of space for growth,"4.0
★★★★★",Yelp
Sat Jun 20 2020 10:59:59 GMT+0900 (Korean Standard Time), Account Executive,"New York, NY",Former Employee ,Great place to start your career,I worked at Yelp full-time for more than a year,"Great sales training, team building and snacks","High turnover, churn and burn environment, high volume of cold calling","4.0
★★★★★",Yelp
Fri Jun 19 2020 21:19:18 GMT+0900 (Korean Standard Time), Senior Account Executive,"New York, NY",Current Employee ,SAE,I have been working at Yelp full-time,Great people to work with. Build good relationships and always get the help you need.,Tedious work. Becomes repetitive and growth is not as appealing.,"4.0
★★★★★",Yelp
Fri Jul 03 2020 21:49:16 GMT+0900 (Korean Standard Time), Customer Success Manager,"Chicago, IL",Former Employee ,"Great culture, Challenging Clients",I worked at Yelp full-time for more than a year,Culture that stresses being an individual and is happy to include everyone. Management is amazingly easygoing and happy to coach anyone on the floor. Hard work and the ability to socialize is rewarded regularly and they do a lot of promoting from within.,Cross department communication could be better and make sure they have the same goals.,"3.0
★★★★★",Yelp
Thu Jul 02 2020 20:11:30 GMT+0900 (Korean Standard Time), Account Executive,"Chicago, IL",Former Employee ,"Decent work environment and culture, poor ongoing training",I worked at Yelp full-time,Free breakfast and lunch in the cafeteria Benefits are really nice My manager was helpful and gave great guidance all the time,"Little training after the initial 2 months. Some ins and outs of the product weren’t taught well and that definitely impacted sales numbers. You have to ask for feedback, it is rarely solicited.","2.0
★★★★★",Yelp
Tue Jun 30 2020 18:45:59 GMT+0900 (Korean Standard Time), Customer Success Manager,"New York, NY",Former Employee ,"Flexible, but little room for growth",I worked at Yelp full-time for more than 3 years,"Very flexible and different from being in the sales department. You have more independence. Also you are able to work with different departments such as product, marketing, engineering",Little to no room for growth. Compensation is not nearly as competitive as other companies,"3.0
★★★★★",Yelp
Mon Jun 29 2020 21:12:04 GMT+0900 (Korean Standard Time), Account Executive,"Washington, DC",Former Employee ,if you dont like cold calling dont apply,I worked at Yelp full-time for less than a year,"free food, great location, awesome training investment","cold calling, begging and arguing for sales, being in a loud room, being extremely micro managed","3.0
★★★★★",Yelp
Sun Jun 28 2020 14:56:48 GMT+0900 (Korean Standard Time), Account Executive,,Former Employee ,Good entry level position,I worked at Yelp full-time,"The environment, training, and happy hours","management, commission standards, and trust- fund culture","3.0
★★★★★",Yelp
Sat Jun 13 2020 22:48:43 GMT+0900 (Korean Standard Time), Account Executive,"New York, NY",Current Employee ,Great place for career growth!,I have been working at Yelp full-time for more than a year,"Great opportunities for learning and growth in tech sales, good support structure.","Lack of transparency, comp plan.","4.0
★★★★★",Yelp
Thu Jun 25 2020 14:34:33 GMT+0900 (Korean Standard Time), Senior Account Manager,"San Francisco, CA",Former Employee ,Great company but lacking much,I worked at Yelp full-time for more than 3 years,"Great culture, great people. Great benefits. Management was wonderful.",Compensation was grossly underpaid. No opportunity for growth.,"3.0
★★★★★",Yelp
Fri Jun 26 2020 07:53:29 GMT+0900 (Korean Standard Time), Marketing Associate,,Former Employee ,High turnover,I worked at Yelp full-time,Free lunch was provided at Yelp,The position mainly involved being on the phone all day,"3.0
★★★★★",Yelp
Fri Jun 12 2020 12:25:07 GMT+0900 (Korean Standard Time), Program Manager,"San Francisco, CA",Former Employee ,cafe is great,I worked at Yelp full-time for more than a year,the usual tech company stuff,401k match sucks and no bonus,"4.0
★★★★★",Yelp
Thu Jun 25 2020 10:29:01 GMT+0900 (Korean Standard Time), Account Executive,"San Francisco, CA",Former Employee ,"Great Training, Cool Office, Poor Everything Else",I worked at Yelp full-time for more than a year,"If you're a fresh undergrad, and you're not exactly sure what you want to do, and you think you might want to give sales a shot, Yelp is a great way to learn the fundamentals.",Low pay. Bad product. Fratty culture. Weak perks.,"2.0
★★★★★",Yelp
Thu Jun 11 2020 08:45:38 GMT+0900 (Korean Standard Time), Software Engineer,"San Francisco, CA",Current Employee ,Good overall,I have been working at Yelp full-time for more than 5 years,Awesome work life balance there,Stock performance really bad there,"5.0
★★★★★",Yelp
Thu Jul 16 2020 22:40:38 GMT+0900 (Korean Standard Time),,"Scottsdale, AZ",Former Employee ,Micromanage - Cult Culture,I worked at Yelp full-time for more than a year,"Free Food, Free Beer snacks","Micromanage, Cult Like environment, All leadership was raised & promoted within, leadership does not like managers hired from the outside, brainwashed young college students, shady practices and the cost-per-click algorithm is questionable. Leadership is racist","1.0
★★★★★",Yelp
Sat Jun 20 2020 14:32:13 GMT+0900 (Korean Standard Time), Account Executive,"New York, NY",Former Employee ,Punctual and Scripted,I worked at Yelp full-time for more than a year,If your new to sales... you are going to be okay they have a good script and method and will teach you it.,You can not be a radical thinker.,"2.0
★★★★★",Yelp
Sat Jul 11 2020 14:08:08 GMT+0900 (Korean Standard Time), Account Executive,"Washington, DC",Former Employee ,Don't Do It,I worked at Yelp full-time for more than a year,You'll meet some great people and trauma bond over the awful experience.,Everything. The environment and culture will definitely take a toll on your mental health.,"1.0
★★★★★",Yelp
Sat Jul 11 2020 01:59:30 GMT+0900 (Korean Standard Time), User Ops,"San Francisco, CA",Former Employee ,Great out of college job but you’ll struggle to pay bills,I worked at Yelp full-time for more than 5 years,Great coworkers and free food,"A lot of favoritism and constantly promoting people who under perform or lack overal knowledge of the operations. 

Miserable environment with forced smiles 

If you enjoy false promises and small “bonuses” this is the place for you.","1.0
★★★★★",Yelp
Wed Jun 03 2020 23:01:57 GMT+0900 (Korean Standard Time), Account Executive,"San Francisco, CA",Former Employee ,Loved working at Yelp!,I worked at Yelp full-time for more than a year,"Great company culture. I loved working here, awesome snacks","It's not fo someone that wants to idle, you need to abc.","5.0
★★★★★",Yelp
Sun May 31 2020 12:32:47 GMT+0900 (Korean Standard Time), Account Executive,"San Francisco, CA",Current Employee ,Values growth and development,I have been working at Yelp full-time for more than a year,"Diving into sales, which was a career I've never expected prior, was one of the most rewarding careers I've had because of the nurture and growth I had at this company. I enjoyed a great relationship with every one of my managers, who valued feedback transparency and growing their own reps.",It would be nice if the salary base was higher.,"4.0
★★★★★",Yelp
Wed May 27 2020 17:33:33 GMT+0900 (Korean Standard Time), Account Executive,"San Francisco, CA",Former Employee ,Great training,I worked at Yelp full-time for less than a year,"fantastic training that I still use in my career today, great teams.","sales goals were tough to hit, but built charater","5.0
★★★★★",Yelp
Sat Jun 13 2020 14:06:35 GMT+0900 (Korean Standard Time), Account Executive,"Washington, DC",Former Employee ,Americas #1 cold calling site.,I worked at Yelp full-time for less than a year,You get free breakfast and the office space is nice.,Unrealistic goals with achieving sales.,"3.0
★★★★★",Yelp
Mon Jun 01 2020 17:43:24 GMT+0900 (Korean Standard Time), Elite Account Executive,"New York, NY",Former Employee ,Realistically 2 star career,I worked at Yelp full-time for more than 3 years,Incredible stepping stone for future careers in sales. You'll meet some of the best people at this job and those very relationships are what keep you at this company. The sales training I received here is considered some of the best in the industry and I would do it again for the sales experience & training. Amazing parties & happy hours.,"Where should I begin: Just to paint a picture I was with Yelp for 3 years and left prior to the furloughs and layoffs (willingly). Having operated at the very low end of the spectrum in the beginning of my career to someone who was a top producer month after month you have to learn how to play the game. Managers will leverage their relationships with you as a means of generating revenue. Once you're off the team/terminated/willingly quit/put your 2 weeks notice in you might as well be dead to them. The product is antiquated & the short sale is glorified(your account only has to stay advertising for 50~ hours for you to receive commission). Keep in mind the product will not work for 90% of the accounts you sign up, even with proper onboarding. Top producing reps and managers know the perfect verbiage to set poor expectations and get the sale in to make sure that the managers are generating revenue. However managers are not paid on how many of the accounts retain rather % to quota/target and how many reps retain org wide (not accounts). The best managers know how to use sympathy ( your ""why"")to increase performance. Expect a 1 on 1 with your new manager asking you why you work at yelp and who you do it for so they can use this information against you in the future. Yelp preaches that it whole heartedly believes in diversity and inclusion.Yelp YoY also publishes a Yelp blog regarding diversity and yet the numbers reflect a disparity in African American/minority hires into management/leadership or rather the lack thereof since 2014. Something I noticed as well that Yelp will not promote top producing bilingual AE's as a means of keeping them in their chairs to produce revenue. They will however play favorites and put reps who brown nose effectively and may not necessarily have the best sales skills/ social skills & consistently look like (have similar backgrounds & literally look like) the directors and office heads across the org. Those who succeed have a strong drink the kool-aid mentality. The best brown-nosers get the best territories which then in turn yields the best revenue and the best opportunity for a promotion as long as you don't fall into the diversity curve(you'll have a harder time trust me). The culture which can be seen as a pro to some and a con to others. If you like drinking and blacking out often this is the place for you (perfect for college kids as Yelp is known as college 2.0). If you're even a little strange/socially awkward you will not thrive at this company. The Scandals include many managers and directors who were forced to leave due to sleeping with reps to help them with promotions. Sleeping with other people in the office is also frowned upon however the office head is married to the mid market head which makes sense somehow. The best reps coincidentally happen to be on their cell phones often to make calls (to use poor language and lie to business owners), then win the trophy and get shouted out by the office head. The following month most of the accounts don't pay and are left on collections. Some reps are very good at using poor language as well as setting good expectations with other accounts to make sure their account retention doesn't go lower than the 8% which is required to not owe money to Yelp as an AE. Some top producing managers also know that their reps are shady selling and turn the other cheek because this means a bigger check for both parties. During my exit interview all of this was mentioned to the office HR head. She just wrote down notes and after checking in with colleagues months after no changes were ever made.","2.0
★★★★★",Yelp
Tue Jun 09 2020 13:37:48 GMT+0900 (Korean Standard Time), Account Executive,"New York, NY",Former Employee ,Amazing people / Awful mission statement,I worked at Yelp full-time for more than 3 years,"To start - I don't want this to look like a full onslaught against Yelp Inc. The company itself has clearly made a name for itself across the restaurant community and as such as been able to expand to other areas as a result. The pro's and con's that I mention in this review don't only cover my own personal experiences at Yelp (as a white male) but also those experiences of individuals that did not have as loud a voice as I. SO PROS: THE PEOPLE - not the managers or directors, your actual colleagues, those people that sit directly next to you. Those are the people that care about you and the only ones that ever will. I met people here that will be invited to my wedding but I think that could be said for any work experience so I don't necessarily think this is a positive reflection on Yelp or even their TA team (more on them in cons). 2 MONTH INITIAL TRAINING - there's no other sales company that I know of that provides their new hires with a 2-month long training program. While some of this training is done on the floor and on the phones, if I were to compare this to my other sales experiences, the info and prep you receive is lightyears ahead. (the problem is what happens after training, more in cons). ORGANIZATION/CRM/PARTNERSHIPS- Yelp has a direct partnership with Salesforce and Workday as well as other pretty reputable names across HR/Sales tech so most of your internal work needs are going to be pretty accurately fulfilled and you shouldn't have much of an issue training yourself up. I was glad that the company had invested so much in other areas beyond just training.","DIVERSITY & INCLUSION - Not long after I left the company , I did some research on Yelp's Diversity & Inclusion head. I was shocked that I had literally never heard their name in my 3 years at the company. I had initially starting hearing about D&I employees right when I left college in 2015 so this isn't a new thing but I had never thought about the fact that they were extremely underrepresented as a dept head at the company. Go back a few years now, as I began to lean into the job, get better at it and network with my colleagues, I learned that Yelp, like many other entry-level sales companies, had a diversity problem. In my 3 years at the company, there was only 1 non-white director or executive in NYC and while there was a ton of female-representative which I loved there were 0 people of color in leadership positions. This was something that I had personally expressed as a problem to those I felt that I trusted within the company but I never actually made it a point to bring it up as a real issue. To this day, I could tell you that there still isn't a POC (person of color) in a director of sales position at least in NYC (the melting pot of the United States) office. Not only that but there aren't very many in managerial positions either which just doesn't make sense to me when you have a company that's HQ'd in San Fran and literally has a pulse on the demographics of this country. The company needs to make more of a concerted effort to hire poc's. Even the TA team - super white. HR - over the course of 3 years, I only met one HR rep for the entire NYC office 1k+ people. They didn't have the greatest reputation amongst employees and my experiences with them were basically making appointments to speak with them about very small one-off conversation type of things. In my exit interview, I did not feel as though the grievances and issues I brought up to them actually were heard and I can tell many other people feel this way. There were also rumors and instances of sexual harassment and abuse that would go around the office constantly, none which i knew to be true. I would however, expect that company to directly address rumors like that rather than letting them just subside and the people involved to quit or sue. Managers - I had my best and worst manager of my sales career at Yelp. It's very hit or miss. There is a leadership training program that all managers must go through now but it truly just seems like a meeting that they use to see who will speak up the most and drinks the most kool aid. Most of my negative convos at Yelp surrounded around my ""why"". (why am I working at an entry level job right out of college in NYC.... like is that really a real question). the problem was I wasn't super forthcoming on my why because my why was to get further in my career and make money, I don't need someone to keep reminding me of that at 23 years old living in my first apartment in the city. Most managers DO NOT CARE about you. They only care about THEIR NUMBER. If there is a team of 12 and you each have a quota, they want to hit whatever it would be if you all hit quota. The problem is, this means that 2-4 people on each team get most of the time with their manager and that leads others to failure. And if they don't care about you, why should you care about your clients? The normal sales cycle is usually about 20 mins on the phone and then never speak with them again. Maybe this is why Yelp has such a bad reputation amongst small business owners. Jeremy Stoppelman - It's time to stop whining about Google and actually listen to your clients needs. There were so many interesting ideas and things that I would get on the phone from clients that would never ever be considered. Yelp has spent the better part of the last decade obsessing over how Google has overtaken them. Jeremy's literally came out as saying Google wants them to tank. Maybe if you obsessed more with the people that are spending money with you, you'd be more successful in your mission. Reviews - the whole algorithm is ambiguous and unfair - TELL PEOPLE WHY THEIR REVIEWS ARE BEING REMOVED!","2.0
★★★★★",Yelp
Tue Jun 09 2020 13:37:48 GMT+0900 (Korean Standard Time), Account Executive,"New York, NY",Former Employee ,Amazing people / Awful mission statement,I worked at Yelp full-time for more than 3 years,"To start - I don't want this to look like a full onslaught against Yelp Inc. The company itself has clearly made a name for itself across the restaurant community and as such as been able to expand to other areas as a result. The pro's and con's that I mention in this review don't only cover my own personal experiences at Yelp (as a white male) but also those experiences of individuals that did not have as loud a voice as I. SO PROS: THE PEOPLE - not the managers or directors, your actual colleagues, those people that sit directly next to you. Those are the people that care about you and the only ones that ever will. I met people here that will be invited to my wedding but I think that could be said for any work experience so I don't necessarily think this is a positive reflection on Yelp or even their TA team (more on them in cons). 2 MONTH INITIAL TRAINING - there's no other sales company that I know of that provides their new hires with a 2-month long training program. While some of this training is done on the floor and on the phones, if I were to compare this to my other sales experiences, the info and prep you receive is lightyears ahead. (the problem is what happens after training, more in cons). ORGANIZATION/CRM/PARTNERSHIPS- Yelp has a direct partnership with Salesforce and Workday as well as other pretty reputable names across HR/Sales tech so most of your internal work needs are going to be pretty accurately fulfilled and you shouldn't have much of an issue training yourself up. I was glad that the company had invested so much in other areas beyond just training.","DIVERSITY & INCLUSION - Not long after I left the company , I did some research on Yelp's Diversity & Inclusion head. I was shocked that I had literally never heard their name in my 3 years at the company. I had initially starting hearing about D&I employees right when I left college in 2015 so this isn't a new thing but I had never thought about the fact that they were extremely underrepresented as a dept head at the company. Go back a few years now, as I began to lean into the job, get better at it and network with my colleagues, I learned that Yelp, like many other entry-level sales companies, had a diversity problem. In my 3 years at the company, there was only 1 non-white director or executive in NYC and while there was a ton of female-representative which I loved there were 0 people of color in leadership positions. This was something that I had personally expressed as a problem to those I felt that I trusted within the company but I never actually made it a point to bring it up as a real issue. To this day, I could tell you that there still isn't a POC (person of color) in a director of sales position at least in NYC (the melting pot of the United States) office. Not only that but there aren't very many in managerial positions either which just doesn't make sense to me when you have a company that's HQ'd in San Fran and literally has a pulse on the demographics of this country. The company needs to make more of a concerted effort to hire poc's. Even the TA team - super white. HR - over the course of 3 years, I only met one HR rep for the entire NYC office 1k+ people. They didn't have the greatest reputation amongst employees and my experiences with them were basically making appointments to speak with them about very small one-off conversation type of things. In my exit interview, I did not feel as though the grievances and issues I brought up to them actually were heard and I can tell many other people feel this way. There were also rumors and instances of sexual harassment and abuse that would go around the office constantly, none which i knew to be true. I would however, expect that company to directly address rumors like that rather than letting them just subside and the people involved to quit or sue. Managers - I had my best and worst manager of my sales career at Yelp. It's very hit or miss. There is a leadership training program that all managers must go through now but it truly just seems like a meeting that they use to see who will speak up the most and drinks the most kool aid. Most of my negative convos at Yelp surrounded around my ""why"". (why am I working at an entry level job right out of college in NYC.... like is that really a real question). the problem was I wasn't super forthcoming on my why because my why was to get further in my career and make money, I don't need someone to keep reminding me of that at 23 years old living in my first apartment in the city. Most managers DO NOT CARE about you. They only care about THEIR NUMBER. If there is a team of 12 and you each have a quota, they want to hit whatever it would be if you all hit quota. The problem is, this means that 2-4 people on each team get most of the time with their manager and that leads others to failure. And if they don't care about you, why should you care about your clients? The normal sales cycle is usually about 20 mins on the phone and then never speak with them again. Maybe this is why Yelp has such a bad reputation amongst small business owners. Jeremy Stoppelman - It's time to stop whining about Google and actually listen to your clients needs. There were so many interesting ideas and things that I would get on the phone from clients that would never ever be considered. Yelp has spent the better part of the last decade obsessing over how Google has overtaken them. Jeremy's literally came out as saying Google wants them to tank. Maybe if you obsessed more with the people that are spending money with you, you'd be more successful in your mission. Reviews - the whole algorithm is ambiguous and unfair - TELL PEOPLE WHY THEIR REVIEWS ARE BEING REMOVED!","2.0
★★★★★",Yelp
Tue Jun 09 2020 22:33:12 GMT+0900 (Korean Standard Time), Yelp Account Executive,"New York, NY",Former Employee ,Can be Toxic,I worked at Yelp full-time,Good starting point in sales,Cold calling and can be draining,"2.0
★★★★★",Yelp
Thu Jul 02 2020 10:31:51 GMT+0900 (Korean Standard Time), Manager,"New York, NY",Former Employee ,Company that doesnt care about its employees,I worked at Yelp full-time for more than 3 years,- A lot of opportunity to be promoted quickly. - Free food & drinks - Many very good people there,"I worked at Yelp for a few years, both as a sales rep & in management. I very rarely felt like the company cared about me or any of its employees. While kegs and games are fun, what is way more important to employees is some degree of autonomy and respect from their managers. The rules were rigid, employees were treated like children, and everyone faced incredible stress. I was a high performer who was promoted multiple times and played by all the Yelp rules. Nonetheless, I was consistently very stressed & not supported. Finally, the lack of diversity amongst senior leadership of the office is deeply troubling. Yelp is a company that touts diversity, but in reality, is all talk. I know Yelp very well from many years there, and would never recommend it.","1.0
★★★★★",Yelp
Thu Jun 11 2020 10:54:04 GMT+0900 (Korean Standard Time), Account Executive,"San Francisco, CA",Former Employee ,"Friendly colleagues, lots of work",I worked at Yelp full-time for more than a year,The people were hands down the best part of this job - most people in sales were fresh graduates and happy hour events after work were very common.,"The work itself takes lots of grit and resilience. Rigid hours, managers completely take control of your schedule, little to no autonomy or flexibility.","2.0
★★★★★",Yelp
Wed May 27 2020 15:35:18 GMT+0900 (Korean Standard Time), Account Executive,"Washington, DC",Former Employee ,Great until Covid,I worked at Yelp full-time for less than a year,"Great company to work for, lots of perks and a great atmosphere.","Only con is the layoffs during COVID-19, despite telling people they weren’t going to be laid off.","4.0
★★★★★",Yelp
Tue Jun 30 2020 19:20:26 GMT+0900 (Korean Standard Time), Account Executive,"New York, NY",Current Employee ,fun place if you like a frat/sorority environment,I have been working at Yelp full-time for less than a year,"there are nice people that work there
free beer","don't care about small businesses only care about making money
depending on your manager work can be miserable","1.0
★★★★★",Yelp
Tue May 26 2020 10:49:07 GMT+0900 (Korean Standard Time), Sales Representative,"Scottsdale, AZ",Former Employee ,Great place,I worked at Yelp full-time for less than a year,"Free benefits, management is awesome",Laid off due to Covid cutbacks,"5.0
★★★★★",Yelp
