date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Tue Jun 09 2020 11:56:21 GMT+0900 (Korean Standard Time), Corporate Counsel,"Framingham, MA",Former Employee ,Was fun,I worked at Autodesk full-time for less than a year,"Smart people, good products, good international presence","For me, it was too big to stay","4.0
★★★★★",Autodesk
Tue Jun 02 2020 20:38:20 GMT+0900 (Korean Standard Time), Customer Success Director,"San Francisco, CA",Former Employee ,Great Place,I worked at Autodesk full-time for more than 3 years,Great work environment where you can prosper,Rushed Management but lots of opportunities,"4.0
★★★★★",Autodesk
Mon May 25 2020 13:45:12 GMT+0900 (Korean Standard Time), Software Development Manager,"San Francisco, CA",Current Employee ,Best startup style big company,I have been working at Autodesk full-time for more than 10 years,"Amazing place to work, friendly team and teammates, flexible routine, and lots of opportunities.","Headquartered downtown SF, which is expensive and, often, hard to commute.","5.0
★★★★★",Autodesk
Sun May 24 2020 21:09:53 GMT+0900 (Korean Standard Time), Sales,,Current Employee ,Great place to work,I have been working at Autodesk full-time,"Benefits, company culture, CEO, interesting work",Work/life balance can be an issue depending on role,"5.0
★★★★★",Autodesk
Mon May 18 2020 13:35:15 GMT+0900 (Korean Standard Time), Software Engineer,"San Francisco, CA",Current Employee ,"Incredible place to work, people and culture are fantastic",I have been working at Autodesk full-time for less than a year,Great company culture and benefits Growing company with a strong focus on people and ownership,Not much to note - keep it up!,"5.0
★★★★★",Autodesk
Fri Jun 05 2020 14:03:18 GMT+0900 (Korean Standard Time), Software Engineer,"San Francisco, CA",Former Employee ,Good company but too conservative?,I worked at Autodesk full-time for more than 3 years,"Lots of smart people, good products, pretty good culture.","Too conservative, not looking ahead enough.","3.0
★★★★★",Autodesk
Mon May 11 2020 16:23:02 GMT+0900 (Korean Standard Time), Senior Product Owner,"San Francisco, CA",Current Employee ,Seamless and Streamlined Interview Process,I have been working at Autodesk full-time,Great Company with Excellent benefits and Competitive Bay Area Salary. Takes good care of employees and their families. Good work ethics and environment.,I really couldn't find anything as of yet ;),"5.0
★★★★★",Autodesk
Tue Jun 16 2020 23:13:27 GMT+0900 (Korean Standard Time), Senior Principal Software Engineer,"San Francisco, CA",Former Employee ,Used to be a good company,I worked at Autodesk full-time for more than 10 years,"The company makes (now more like maintains) software products that help engineers, architects, draftsmen and other professionals do their job.",In the last few years Autodesk abandoned investment in R&D to save money and deliver higher returns to investors. It is milking its hero products and not innovating.,"1.0
★★★★★",Autodesk
Thu May 07 2020 11:31:56 GMT+0900 (Korean Standard Time), Information Security Analyst,"San Francisco, CA",Former Employee ,"Great C level leadership, mid management needs training",I worked at Autodesk full-time for more than a year,"I enjoyed working with at Autodesk, great location in SF and senior leadership is awesome",Mid management needs a lot of training.,"4.0
★★★★★",Autodesk
Wed Apr 29 2020 12:38:31 GMT+0900 (Korean Standard Time), Associate Project Manager,"San Francisco, CA",Current Employee ,"Amazing people, amazing company.",I have been working at Autodesk full-time for less than a year,"Creative, collaborative, forward thinking. Autodesk is very focused on their employees.",High workload and sometimes difficult to understand the change management communications.,"5.0
★★★★★",Autodesk
Sun Apr 26 2020 12:25:13 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Great company,I have been working at Autodesk full-time for more than a year,"Great co-workers, motivational work and recognition",Old school mentality with red tape,"5.0
★★★★★",Autodesk
Thu Apr 23 2020 13:52:01 GMT+0900 (Korean Standard Time),,,Current Employee ,Proud to say I work here.,I have been working at Autodesk full-time for more than a year,Andrew and his team have made a good company great. The pay and benefits are very good. My management is keen to recognize when you go above and beyond.,Some people who have worked here a long time are slow to embrace change for internal process improvements.,"5.0
★★★★★",Autodesk
Fri Apr 24 2020 10:47:39 GMT+0900 (Korean Standard Time), Brand Manager,"San Francisco, CA",Former Employee ,Great Company Culture,I worked at Autodesk full-time for more than 5 years,"- Excellent, talented co-workers - Great benefits - Permission to take risks",- Too many silos results in work being done multiple times within different groups,"4.0
★★★★★",Autodesk
Mon Apr 20 2020 16:12:03 GMT+0900 (Korean Standard Time), Anonymous,,Former Employee ,Join only if you value beaucracy and little room for career advancement,I worked at Autodesk full-time for more than 3 years,"Work-life balance, health insurance, a lot of pro-remote roles.","bureaucratic, political, promotions can take years, the pay is below average. If you don't suck up to leadership you won't get a seat at the table, adequately compensated, or promoted. This company is for lifers that want to coast and benefit from the work of their direct reports. They don't allow anyone to challenge their status quo. It's not a good culture for ambitious people who want to be challenged and grow.","3.0
★★★★★",Autodesk
Mon Apr 13 2020 10:50:34 GMT+0900 (Korean Standard Time), Specialist,"Boston, MA",Current Employee ,Lucky to be here,I have been working at Autodesk full-time for more than 3 years,"Strong purpose, great people, inspiring opportunities","Slow communication flow, career development paths confusing","4.0
★★★★★",Autodesk
Fri Apr 10 2020 17:28:15 GMT+0900 (Korean Standard Time), Social Media Manager,"San Francisco, CA",Former Employee ,Great experience,I worked at Autodesk full-time for more than 5 years,"Loved the team, they were a great fit. Good culture.",No cons really. I think they just need to keep executing well.,"5.0
★★★★★",Autodesk
Wed Apr 08 2020 16:26:13 GMT+0900 (Korean Standard Time),,,Current Employee ,Great Company to work,I have been working at Autodesk full-time,Good team balance and great work-life balance,Low salary when compared to Bay area companies,"5.0
★★★★★",Autodesk
Wed Apr 01 2020 14:45:26 GMT+0900 (Korean Standard Time), Client Success Specialist,"Denver, CO",Current Employee ,All You Need in a Company,I have been working at Autodesk full-time for more than a year,"excellent benefits, competive pay, great team, lots of room for growth and education",a lot to learn in a short period of time (as expected),"5.0
★★★★★",Autodesk
Thu Apr 09 2020 16:14:46 GMT+0900 (Korean Standard Time), Director,"San Francisco, CA",Former Employee ,Very Political Culture,I worked at Autodesk full-time for more than a year,Great marketing company that portrays innovation to the market.,"Extremely political company - constant re-orgs, people posturing for their boss, not enough focus on providing value to the customer. They believe slick marketing solves all problems. Very challenging for those coming into the company from acquisition. In general, they will abandon your product that you worked to develop, throw it into a collection, and disappoint the customers you brought with you. From HR perspective, they treat employees like their customers - lots of great talk and slick marketing but little substance.","2.0
★★★★★",Autodesk
Tue Mar 31 2020 22:47:53 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Great company but some cons..,I have been working at Autodesk full-time for more than 3 years,"Benefits: Unlimited PTO for salary employees, 401K matching, free lunches in the SF office on Mondays and Fridays (although you need to line up 30min before 12pm or they run out of food), free healthy snacks and coffee, gym onsite, wellness allowance of $500. Great company mission and empathetic leadership team, very proud to say I work for Autodesk.","Salary pay is way below market rate for SF, and it is very difficult to move up in the company. Many of the managers, directors, and VPs have been there for years and will continue to stay, so it is extremely difficult to grow. Another con is the constant reorgs. I have had 6 managers in the past three years - which may be another reason why it is so difficult to grow.","3.0
★★★★★",Autodesk
Thu Mar 19 2020 12:19:08 GMT+0900 (Korean Standard Time), Senior Program Manager,,Current Employee ,Great place to work,I have been working at Autodesk full-time for more than 10 years,"Excellent corporate culture, products that do good, competitive benefits and salary","People matter - work experience is only as good as your relationship with your direct manager. Alignment is critical, and Autodesk is a place that like to re-shuffle the organization structure regularly, so it's a matter of when, not if, you land in a spot that may not feel optimal.","5.0
★★★★★",Autodesk
Thu Mar 26 2020 11:30:18 GMT+0900 (Korean Standard Time), Sales,"Denver, CO",Former Employee ,Terrible Management,I worked at Autodesk full-time for more than a year,Good benefits and stellar colleagues.,Management is all about micro-managing and keeping their sales employees always guessing. You aren't treated with respect or valued as an employee.,"2.0
★★★★★",Autodesk
Tue Mar 17 2020 23:07:55 GMT+0900 (Korean Standard Time),,,Customer Success Manager ,Working towards relevance in the future,I have been working at Autodesk,"The company embarked in a huge “Culture” change a couple years ago and is visibly working hard to make lasting organizational changes. The CEO and other executive leadership have very high goals for the company both in terms of operational excellence and capturing product market share. i.e. SaaS products Salaries are highly competitive, benefits are amongst the best, stock options, 401K and matching, time off, work-life balance, employee development and training. Colleagues are, for the most part, professional and team focused.",Too many internal tools Too many layers to every process- confusing and time consuming when it comes to getting the customer what they need Some products are too buggy or seem not ready for consumption,"4.0
★★★★★",Autodesk
Thu Apr 16 2020 21:30:04 GMT+0900 (Korean Standard Time),,,Former Employee ,Terrible Toxic Work Environment,I worked at Autodesk full-time for more than a year,Salary and benefits are ok. Some departments I heard had a good work environment.,"Very toxic environment in some teams, especially in Finance. Several people left because of bad management and bad employee treatment. I have worked at multiple companies and this is the worst place. There are people who are there for 15-20 years, buddies with each other, with an attitude to know everything, supporting each other up even if not complement or qualified. People with terrible management skills manage people. You can’t complain to HR because they won’t do anything. I was constantly analyzed why I said this or that, and from day 1 I was told what areas I had to improve on. From day 1! It was very unwelcoming. Your confidence is killed from the very beginning. There was unclear and inconsistent management advice, lots of criticism, gossips, frequent drama and conflict.","1.0
★★★★★",Autodesk
Wed Mar 11 2020 06:31:14 GMT+0900 (Korean Standard Time), National Sales Manager,"Atlanta, GA",Former Employee ,"Great company, great benefits",I worked at Autodesk full-time for more than 8 years,"Excellent benefits and stock options, expense account, and you're at the absolute forefront of technology",Seemingly annual total overhaul of internal structure,"5.0
★★★★★",Autodesk
Mon Mar 09 2020 09:05:59 GMT+0900 (Korean Standard Time), Senior Marketing Manager,"San Rafael, CA",Current Employee ,Heart is in the Right Place,I have been working at Autodesk full-time for more than 8 years,"Cool product offering, focused on R&D/advancing the industry, convivial work environment, very supportive","Salary, recognition, and promotion/growth process fall behind industry peers. Operational challenges make work harder than it needs to be and impacts customer experience.","4.0
★★★★★",Autodesk
Tue Apr 14 2020 05:34:19 GMT+0900 (Korean Standard Time),,,Former Employee ,Toxic,I worked at Autodesk full-time for more than 8 years,The benefits were generous. But that's about all I can say.,"Management is petty. They claim to want to see you succeed, but when you tell them you need help or guidance from their vast set of experiences, they give you nothing. Often times, you work in an information vacuum, and when you fail you get hammered. If you succeed they treat you like a C student, especially if you're not in the ""in crowd."" People with whom you'll work are back stabbers. They claim to be your friend, then if there's a situation that will give them an edge over you, they will use it. Overall my experience at Autodesk was worse than suck.","1.0
★★★★★",Autodesk
Fri Mar 06 2020 14:48:22 GMT+0900 (Korean Standard Time)," North American Product Sales Specialist, Fusion 360","Denver, CO",Current Employee ,Amazing company to work for,I have been working at Autodesk full-time for less than a year,"Incredible benefits (health, dental, FSA, ESPP), awesome workplace, great social activities and seminars, somehow every employee could be a best friend",extremely competitive employee pool. its tough to stand out and be the best person in line for a promotion. this is the best con ever,"5.0
★★★★★",Autodesk
Wed Mar 18 2020 18:27:52 GMT+0900 (Korean Standard Time), Account Executive,,Current Employee ,Great benefits but hard to accomplish your job,I have been working at Autodesk full-time for more than a year,"Nice base salary, great benefits such as an annual wellness account reimbursement, and six weeks sabbatical every four years. Awesome technology. Great ESPP program.","Super low variable earnings compared to other companies selling SaaS, the layers needed to get anything done is absolutely crazy. So much so that I no longer feel that I'm benefiting my customers. The internal frustration this causes doesn't outweigh the benefits of working here.","3.0
★★★★★",Autodesk
Fri Mar 13 2020 14:00:41 GMT+0900 (Korean Standard Time),,"San Francisco, CA"," in San Francisco, CA",Extremely political with incompetent middle management,I worked at Autodesk,Great product.. and good work life balanced with good learning ops,I was on an extremely political team.. you’d be lucky if one person did not stab you in the back or try to take your credit. Honestly the work was too easy and I was used to working in startup and consulting environments and it was crazy that people were fighting over their projects so they had something to show for. Middle manager has no clue how to do anything and once asked me to put slide deck on the value of my tasks (that she assigned me) so she can present to her manager. Credit stealing is rampant. It was a shame because I loved the product.,"2.0
★★★★★",Autodesk
Mon Mar 30 2020 10:09:49 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Former Employee ,Inexperienced Management,I worked at Autodesk full-time for more than 3 years,Previous Management was good and except Forge rest is stable,Forge going through transformation and brought in inexperienced managers,"1.0
★★★★★",Autodesk
Wed Feb 26 2020 19:28:40 GMT+0900 (Korean Standard Time), Customer Success Specialist,,Current Employee ,Too many changes with no clear direction or strategy.,I have been working at Autodesk full-time for more than 3 years,"Great benefits including unlimited paid sick days, and competitive health insurance. Good people to work with.","Poor management, direction changes every quarter. Low salaries.","3.0
★★★★★",Autodesk
Tue Feb 18 2020 14:20:48 GMT+0900 (Korean Standard Time), Intern ,,Former Employee ,Great open work environment with autonomous teams,I worked at Autodesk full-time for less than a year,- Lots of individual team autonomy inside of larger organizations - Tremendous amounts of community engagement events/opportunities - Location is absolutely fantastic - Office culture is relaxed and diverse,- A little bit old-fashioned approach to certain infrastructure problems,"4.0
★★★★★",Autodesk
Thu Feb 27 2020 11:36:53 GMT+0900 (Korean Standard Time), Project Manager,"San Francisco, CA",Former Employee ,Interesting products,I worked at Autodesk full-time for more than 5 years,"Software products that contribute to sustainability in many industries, and award winning entertainment industry software","Limited vacation time, but you do get a sabbatical after 4 years","3.0
★★★★★",Autodesk
Fri Feb 07 2020 18:22:56 GMT+0900 (Korean Standard Time)," Director, Brand Marketing","San Francisco, CA",Current Employee ,Purpose driven with a friendly culture,I have been working at Autodesk full-time for more than 10 years,"Flexible with work-life balance, purpose driven brand and profitable company","Change is the constant, must be comfortable with change to thrive here","5.0
★★★★★",Autodesk
Mon Feb 10 2020 08:49:51 GMT+0900 (Korean Standard Time), Marketing Manager,"Dallas, TX",Current Employee ,Fantastic Company,I have been working at Autodesk full-time for less than a year,"Great benefits, awesome culture, good work-life balance, and flexibility.",Base pay can be low.,"5.0
★★★★★",Autodesk
Wed Feb 05 2020 13:04:37 GMT+0900 (Korean Standard Time),,,Current Employee ,Working for a company that matters,I have been working at Autodesk full-time,Autodesk is a company that matters to the world. Its software technologies design/make almost everything in both the virtual world and the physical world!,Parking in San Francisco is expensive!,"5.0
★★★★★",Autodesk
Sat Feb 01 2020 06:08:40 GMT+0900 (Korean Standard Time), Client Service Representative,,Former Employee ,"Stellar benefits, decent pay",I worked at Autodesk full-time for more than 3 years,Amazing benefits and great company culture,I think they could pay higher.,"4.0
★★★★★",Autodesk
Tue Jan 28 2020 04:22:31 GMT+0900 (Korean Standard Time), Senior Technical Support Specialist,,Current Employee ,Great company overall,I have been working at Autodesk full-time,"Autodesk is really a great company overall. Great benefits, very talented people, cutting-edge technology from an industry leader.",Re-orgs happen often. This often derails many initiatives. Frequent change in product direction means many product remain less than fully developed. Process gaps and back office integration can cause lots of customer pain.,"4.0
★★★★★",Autodesk
Sun Jan 26 2020 21:57:08 GMT+0900 (Korean Standard Time), Solutions Engineer,,Former Employee ,Good company,I worked at Autodesk full-time for more than a year,Bring dog to work was great,Location is not very desirable,"4.0
★★★★★",Autodesk
Tue Feb 04 2020 07:53:44 GMT+0900 (Korean Standard Time), Director of Engineering,,Current Employee ,Great place to work,I have been working at Autodesk full-time for more than 3 years,Great strategy and committed employees,"Still trying to find their way with the cloud after 10 years. They fall for (external) snake oil salesman who promise the world, but can't deliver, resulting in more change. Some older employees are getting pushed out.","3.0
★★★★★",Autodesk
Fri Jan 10 2020 06:25:51 GMT+0900 (Korean Standard Time), Corporate Trust Relationship Manager,,Current Employee ,Good company to work for,I have been working at Autodesk full-time,Good company to work for,"Lots of changes happening, must be managed well","4.0
★★★★★",Autodesk
Wed Jan 08 2020 11:07:47 GMT+0900 (Korean Standard Time), BDR,,Current Employee ,good place to work,I have been working at Autodesk full-time for more than a year,"nice people, nice office.",Restructuring entire sales org that left no opportunities for current employees,"4.0
★★★★★",Autodesk
Mon Jan 06 2020 17:29:23 GMT+0900 (Korean Standard Time), Territory Sales Manager,,Former Employee ,Good and Bad,I worked at Autodesk full-time,lots of different products and diverse customer base,lack of focus and initiatives seem to change a lot,"2.0
★★★★★",Autodesk
Fri Dec 20 2019 23:01:35 GMT+0900 (Korean Standard Time), Program Manager,"San Francisco, CA",Current Employee ,Great company to work at,I have been working at Autodesk full-time for more than 8 years,"People, office spaces, opportunities, growth",Lack of team building events,"5.0
★★★★★",Autodesk
Fri Jan 03 2020 14:33:02 GMT+0900 (Korean Standard Time), Business Systems Analyst,,Current Employee ,Company is doing Great but not paying well enough to employees,I have been working at Autodesk full-time for more than 3 years,Company on stock is doing great; has good work-life balance,Pay is not that great,"3.0
★★★★★",Autodesk
Fri Dec 06 2019 01:28:30 GMT+0900 (Korean Standard Time), Senior Software Engineer,,Current Employee ,Comfort office and facilities,I have been working at Autodesk full-time,Good balance between work and life,Engineer culture could be improved,"4.0
★★★★★",Autodesk
Wed Dec 11 2019 08:27:31 GMT+0900 (Korean Standard Time), People Manager,,Current Employee ,"Great company, if you ale political animal",I have been working at Autodesk full-time for more than 10 years,"Great vision of the company, the impact you can make here is truly global. Great, intelligent colleagues, friendly environment.","Internal processes (organising of work) are mess. Although the company announces it is global, the fact is that everything is focussed in San Francisco. If you aspire on making carrier here, this is where you should start. Autodesk was always political corporation, but recently it rises sky high. Yearly calibration is a real nightmare.","3.0
★★★★★",Autodesk
Sat Dec 14 2019 15:15:08 GMT+0900 (Korean Standard Time), Senior Designer,"San Francisco, CA",Former Employee ,Hard to move,I worked at Autodesk full-time for more than 3 years,"good benefits, work-life balance, location","bad culture, bad management, old ways of doing things, no growth path","2.0
★★★★★",Autodesk
Fri Nov 29 2019 14:51:24 GMT+0900 (Korean Standard Time), Researcher,,Current Employee ,BEST place to work!,I have been working at Autodesk part-time,Great work life balance - Supportive team,I didn't find any downsides to Autodesk,"5.0
★★★★★",Autodesk
Sat Nov 23 2019 13:30:44 GMT+0900 (Korean Standard Time), Principal Engineer,"San Francisco, CA",Current Employee ,Best company,I have been working at Autodesk full-time for more than 10 years,"Career growth opportunities, Culture, Benefits, Staff","I don't have any cons, except compensation may be lower than average, The benefit makes up for it.","5.0
★★★★★",Autodesk
Sun Nov 24 2019 05:53:03 GMT+0900 (Korean Standard Time), Recruiting Coordinator,"Denver, CO",Current Employee ,The best place to be.,I have been working at Autodesk full-time for more than 8 years,"Experience,knowledge ,love and good job","Small town life,teenage,living, prolific,super life","5.0
★★★★★",Autodesk
Mon Nov 18 2019 11:02:30 GMT+0900 (Korean Standard Time),,,Current Employee ,It’s an amazing company & place to work!,I have been working at Autodesk full-time for more than 10 years,"The business is adjusting well with the many changes that have occurred over the last couple years (new CEO, new c-staff). There are so many changes in motion but overall it’s exactly the direction that’s needed for Autodesk continue to change to meet the needs of our customers.","With the number of changes, some employees may feel overwhelmed and uncomfortable. We must all learn to find way to continue to evolve - and keep the perspective positive. Better channels of communication are needed.","5.0
★★★★★",Autodesk
Wed Nov 20 2019 20:53:39 GMT+0900 (Korean Standard Time), Sales Insight Analyst,"Denver, CO",Former Employee ,Great Company and People,I worked at Autodesk full-time for more than a year,"Great people, very cool products, encouraged to learn, generous Holiday.",Strict HR Policies about career growth - they were addressing this and working towards a better solution when I left.,"4.0
★★★★★",Autodesk
Sat Nov 16 2019 14:58:34 GMT+0900 (Korean Standard Time), Administrative Assistant,"San Francisco, CA",Former Employee ,Best place to work!,I worked at Autodesk full-time for more than a year,Great products Smart and friendly people Work life balance,I cannot think of anything,"5.0
★★★★★",Autodesk
Wed Nov 13 2019 18:26:53 GMT+0900 (Korean Standard Time), Enterprise Account Executive,"San Francisco, CA",Former Employee ,"Good company, good culture",I worked at Autodesk full-time for more than a year,"Good company culture
Reward sales excellence",Will have to see if they can execute on their platform strategy,"4.0
★★★★★",Autodesk
Mon Nov 11 2019 08:36:21 GMT+0900 (Korean Standard Time), Senior Software Engineer,"Portland, OR",Former Employee ,Good company but I hit a bad team,I worked at Autodesk full-time for less than a year,"Location, benefits, workspace, equipment, work-life balance","- Project scope, language and framework was changed right after I started - Old and crufty codebase with poor documentation, inconsistent code style rules (mix of semicolons and non-semicolons in a js project), inconsistent file structure - Manager once told me to get back to work after I spent 8 minutes in Slack chat discussing the pros and cons of a few terms related to testing; got told that I should be coding but had been told that I needed to be more collaborative 5 minutes earlier in the conversation. Typical ""read my mind"" sort of criticism from that manager. - Manager seemed surprised that I posted a Confluence doc about the vertical whitespace rules that I and 2 team members agreed on. The project was many years old and no one had written down style rules. Manager said ""I thought all languages wanted zero whitespace"". I had no response to this, I was just flabbergasted. This is one of the most WTF statements I've ever heard from a manager. I told a colleague about it (someone with close to 20 years experience) and his response was one word: ""Run"". For an example of vertical whitespace in a modern js project: see packages/react/src/React.js in the React github repo (not allowed to link it here) - Team member told me ""your question was innapropriate"" after I told them that the condescending response I got to a question was innapropriate. When someone tells you you are being inappropriate you don't say ""no, u"", that's rude. This team has issues.","2.0
★★★★★",Autodesk
Sun Nov 03 2019 10:25:40 GMT+0900 (Korean Standard Time), Customer Service Representative,"Denver, CO",Former Employee ,Good place to work,I worked at Autodesk full-time for less than a year,"good environment to grow, good mentor, good colleagues, nice office",no cons to talk about Autodesk,"5.0
★★★★★",Autodesk
Fri Oct 25 2019 08:06:51 GMT+0900 (Korean Standard Time),,"Denver, CO",Current Employee ,Sales Manager,I have been working at Autodesk full-time for more than a year,Autonomy and Compensation are Competitive,diversity and inclusion movement is ostracizing its male workforce.,"3.0
★★★★★",Autodesk
Fri Oct 25 2019 23:25:03 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Senior Data Engineer,I have been working at Autodesk full-time for more than 5 years,Nice people Good work life balance Cool products,Very poor data Senior level staff are out of touch with backend system problems Horrible politics,"3.0
★★★★★",Autodesk
Thu Oct 10 2019 01:10:50 GMT+0900 (Korean Standard Time), Financial Analyst,"Manchester, NH",Former Employee ,Best company ever!,I worked at Autodesk full-time for less than a year,"A lot of opportunities for career growth generally, good benefits, great co-workers, company offers a ton of flexibility.","company directors change divisions around too much, causing lay offs","5.0
★★★★★",Autodesk
Sun Oct 06 2019 18:29:50 GMT+0900 (Korean Standard Time),,,Current Employee ,A great place to work,I have been working at Autodesk full-time for more than 5 years,* Health Benefits * Challenging problems * Great Office Locations,"Nothing really comes to mind. For a mature company like Autodesk. There is a lot of process and that may __appear__ to slow down development speeds to folks in certain roles, but it's all within reason.","5.0
★★★★★",Autodesk
Thu Nov 07 2019 14:43:03 GMT+0900 (Korean Standard Time), Administrative Assistant,"Novi, MI",Former Employee ,Great Company - Worst Job Experience,I worked at Autodesk full-time for more than a year,"Automation, Digital, Technology Based, Quiet & Friendly Environment","Very intrusive, no boundaries of personal space. Bad Management!","1.0
★★★★★",Autodesk
Fri Oct 04 2019 09:56:49 GMT+0900 (Korean Standard Time), Senior Engineering Manager,"Portland, OR",Current Employee ,The first 60 days...,I have been working at Autodesk full-time for less than a year,Great benefits They give you what you need to get the job done They are always looking for ways to do it better,"There are times where you run into ""this is the way we've always done things"" thinking. Any newcomer will have to find a way to help them with their journey, because the ride will be worth it.","4.0
★★★★★",Autodesk
Mon Sep 30 2019 22:48:10 GMT+0900 (Korean Standard Time), Operations,"San Francisco, CA",Current Employee ,Long Transition to Autodesk,I have been working at Autodesk full-time for less than a year,"- great balance: equally relaxed and professional environment - HQ is great, very well organized and a variety of healthy food available at all times","- transition to becoming part of Autodesk is not managed very well... - training and guidance are minimal, employees have to be proactive with everything... which can be frustrating","3.0
★★★★★",Autodesk
Fri Sep 27 2019 11:49:50 GMT+0900 (Korean Standard Time), Senior Software Engineer,"San Francisco, CA",Former Employee ,normal corporate environment,I worked at Autodesk full-time for more than a year,"The people who do the best at this company in terms of wages, promotions, etc are the ones who make good friends with their coworkers and management.","Talent, motivation, productivity and experience are generally not considered significant factors in career advancement.","3.0
★★★★★",Autodesk
Sat Sep 21 2019 20:37:03 GMT+0900 (Korean Standard Time),,,Current Employee ,Hadoop Admin,I have been working at Autodesk full-time,"Good Work Environment
Always use latest technologies",Pay scale can be better,"4.0
★★★★★",Autodesk
Wed Sep 18 2019 07:46:06 GMT+0900 (Korean Standard Time), Sales,,Current Employee ,Sales,I have been working at Autodesk full-time,"Good Salary potential, benefits, culture",Subject to continued quota growth,"5.0
★★★★★",Autodesk
