date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Mon Jun 08 2020 07:48:49 GMT+0900 (Korean Standard Time), Director,"Dallas, TX",Former Employee ,Unmet Aspirations,I worked at Perficient full-time for more than 3 years,Some good and talented people in delivery and a wide range of technical expertise.,"Political, political, political. Aspirations to be a consultancy but at the end of the day a staffing company.","3.0
★★★★★",Perficient
Sun Jun 07 2020 08:14:20 GMT+0900 (Korean Standard Time), Solutions Architect,"San Antonio, TX",Former Employee ,"Overall company is a good employer, but could improve",I worked at Perficient full-time for more than a year,Salary was standard and priced to your physical location.,Benefits and bonuses are standard,"3.0
★★★★★",Perficient
Thu May 21 2020 16:07:01 GMT+0900 (Korean Standard Time), Senior Solutions Architect,,Current Employee ,Great place to work,I have been working at Perficient full-time for more than 3 years,"Great co-workers, lots of active clients, flexible on remote work, competitive pay",Billable bonus overly affected by travel. Not amazing vacation policies.,"4.0
★★★★★",Perficient
Tue Jun 23 2020 13:00:06 GMT+0900 (Korean Standard Time), Data Stage Developer,"Dallas, TX",Former Employee ,Did not find another project and gave no bench time,I worked at Perficient full-time for less than a year,Got to do some work that had some challenges,The team lead insisted everything done his way. Always argued,"1.0
★★★★★",Perficient
Tue May 12 2020 15:29:31 GMT+0900 (Korean Standard Time), Senior Business Consultant,"Denver, CO",Current Employee ,Great company that actually cares,I have been working at Perficient full-time for less than a year,Healthcare and time off is great. Managers are fast to respond and do care about your well being.,Not a whole lot of options on the project you consult for. You can get stuck for a bad client even though Perficient is a great company.,"4.0
★★★★★",Perficient
Fri Apr 24 2020 15:45:30 GMT+0900 (Korean Standard Time), Business Consultant,"Atlanta, GA",Former Employee ,Great Place to Work,I worked at Perficient part-time for less than a year,"positive, efficient, accommodating, kind, hardworking",The location and commute were inconvenient at times.,"5.0
★★★★★",Perficient
Mon May 04 2020 15:30:33 GMT+0900 (Korean Standard Time), Senior Lead Software Engineer,,Former Employee ,"Solid team, poor culture",I worked at Perficient full-time for more than 3 years,"Coworkers were responsible, intelligent and dedicated. Projects were mostly interesting. Support for learning and developing your skills. Supportive of remote work",All about the bottom line. Management is very wary to push back on abusive clients. Firm ceiling on growth for technical career paths. Takes on projects that it knows are a bad fit for the team to keep the cash rolling in. Average at best comp.,"3.0
★★★★★",Perficient
Fri Apr 24 2020 14:13:32 GMT+0900 (Korean Standard Time), Manager,"Saint Louis, MO",Current Employee ,Great company to build your career - growing company with great leadership team!,I have been working at Perficient full-time for more than a year,Excellent Leadership team from Directors to C-Suite. They truly act out the values they promote - Integrity is high which is very important to me.,No company is perfect but what I love about Perficient is that we are always striving to make this a better company for our employees and clients. Leadership team listens to employee feedback and takes action.,"5.0
★★★★★",Perficient
Sat Apr 25 2020 08:18:27 GMT+0900 (Korean Standard Time), Senior Consultant,,Former Employee ,Good Company with a hidden toxic culture,I worked at Perficient full-time for more than a year,"Good pay, working from home, intelligent and capable coworkers and managers. I find that other review saying that you could be lay off at anytime are not true. I spent a considerable amount of time in the bench, not an issue.","I came to the conclusion that there is a toxic culture in the way the projects are managed. It seems that there is a lot of budget and time pressures on pms, and if things don't go as planned, they are eager to pass the blame into the consultants. That means that you can be faced out from a project at any time for virtually no reason. that fact alone would be a stain in your record and you won't be picked up for other projects. these toxic pms work in the shadows and their only concern is to save their skins.","3.0
★★★★★",Perficient
Mon May 11 2020 10:53:50 GMT+0900 (Korean Standard Time), Senior Technical,,Former Employee ,Fake reviews,I worked at Perficient full-time for more than a year,Depends on team many time horrible people. Sometimes no work enjoy with below level skills,Wastage of time. Actually you are ruining your career here. As soon as you get better somewhere moveout.,"1.0
★★★★★",Perficient
Tue Apr 21 2020 02:17:44 GMT+0900 (Korean Standard Time), Senior Technical Consultant,,Former Employee ,Headline,I worked at Perficient full-time for more than 3 years,Exciting company to work for and enjoyed working.,Billing rates for the clients are high.,"3.0
★★★★★",Perficient
Mon Apr 13 2020 16:44:39 GMT+0900 (Korean Standard Time), Technical Consultant,"Detroit, MI",Current Employee ,Salary,I have been working at Perficient full-time for more than a year,Good Clients and lots of opportunities,Bad Leave Policy and Immigration Team,"3.0
★★★★★",Perficient
Fri Apr 03 2020 07:04:09 GMT+0900 (Korean Standard Time), Solutions Architect,"Austin, TX",Former Employee ,Experience depends on clients,I worked at Perficient full-time for more than 3 years,"Experience depends on clients, but overall it is a great and supportive place to work.",Some teams are small and outside support can be limited,"5.0
★★★★★",Perficient
Tue Apr 14 2020 14:24:25 GMT+0900 (Korean Standard Time), Senior Program Manager,"Colorado Springs, CO",Current Employee ,OK company,I have been working at Perficient full-time,Good clients and flexibility in travel,"Very poor benefits, poor health insurance, poor PTO, poor stock purchase","3.0
★★★★★",Perficient
Sun Mar 15 2020 16:38:16 GMT+0900 (Korean Standard Time), Office Administrator,"Saint Louis, MO",Current Employee ,Excellent Company!,I have been working at Perficient full-time for less than a year,I absolutely LOVE working at Perficient! Great group of colleagues; excellent benefit package and work environment!,Wish I would of found Perficent years ago!,"5.0
★★★★★",Perficient
Wed Mar 11 2020 10:51:05 GMT+0900 (Korean Standard Time), Associate Marketing Coordinator,"Saint Louis, MO",Current Employee ,"Great Culture and Teams, Leading to Great Results",I have been working at Perficient full-time for less than a year,"You will always be surrounded by smart coworkers who make you feel valued. Questions are a big part of company culture, which is so important especially for new hires! The culture and dynamic in the office is great, with everyone typically getting along, and tons of chances to get involved and socialize.","I have had a very positive experience, and don't have any cons, per se. When working with talented individuals, some times people can be perfectionists and that can be difficult if you are not used to that work environment.","4.0
★★★★★",Perficient
Wed Mar 04 2020 18:31:38 GMT+0900 (Korean Standard Time), Senior Program Manager,"Miami, FL",Current Employee ,Great work environment,I have been working at Perficient full-time for more than a year,Benefits package and work remote,Poor Manager and some PMO leaders,"5.0
★★★★★",Perficient
Thu Apr 02 2020 20:05:04 GMT+0900 (Korean Standard Time), Lead Consultant,"Boston, MA",Former Employee ,"No Identity, poor leadership",I worked at Perficient full-time for more than 3 years,"Work from home opportunities can be nice, although generally it is because they push to be infrastructure light and don't offer true offices","-No identity - they purchase other firms to grow and they don't create any synergies or have an actual collaborative model, they just aggregate revenue. -ultants are completely disconnected from quality of delivery. Bonuses are based solely on how many hours you can billed, no direct performance incentives or company performance incentive. -Leadership is extremely poor. May be personal bias adding to this, but from end of year e-mails with a dozen typos from the CEO, to the longest company-wide communication during my 3 years there being a declaration of victory that we had sponsored the then STL Rams (The CEO's favorite team), my 100 person firm was purchased and I joined a firm with absolutely no care for who I was other than rate/salary. -Many more","1.0
★★★★★",Perficient
Thu Mar 05 2020 05:17:23 GMT+0900 (Korean Standard Time), Associate Technical Consultant,,Current Employee ,Needs women leaders/board members,I have been working at Perficient full-time,"Aggressive NASDAQ company focused on growth. Lots of opportunities to learn new tools, technologies, and gain experience in a variety of industries.",Very tough place for women focused on growing their technical skills. Women are encouraged to take on project management and other less technical roles. Their ability to be part of technical training and growth is limited.,"2.0
★★★★★",Perficient
Sat Mar 21 2020 15:03:01 GMT+0900 (Korean Standard Time),,"Saint Louis, MO",Current Employee ,Growing at all costs,I have been working at Perficient full-time for more than 3 years,"Perficient is a growing company. There are ambitions to become a $1 billion company and they are very aggressively chasing that goal. That means there is always something going on and office jobs are stable, even if consultants job aren't.","The company doesn't care about its people. It was the last company I know of that still had people going into the office throughout the coronavirus outbreak, and leadership continued to ignore the situation despite plummeting morale and the fact that they were ignoring advice from the CDC and government and putting the entire St Louis community at risk. The most frustrating part of the company is they insist that Perficient is people driven, but the top leadership of the company is dismissive of the concerns of everyone throughout. Recent changes made by the COO have involved no consultation with others and have meant people are left doing jobs inefficiently and have been taken away from doing more important things, which would be easily avoidable if those in power just listened to the people doing the work. Events regularly get canceled because they're supposedly a waste of time even though they also try to brag about the odd event they don't cancel and insist the culture is important. Maternity leave only became a benefit last year, and it's still only two weeks, which is pathetic and archaic. The leaders still patted themselves on the back about it and ignored that this wasn't enough because they are all old men making big money that don't understand regular people's lives. Benefits are below average in general and way behind the times in the IT industry.","1.0
★★★★★",Perficient
Tue Mar 17 2020 19:06:27 GMT+0900 (Korean Standard Time),,,Current Employee ,Don't Waste your Time here,I have been working at Perficient full-time for more than a year,"no pros, totally waste of time","Horrible management, no team communication, terrible culture","1.0
★★★★★",Perficient
Wed Feb 12 2020 10:29:31 GMT+0900 (Korean Standard Time), Practice Director,"Chicago, IL",Current Employee ,Great Company,I have been working at Perficient full-time for more than 5 years,Opportunity to grow with the firm,very focused on utilization of consultants,"5.0
★★★★★",Perficient
Fri Feb 21 2020 08:03:02 GMT+0900 (Korean Standard Time), General Manager,,Former Employee ,"Awesome capability, massively disorganized",I worked at Perficient full-time for more than 3 years,One of the best tier two consulting companies in the U.S. right now with relevant services and capabilities that would suit most fortune 500 companies,So much acquisitive activity and lack of integration that overall national delivery strategy is fragmented and hindered by individual former owner earn outs. If this company ever pieces together all of the capability into one strategic go to market delivery strategy they will be a force to be reckoned with.,"3.0
★★★★★",Perficient
Mon Feb 10 2020 11:03:01 GMT+0900 (Korean Standard Time), Senior Technical Consultant,,Current Employee ,Good company to work with,I have been working at Perficient full-time for less than a year,1) Salary is better than most of the consulting farms 2) Work from home option can be availed if in case of need 3) Understanding management,1) Management needs to be more proactive in managing project milestones,"4.0
★★★★★",Perficient
Thu Feb 20 2020 06:45:53 GMT+0900 (Korean Standard Time), Lead Technical Consultant,"Saint Louis, MO",Former Employee ,Not good if you have a family,I worked at Perficient full-time for more than 3 years,Better pay than most. Some work from home.,"Bad work life balance, Really negative managers. Bad hours, they expect you to be there Monday morning to Friday night and log 40 hrs not including travel. It is hard to get reimburse for your travel. Training is all on you, if you pass the certification they might reimburse you. They have a lot of H1B's that think they are better than the US born Developers. Bonuses are weak, they always have a reason not to give one, I think I got one over the 3 years for 2k.","2.0
★★★★★",Perficient
Wed Feb 05 2020 14:14:33 GMT+0900 (Korean Standard Time), Technical Consultant,"New York, NY",Current Employee ,Incredible energy and supporting team,I have been working at Perficient full-time,Since day one you can tell the amount of effort put into finding employees who not only are a good fit for the technical position but have very upbeat and positive personalities is incredible. Everyone at the New York office I have met has not only been there to support me through challenging client issues but have genuinely put a smile on my face every day. There is nothing better than having a great work life balance and also enjoying the people you work with. Whenever I have struggled to accomplish a client task I have never once felt turned away from. Everyone here is fully devoted to helping you become more efficient and successful.,Pay is decent and standard benefits but bonuses could be better.,"5.0
★★★★★",Perficient
Sat Feb 29 2020 12:03:43 GMT+0900 (Korean Standard Time),,, ,Sub-K Staff Augmentation firm...fraud to call themselves “Consulting”,I worked at Perficient,"None...impossible for a “consulting” firm to have so many delivery partners, capabilities, global coverage and employee turnover at $400m","Never seen attrition and the amount of layoffs like this joke setup they call a digital transformation consulting firm. Unless you’re in a mgmt position, be prepared to work non-stop with no reciprocity. This company has no internal competencies, and they hunt for partners with existing projects to sub-k. View the absolute endless number of “Talent Acquisition Specialists” on LinkedIn. That’s it...that’s their model. As a PM, we never owned any of my engagements directly with the client. What we delivered was about nothing more than bottom line with no repeat business.","1.0
★★★★★",Perficient
Fri Jan 24 2020 10:44:00 GMT+0900 (Korean Standard Time), Commercial Paint Estimator,"Columbus, OH",Current Employee ,Good place to work,I have been working at Perficient full-time for more than 10 years,"Nice workmates and managers, good family and work balance",need a more competitive salary package,"5.0
★★★★★",Perficient
Tue Jan 21 2020 13:35:05 GMT+0900 (Korean Standard Time), Lead Technical Consultant,"New York, NY",Current Employee ,Great Overall,I have been working at Perficient full-time for more than a year,Interesting projects. Remote work options.,Limited raises and promotions offered.,"4.0
★★★★★",Perficient
Fri Feb 28 2020 08:49:32 GMT+0900 (Korean Standard Time),,"Town and Country, MO","Accountant in Town and Country, MO","Horrible, disorganized and sexist",I have been working at Perficient,Flexible schedule and no micromanagement.,"Low pay for salary EE. No bonus’s, limited to moving up unless your a male. No structure and very disorganized. It’s great not having someone looking over your shoulder but also negative to not have someone to help with questions or concerns. Company is growing yes but even after all the growth pay stays the same for anyone salary and not a manager, merit raise which is cost of living increase. Managers receive good pay and bonuses but nothing trickles down to the people doing the actual work.","1.0
★★★★★",Perficient
Fri Feb 28 2020 11:49:01 GMT+0900 (Korean Standard Time), Associate Consultant,"Bozeman, MT",Current Employee ,Zero concern for employees,I have been working at Perficient full-time for more than a year,Willing to hire out of college,"Hostile culture, every team tries to blame other teams for mistakes instead of working together or showing accountability. Managers have little motivation to change since lower level employees will be laid off before they are. Training program was very subjective and not customized to each function. I was tossed into client work way too early and did not even have a Marketo certification yet.","1.0
★★★★★",Perficient
Thu Jan 30 2020 12:37:17 GMT+0900 (Korean Standard Time), Architect,,Current Employee ,Chasing profits at the cost of employees,I have been working at Perficient full-time for more than 10 years,Good for people starting their careers.,Billable bonus. Customers treat you like rubble so does the internal management. It is Amazon of the consulting world without the pay in a bad way.,"2.0
★★★★★",Perficient
Wed Jan 15 2020 11:02:46 GMT+0900 (Korean Standard Time), Director,"Dallas, TX",Current Employee ,Perficient is an awesome firm to work for. Have to be driven!,I have been working at Perficient full-time for more than 10 years,"Great place to work and tremendous growth opportunities! Perficient encourages you to be a self starter - the leadership really digs it. It’s a 2 way relationship so if you want to have a good work life harmony, enjoy some travel , be on the cutting edge of digital transformation this is the place to be. You grow into this family.",Usual cons operationally for a consulting firm - we face the same growing pains as other Organizations in a very tech volatile market.,"5.0
★★★★★",Perficient
Thu Jan 09 2020 10:01:47 GMT+0900 (Korean Standard Time), Marketing Manager,"Saint Louis, MO",Current Employee ,Job of my dreams at a great company!,I have been working at Perficient full-time for more than a year,"- Company is growing so there are opportunities that might not immediately exist - Company provides regular communication, listen to and consider new ideas, and continually encouraging growth, both personally and professionally - Company understands work-life balance and actually respects that - Culture is conducive to creating friends and mentors with lots of opportunities to get involved based on your interests - You get to work with top thought leaders in several industries -- smart, collaborative, willing to share (you typically don't get such easy access and support) - Our clients are top name brands and we are doing incredible things that impact the way business is done across the world. That's powerful! (and fun to be associated with) - This is a place you can call home; many employees have been here a long time which allows deep integration into the business and the ability to create pathways to success for others","No company is perfect. While we grow, there are things that are evolving (updating technology, adding office space, formalizing procedures, etc.) that come along with any growing company. It's important to not get hung up on what's wrong, but to focus on what is happening that is right and the progress in actions (not just words) that support that. With this growth is an opportunity to define the future and the role you play in it. That mindset is rewarded at Perficient.","5.0
★★★★★",Perficient
Thu Jan 09 2020 14:28:17 GMT+0900 (Korean Standard Time), Associate Technical Consultant,,Current Employee ,Outstanding Onboarding experience,I have been working at Perficient full-time,"Perficient is growing at a fast pace, and because of that, the onboarding experience has been successfully revamped. -clear, concise presentations -expectations of you are made very apparent -on the flip side, it is made clear that you are an asset, and your growth is beneficial to both parties -hands on experience, to get you fully acclimated to the company way of life -extremely organized, and surprisingly very fun. I am excited to be a part of Perficient.","If you're coming straight out of college, be ready to have enough money to visit another city for a few days. Everything is reimbursed, but you will need the initial funds.","5.0
★★★★★",Perficient
Thu Jan 09 2020 18:31:47 GMT+0900 (Korean Standard Time), Sales Consultant,"Charlotte, NC",Former Employee ,Good Company,I worked at Perficient full-time for more than 3 years,Good Company nice place to work,Good Company but a typical comsulting company so down turns can be tricky,"4.0
★★★★★",Perficient
Sun Feb 09 2020 12:55:45 GMT+0900 (Korean Standard Time),,,Current Employee ,Scorched earth culture results in revolving door,I have been working at Perficient full-time for more than a year,Their operating model for consulting,"Management promotes team approach, but people leave or let go all the time Most have selfish viewpoints / ongoing backstabbing hard to witness Revenue Growth huge priority over quality delivery","1.0
★★★★★",Perficient
Fri Dec 20 2019 12:06:58 GMT+0900 (Korean Standard Time), Technical Consultant,"Los Angeles, CA",Current Employee ,"Great company and leadership, but the consulting life isn't for everyone!",I have been working at Perficient full-time for more than 3 years,"You get to interface with various levels of business (clients, directors, project managers, architects, technical leads, consultants, developers, and contractors). Great for networking. Many opportunities to learn technical skill sets from other business units, provided you have the time to learn them. A lot of cross training if you want it. Can work remotely depending on the needs of the client. Strong leadership and sense of direction in terms of overall business growth.","Clients can sometimes require consultants to be on site, so you could potentially be away from home for months at a time depending on how Perficient wants to expense travel. Client demands can be unreasonable and cause undue stress. Your satisfaction will mainly be determined by your director of the business unit. Awful directors can cause consultants to leave or quit altogether. ulting in general has a high turn over rate. ulting life isn't for everyone.","4.0
★★★★★",Perficient
Sat Jan 18 2020 09:52:47 GMT+0900 (Korean Standard Time), Software Engineer,"Minneapolis, MN",Former Employee ,"Minneapolis location - Horrible management, tech stack and benefits",I worked at Perficient full-time for less than a year,None that I can think of.,"Horrible management, tech stack and benefits","1.0
★★★★★",Perficient
Tue Nov 26 2019 12:25:06 GMT+0900 (Korean Standard Time), Technical Consultant,"New York, NY",Current Employee ,Good starting job,I have been working at Perficient full-time for more than a year,Friendly people. Working from home often if client permits.,New employees are kind of thrown into the deep end when assigned to a client that may have a very unstable system.,"4.0
★★★★★",Perficient
Mon Nov 25 2019 12:32:58 GMT+0900 (Korean Standard Time),,,Former Employee ,"No communication, no sense of a team, review process was not clear or taken seriously by anyone",I worked at Perficient full-time for less than a year,"Salary was good, expenses paid timely, I'm sure many team members were great and professional.","Poor on-boarding or none, felt on my own all the time, didn't meet my manager or hear from them for months. Later was told I didn't meet expectations after never being told anything. Loosing allot of talent from the frustration with certain abusive managers and situations. I experienced no work life balance. Placed on projects as a body and thrown into situations to fend for myself.","2.0
★★★★★",Perficient
Mon Dec 02 2019 08:21:38 GMT+0900 (Korean Standard Time), Technical Architect,,Former Employee ,Great place to get experience,I worked at Perficient full-time for more than a year,Lot of work and variety of projects,Employee training and enablement is poor. Travel can be very extensive,"3.0
★★★★★",Perficient
Fri Nov 15 2019 10:04:49 GMT+0900 (Korean Standard Time), Associate Technical Consultant,,Current Employee ,Good Place to Work,I have been working at Perficient full-time for less than a year,"""A company where you can have a perfect work life balance""",Working with other business units can be a challenge,"4.0
★★★★★",Perficient
Mon Nov 11 2019 14:43:18 GMT+0900 (Korean Standard Time), Team Leader,"Kansas City, KS",Current Employee ,Review,I have been working at Perficient full-time for less than a year,People are nice and helping each other.,work pressure. Doesn't has a lot of vacations,"4.0
★★★★★",Perficient
Mon Nov 04 2019 11:24:09 GMT+0900 (Korean Standard Time), Associate Technical Consultant,,Current Employee ,Best place to work,I have been working at Perficient full-time for less than a year,Team members are supportive and cooperative,nothing bad to say about work environment,"5.0
★★★★★",Perficient
Tue Oct 29 2019 14:16:17 GMT+0900 (Korean Standard Time),,"Raleigh, NC",Current Employee ,Portfolio Specialist,I have been working at Perficient full-time for more than 3 years,Ability to work remote is a plus,Company is growing very fast; lack of resources,"4.0
★★★★★",Perficient
Sat Oct 12 2019 16:40:36 GMT+0900 (Korean Standard Time), Corporate Account Executive,,Current Employee ,Good work life,I have been working at Perficient full-time,Good work life balance at Perficient,Commissions and caps hard to reach,"4.0
★★★★★",Perficient
Fri Oct 11 2019 12:19:21 GMT+0900 (Korean Standard Time), Lead Business Analyst,"Minneapolis, MN",Current Employee ,Enjoyed my time with Perficient,I have been working at Perficient full-time for more than 3 years,Good office culture. There management seemed like they cared about developing your career.,"I got stuck traveling to some cities that I did not want to be going to. It can be difficult to influence where you will be staffed. At some point, you just need to be billing hours.","4.0
★★★★★",Perficient
Wed Oct 02 2019 11:00:53 GMT+0900 (Korean Standard Time), National Sales Director,,Current Employee ,The Best Kept Secret in Technology Consulting,I have been working at Perficient full-time for more than a year,"Perficient has a myriad of management consulting / thought leadership and technology practices, which means that your career opportunities across the business are significant, if you are in a sales role. The quality of service provided to customers is great, and they have very strong partner relationships. When taken together, you can do really well here and be compensated at a good level for what you accomplish.","In one word: marketing. Perficient is not well know, despite having a presence across North America. This translates to having to spend more time ""getting a seat at the table"" in large enterprises, where you are competing with the likes of Accenture, Deloitte, Presidio, WWT, to name a few. There are parts of the business that seem stuck in early 2000s consulting culture, from the internal systems and operations (heavily reliant on Oracle but just introduced Salesforce), to the cross-practice struggles to get the right people in the room to sell our portfolio.","4.0
★★★★★",Perficient
Wed Nov 06 2019 06:44:37 GMT+0900 (Korean Standard Time), Senior Solutions Architect,"Charlotte, NC",Current Employee ,Good money poor work environment,I have been working at Perficient full-time for more than 5 years,Decent pay scale (well until the bonus structure changed) and every once in a while you get an interesting project.,no loyalty aka 5 week bench rule - saw someone get fired with no severance after 10+ years. All that matters is billable hours - client says let's jump off a bridge - we'll do it as long as we can bill.,"1.0
★★★★★",Perficient
Thu Oct 24 2019 10:08:52 GMT+0900 (Korean Standard Time), Technical Lead,,Former Employee ,Be careful when you resign,I worked at Perficient full-time for more than 5 years,Some projects are good. Depends on timing and good luck.,Be very careful when you resign or it will cost you financially. I gave two weeks notice of resignation as required by the employment agreement. After two days they let me go to save money- effectively taking 1.5 weeks of pay away. Only 40 hours of PTO are paid out so if you have more you lose it when you leave. In my case I lost 40 hours of PTO pay. Bringing my total lost pay to 2.5 weeks (13 days).,"1.0
★★★★★",Perficient
Thu Sep 19 2019 11:03:20 GMT+0900 (Korean Standard Time), Technical Consultant,,Current Employee ,pretty relaxed job,I have been working at Perficient full-time for more than a year,work and projects are not cutthroat,work on company culture and team bonding,"4.0
★★★★★",Perficient
Wed Sep 11 2019 21:56:30 GMT+0900 (Korean Standard Time), Talent Acquisition Specialist,"Atlanta, GA",Current Employee ,"Great place to work, growing & flourishing organization!",I have been working at Perficient full-time for less than a year,"- Awesome work/life balance (I work remotely) - Management trusts that you will perform and fulfill expectations - Non micromanagement environment - Steady uptick of company growth & expansion in the marketplace - Professional growth and opportunities for upwards mobility - Solid, competitive compensation package + benefits + 401k + PTO - Collaborative environment; Team is great with supporting one another to provide a balanced workload","Honestly, none that I can think of","5.0
★★★★★",Perficient
Fri Sep 13 2019 12:59:48 GMT+0900 (Korean Standard Time), Technical Consultant,,Current Employee ,Positive Tech Culture,I have been working at Perficient full-time for less than a year,- Great co-workers - Positive attitude - Company growth and advancement - Opportunities for professional development - Non-Tech-Giant culture,"- Has absorbed smaller companies, so experience from location to location or team to team can be different, or have residual culture of those companies","5.0
★★★★★",Perficient
Mon Sep 09 2019 12:35:26 GMT+0900 (Korean Standard Time), Business Analyst,,Former Employee ,Great Job,I worked at Perficient full-time,"Work with great people, exciting work.",difficulties working with remote coworkers,"5.0
★★★★★",Perficient
Sun Sep 01 2019 12:24:46 GMT+0900 (Korean Standard Time), Senior Technical Consultant,"Fairfax, VA",Current Employee ,"Overall, good place to work",I have been working at Perficient full-time for more than 3 years,Long term clients. Good flexibility with working hours. Remote projects. Competitive pay.,"Hard to survive, if you are bench and have location constraints. You won't get recognized by management unless you project your achievements through right channels.","4.0
★★★★★",Perficient
Thu Oct 03 2019 06:11:29 GMT+0900 (Korean Standard Time),,"Fargo, ND"," in Fargo, ND",Corporate does not care about it's people,I have been working at Perficient,Solid pipeline of work coming into the Fargo office,"The executive team of the Fargo office has been putting business ahead of their people since Sundog was sold to Perficient in May. Perficient promised a smooth transition since they are ""so experienced at acquiring other companies"" and they also promised no one would be fired as a result of the acquisition. Neither promise was kept, people where fired and onboarding was painful and done with outdated materials by a few years. Benefits overall are worse than when we worked for a small local company and this has impacted people's lives. To this day, Fargo employees that were acquired are kept at a substantially low salary than the rest of the perficient employees, despite management boasting about how much money is coming in. Corporate is more concerned about bringing in money and large projects than about retaining people. At the rate which people are quitting it will be hard to staff the new projects going in. Communication between employees and management is a joke. As a recent example, some big corporate people from perficient came to Fargo for an office-wide meeting that is held every quarter. In the 30 minutes that were reserved for Q&A, one of the big bosses took 25 minutes to talk about himself and his hobby as a DJ and left only 5 minutes for actual questions. Absolute disrespect for employees' time and their concerns.","1.0
★★★★★",Perficient
Fri Sep 06 2019 07:42:46 GMT+0900 (Korean Standard Time), Technical Consultant,"Fargo, ND",Current Employee ,Fun work - hard to see long term with these benefits,I have been working at Perficient full-time,Good work coming in. Challenging.,Benefits are not competitive. Significantly underpaid.,"3.0
★★★★★",Perficient
Wed Aug 21 2019 10:27:02 GMT+0900 (Korean Standard Time), Associate Technical Consultant,,Current Employee ,Good,I have been working at Perficient full-time,Amazing work culture and managers,Nothing much as of now,"5.0
★★★★★",Perficient
